replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,93,0,29,0,0,0,0,93,0.0,30.5,0,122
1,0,0,0,0,119,4,5,2,0,2,0,119,0.0,32.5,0,130
2,0,0,0,0,101,0,18,0,0,0,0,101,0.0,29.75,0,119
3,0,0,0,0,113,12,0,0,0,0,0,113,0.0,31.25,0,125
4,0,0,0,0,108,9,0,18,0,0,0,108,0.0,33.75,0,135
5,0,0,0,0,93,37,0,1,0,0,0,93,0.0,32.75,0,131
6,0,0,0,0,125,0,0,0,0,0,0,125,0.0,31.25,0,125
7,0,0,0,0,13,0,0,9,0,0,0,13,0.0,5.5,0,22
8,0,0,0,0,144,0,0,0,0,0,0,144,0.0,36.0,0,144
9,0,0,0,0,75,1,23,29,0,1,0,75,0.0,32.0,0,128
10,0,0,0,0,111,14,0,0,0,0,0,111,0.0,31.25,0,125
11,0,0,0,0,119,0,1,9,0,0,0,119,0.0,32.25,0,129
12,0,0,0,0,121,0,0,0,0,0,0,121,0.0,30.25,0,121
13,0,0,0,0,139,0,0,0,0,0,0,139,0.0,34.75,0,139
14,0,0,0,0,134,0,0,0,0,0,0,134,0.0,33.5,0,134
15,0,0,0,0,114,0,0,0,0,0,0,114,0.0,28.5,0,114
16,0,0,0,0,118,0,1,10,0,0,0,118,0.0,32.25,0,129
17,0,0,0,0,113,1,0,1,0,0,0,113,0.0,28.75,0,115
18,0,0,0,0,119,0,1,1,0,0,0,119,0.0,30.25,0,121
19,0,0,0,0,125,0,0,0,0,0,0,125,0.0,31.25,0,125
20,0,0,0,0,117,23,0,1,0,0,0,117,0.0,35.25,0,141
21,0,0,0,0,126,0,0,0,0,0,0,126,0.0,31.5,0,126
22,0,0,0,0,129,0,1,1,0,0,0,129,0.0,32.75,0,131
23,0,0,0,0,87,2,38,0,0,0,0,87,0.0,31.75,0,127
24,0,0,0,0,126,1,0,0,0,0,0,126,0.0,31.75,0,127
25,0,0,0,0,111,11,0,0,0,0,0,111,0.0,30.5,0,122
26,0,0,0,0,94,0,0,29,0,0,0,94,0.0,30.75,0,123
27,0,0,0,0,124,2,0,0,0,0,0,124,0.0,31.5,0,126
28,0,0,0,0,108,0,16,0,0,0,0,108,0.0,31.0,0,124
29,0,0,0,0,132,0,1,0,0,0,0,132,0.0,33.25,0,133
30,0,0,0,0,122,1,0,0,0,0,0,122,0.0,30.75,0,123
31,0,0,0,0,31,5,12,0,0,0,0,31,0.0,12.0,0,48
32,0,0,0,0,126,0,0,0,0,0,0,126,0.0,31.5,0,126
33,0,0,0,0,131,0,0,0,0,0,0,131,0.0,32.75,0,131
34,0,0,0,0,116,0,0,0,0,0,0,116,0.0,29.0,0,116
35,0,0,0,0,127,0,0,0,0,0,0,127,0.0,31.75,0,127
36,0,0,0,0,130,0,0,0,0,0,0,130,0.0,32.5,0,130
37,0,0,0,0,123,5,0,1,0,0,0,123,0.0,32.25,0,129
38,0,0,0,0,97,12,0,20,0,0,0,97,0.0,32.25,0,129
39,0,0,0,0,107,0,0,0,0,0,0,107,0.0,26.75,0,107
40,0,0,0,0,122,0,0,7,0,0,0,122,0.0,32.25,0,129
41,0,0,0,0,110,0,0,0,0,0,0,110,0.0,27.5,0,110
42,0,0,0,0,118,0,0,0,0,0,0,118,0.0,29.5,0,118
43,0,0,0,0,112,0,0,19,0,0,0,112,0.0,32.75,0,131
44,0,0,0,0,129,1,0,0,0,0,0,129,0.0,32.5,0,130
45,0,0,0,0,111,0,0,2,0,0,0,111,0.0,28.25,0,113
46,0,0,0,0,130,0,0,0,0,0,0,130,0.0,32.5,0,130
47,0,0,0,0,127,0,0,0,0,0,0,127,0.0,31.75,0,127
48,0,0,0,0,117,0,1,0,0,0,0,117,0.0,29.5,0,118
49,0,0,0,0,103,19,0,0,0,0,0,103,0.0,30.5,0,122
50,0,0,0,0,125,2,1,1,0,1,0,125,0.0,32.25,0,129
51,0,0,0,0,123,0,0,0,0,0,0,123,0.0,30.75,0,123
52,0,0,0,0,104,0,0,0,0,0,0,104,0.0,26.0,0,104
53,0,0,0,0,122,0,1,1,0,0,0,122,0.0,31.0,0,124
54,0,0,0,0,122,0,10,0,0,0,0,122,0.0,33.0,0,132
55,0,0,0,0,119,0,0,0,0,0,0,119,0.0,29.75,0,119
56,0,0,0,0,102,20,10,0,0,0,0,102,0.0,33.0,0,132
