replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,22,50,32,42,39,30,34,43,22,30,50,43,36.5,36.5,146,146
1,43,36,28,39,38,33,42,33,28,33,43,42,36.5,36.5,146,146
2,35,29,33,49,37,36,34,39,29,34,49,39,36.5,36.5,146,146
3,34,45,33,34,38,36,35,37,33,35,45,38,36.5,36.5,146,146
4,31,37,35,43,18,47,44,37,31,18,43,47,36.5,36.5,146,146
5,34,37,41,34,29,46,45,26,34,26,41,46,36.5,36.5,146,146
6,42,31,40,33,36,34,27,49,31,27,42,49,36.5,36.5,146,146
7,39,31,38,38,24,28,54,40,31,24,39,54,36.5,36.5,146,146
8,27,33,37,49,33,37,39,37,27,33,49,39,36.5,36.5,146,146
9,25,35,38,48,33,38,39,35,25,33,48,39,36.5,36.25,146,145
10,30,31,41,44,31,35,31,49,30,31,44,49,36.5,36.5,146,146
11,31,33,42,40,20,43,48,35,31,20,42,48,36.5,36.5,146,146
12,42,26,24,54,33,39,35,38,24,33,54,39,36.5,36.25,146,145
13,35,39,33,39,30,43,38,35,33,30,39,43,36.5,36.5,146,146
14,24,39,36,47,35,47,35,29,24,29,47,47,36.5,36.5,146,146
15,39,32,39,36,35,40,40,31,32,31,39,40,36.5,36.5,146,146
16,31,37,45,33,28,48,29,41,31,28,45,48,36.5,36.5,146,146
17,42,41,31,32,23,25,49,49,31,23,42,49,36.5,36.5,146,146
18,50,18,41,37,34,44,32,36,18,32,50,44,36.5,36.5,146,146
19,34,33,34,45,23,40,44,39,33,23,45,44,36.5,36.5,146,146
20,23,38,36,49,36,32,42,36,23,32,49,42,36.5,36.5,146,146
21,30,34,45,37,47,44,36,19,30,19,45,47,36.5,36.5,146,146
22,21,38,37,50,30,31,37,48,21,30,50,48,36.5,36.5,146,146
23,38,28,42,38,33,43,34,36,28,33,42,43,36.5,36.5,146,146
24,28,48,33,36,36,41,37,32,28,32,48,41,36.25,36.5,145,146
25,40,32,49,25,26,46,37,37,25,26,49,46,36.5,36.5,146,146
26,33,35,43,35,34,40,41,31,33,31,43,41,36.5,36.5,146,146
