replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,36,38,52,22,38,48,33,29,22,29,52,48,37.0,37.0,148,148
1,27,37,38,45,49,30,29,35,27,29,45,49,36.75,35.75,147,143
2,45,46,23,33,42,30,41,33,23,30,46,42,36.75,36.5,147,146
3,27,27,52,41,17,30,51,50,27,17,52,51,36.75,37.0,147,148
4,52,32,32,27,42,41,24,40,27,24,52,42,35.75,36.75,143,147
5,20,48,41,35,45,29,26,47,20,26,48,47,36.0,36.75,144,147
6,44,41,38,25,54,25,43,24,25,24,44,54,37.0,36.5,148,146
7,25,51,34,35,37,57,22,29,25,22,51,57,36.25,36.25,145,145
8,43,27,30,40,46,26,31,44,27,26,43,46,35.0,36.75,140,147
9,31,43,16,56,43,28,37,39,16,28,56,43,36.5,36.75,146,147
10,40,30,39,39,44,46,30,28,30,28,40,46,37.0,37.0,148,148
11,31,34,50,33,30,30,50,34,31,30,50,50,37.0,36.0,148,144
12,58,16,36,37,30,36,41,37,16,30,58,41,36.75,36.0,147,144
13,49,31,33,34,33,38,40,35,31,33,49,40,36.75,36.5,147,146
14,15,48,50,33,14,65,28,36,15,14,50,65,36.5,35.75,146,143
15,50,48,15,34,35,33,21,58,15,21,50,58,36.75,36.75,147,147
16,43,25,40,38,38,32,36,39,25,32,43,39,36.5,36.25,146,145
17,21,52,39,34,21,57,39,26,21,21,52,57,36.5,35.75,146,143
18,38,20,41,47,25,44,48,27,20,25,47,48,36.5,36.0,146,144
19,33,37,41,35,33,39,39,36,33,33,41,39,36.5,36.75,146,147
20,42,45,24,37,35,55,21,37,24,21,45,55,37.0,37.0,148,148
21,38,39,49,21,33,45,37,33,21,33,49,45,36.75,37.0,147,148
22,36,50,34,28,29,47,34,37,28,29,50,47,37.0,36.75,148,147
23,41,43,25,39,42,30,48,27,25,27,43,48,37.0,36.75,148,147
24,40,39,30,39,35,55,33,20,30,20,40,55,37.0,35.75,148,143
25,38,27,37,44,36,23,51,38,27,23,44,51,36.5,37.0,146,148
26,42,25,42,39,53,40,29,25,25,25,42,53,37.0,36.75,148,147
27,47,29,30,41,33,50,40,24,29,24,47,50,36.75,36.75,147,147
28,30,43,35,39,31,40,41,33,30,31,43,41,36.75,36.25,147,145
29,43,47,24,29,35,39,41,31,24,31,47,41,35.75,36.5,143,146
30,47,25,36,38,31,32,42,35,25,31,47,42,36.5,35.0,146,140
31,36,46,33,32,41,25,41,40,32,25,46,41,36.75,36.75,147,147
32,31,28,41,45,30,23,48,46,28,23,45,48,36.25,36.75,145,147
33,38,45,21,41,32,45,34,33,21,32,45,45,36.25,36.0,145,144
34,19,35,41,47,36,33,37,40,19,33,47,40,35.5,36.5,142,146
35,49,18,39,39,30,38,41,37,18,30,49,41,36.25,36.5,145,146
36,40,41,25,39,33,43,30,40,25,30,41,43,36.25,36.5,145,146
37,21,19,51,57,39,42,37,25,19,25,57,42,37.0,35.75,148,143
38,44,39,36,28,43,27,44,33,28,27,44,44,36.75,36.75,147,147
39,31,50,26,38,33,33,43,37,26,33,50,43,36.25,36.5,145,146
40,28,42,35,43,23,48,46,31,28,23,43,48,37.0,37.0,148,148
41,39,46,39,21,41,31,28,44,21,28,46,44,36.25,36.0,145,144
42,36,19,57,35,48,33,31,36,19,31,57,48,36.75,37.0,147,148
43,40,42,35,29,36,59,27,25,29,25,42,59,36.5,36.75,146,147
44,61,17,35,33,21,48,43,35,17,21,61,48,36.5,36.75,146,147
45,44,30,38,36,40,35,40,28,30,28,44,40,37.0,35.75,148,143
46,32,25,35,52,48,33,30,36,25,30,52,48,36.0,36.75,144,147
47,52,36,33,23,52,30,35,30,23,30,52,52,36.0,36.75,144,147
48,31,39,42,35,39,28,42,36,31,28,42,42,36.75,36.25,147,145
49,30,23,45,49,38,40,42,27,23,27,49,42,36.75,36.75,147,147
50,23,45,49,29,31,23,42,47,23,23,49,47,36.5,35.75,146,143
51,55,31,32,27,14,45,42,39,27,14,55,45,36.25,35.0,145,140
52,36,43,38,31,40,34,27,45,31,27,43,45,37.0,36.5,148,146
53,29,40,20,55,39,29,39,39,20,29,55,39,36.0,36.5,144,146
54,38,30,47,31,44,33,41,27,30,27,47,44,36.5,36.25,146,145
55,39,24,40,42,37,36,30,44,24,30,42,44,36.25,36.75,145,147
56,24,52,36,35,42,51,32,23,24,23,52,51,36.75,37.0,147,148
57,55,30,37,25,25,27,47,47,25,25,55,47,36.75,36.5,147,146
58,42,36,33,33,40,38,37,33,33,33,42,40,36.0,37.0,144,148
59,43,26,27,52,29,47,25,45,26,25,52,47,37.0,36.5,148,146
60,38,33,43,32,36,46,38,26,32,26,43,46,36.5,36.5,146,146
61,34,46,32,33,45,20,29,51,32,20,46,51,36.25,36.25,145,145
62,50,42,22,34,34,48,32,32,22,32,50,48,37.0,36.5,148,146
63,38,47,34,26,25,36,35,51,26,25,47,51,36.25,36.75,145,147
64,31,39,22,56,44,28,47,28,22,28,56,47,37.0,36.75,148,147
65,34,34,31,43,27,29,45,46,31,27,43,46,35.5,36.75,142,147
66,40,44,33,29,21,47,45,34,29,21,44,47,36.5,36.75,146,147
67,35,31,54,27,29,33,41,45,27,29,54,45,36.75,37.0,147,148
68,41,32,41,31,46,24,43,34,31,24,41,46,36.25,36.75,145,147
69,39,40,31,38,34,31,19,56,31,19,40,56,37.0,35.0,148,140
