replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,38,41,34,32,34,28,38,46,32,28,41,46,36.25,36.5,145,146
1,30,38,49,26,37,47,40,22,26,22,49,47,35.75,36.5,143,146
2,42,20,40,40,26,47,25,41,20,25,42,47,35.5,34.75,142,139
3,22,43,32,46,39,22,41,43,22,22,46,43,35.75,36.25,143,145
4,39,29,39,36,33,19,28,59,29,19,39,59,35.75,34.75,143,139
5,22,37,40,39,25,54,26,35,22,25,40,54,34.5,35.0,138,140
6,31,43,32,38,25,42,25,39,31,25,43,42,36.0,32.75,144,131
7,27,39,34,39,48,25,39,31,27,25,39,48,34.75,35.75,139,143
8,42,45,30,28,28,48,32,36,28,28,45,48,36.25,36.0,145,144
9,29,42,37,34,38,44,25,37,29,25,42,44,35.5,36.0,142,144
10,51,36,17,40,43,39,38,24,17,24,51,43,36.0,36.0,144,144
11,32,34,52,26,40,27,48,13,26,13,52,48,36.0,32.0,144,128
12,30,29,35,41,32,32,43,38,29,32,41,43,33.75,36.25,135,145
13,44,44,29,28,29,47,28,39,28,28,44,47,36.25,35.75,145,143
14,37,25,31,52,35,42,31,37,25,31,52,42,36.25,36.25,145,145
15,40,46,32,27,43,37,37,28,27,28,46,43,36.25,36.25,145,145
16,50,21,31,39,35,33,27,43,21,27,50,43,35.25,34.5,141,138
17,38,36,42,26,42,30,34,39,26,30,42,42,35.5,36.25,142,145
18,33,29,26,58,27,38,35,40,26,27,58,40,36.5,35.0,146,140
19,25,35,46,29,49,24,33,36,25,24,46,49,33.75,35.5,135,142
20,36,32,37,37,46,28,50,21,32,21,37,50,35.5,36.25,142,145
21,31,29,46,32,43,25,35,38,29,25,46,43,34.5,35.25,138,141
22,34,35,38,36,44,45,27,27,34,27,38,45,35.75,35.75,143,143
23,40,34,40,31,38,30,37,30,31,30,40,38,36.25,33.75,145,135
24,26,33,34,50,51,18,31,41,26,18,50,51,35.75,35.25,143,141
25,44,28,40,30,36,40,40,27,28,27,44,40,35.5,35.75,142,143
26,38,35,50,20,36,23,29,56,20,23,50,56,35.75,36.0,143,144
27,52,31,32,27,53,32,31,29,27,29,52,53,35.5,36.25,142,145
28,38,38,34,34,51,33,42,16,34,16,38,51,36.0,35.5,144,142
29,35,43,34,33,40,17,47,37,33,17,43,47,36.25,35.25,145,141
30,40,33,40,33,39,44,28,34,33,28,40,44,36.5,36.25,146,145
31,54,31,33,26,31,54,26,33,26,26,54,54,36.0,36.0,144,144
32,36,45,30,33,36,44,13,47,30,13,45,47,36.0,35.0,144,140
33,39,28,36,41,21,38,39,44,28,21,41,44,36.0,35.5,144,142
34,41,12,41,49,41,28,42,30,12,28,49,42,35.75,35.25,143,141
35,33,50,25,36,37,38,42,18,25,18,50,42,36.0,33.75,144,135
36,35,28,45,35,30,31,29,54,28,29,45,54,35.75,36.0,143,144
37,47,33,30,30,34,47,35,26,30,26,47,47,35.0,35.5,140,142
38,35,31,45,29,47,27,39,28,29,27,45,47,35.0,35.25,140,141
39,19,36,22,60,37,37,32,38,19,32,60,38,34.25,36.0,137,144
40,32,22,50,42,48,48,26,19,22,19,50,48,36.5,35.25,146,141
41,36,39,23,42,38,32,25,49,23,25,42,49,35.0,36.0,140,144
42,28,35,40,38,40,19,43,41,28,19,40,43,35.25,35.75,141,143
43,45,29,42,29,52,33,27,34,29,27,45,52,36.25,36.5,145,146
44,37,31,41,30,47,41,37,20,30,20,41,47,34.75,36.25,139,145
45,34,35,35,37,36,30,37,38,34,30,37,38,35.25,35.25,141,141
46,52,33,42,18,37,39,23,43,18,23,52,43,36.25,35.5,145,142
47,28,30,61,25,38,46,38,16,25,16,61,46,36.0,34.5,144,138
48,43,35,22,45,36,38,30,41,22,30,45,41,36.25,36.25,145,145
49,38,26,26,52,24,40,40,39,26,24,52,40,35.5,35.75,142,143
50,32,31,49,27,27,40,30,49,27,27,49,49,34.75,36.5,139,146
51,24,33,51,33,30,47,34,34,24,30,51,47,35.25,36.25,141,145
52,47,28,39,26,30,41,32,40,26,30,47,41,35.0,35.75,140,143
53,41,34,34,30,37,43,22,36,30,22,41,43,34.75,34.5,139,138
54,34,35,36,38,45,35,11,28,34,11,38,45,35.75,29.75,143,119
55,43,32,29,37,19,39,46,37,29,19,43,46,35.25,35.25,141,141
56,42,35,26,33,38,32,32,40,26,32,42,40,34.0,35.5,136,142
57,31,42,32,35,42,28,28,47,31,28,42,47,35.0,36.25,140,145
58,28,50,30,37,53,33,38,18,28,18,50,53,36.25,35.5,145,142
59,45,33,32,32,41,33,37,26,32,26,45,41,35.5,34.25,142,137
60,39,32,30,40,24,30,42,47,30,24,40,47,35.25,35.75,141,143
61,28,55,37,24,42,40,29,27,24,27,55,42,36.0,34.5,144,138
62,49,22,41,25,35,49,34,26,22,26,49,49,34.25,36.0,137,144
63,40,31,50,25,20,44,38,43,25,20,50,44,36.5,36.25,146,145
64,31,40,30,41,33,52,27,32,30,27,41,52,35.5,36.0,142,144
65,34,36,33,39,37,36,29,43,33,29,39,43,35.5,36.25,142,145
66,14,41,39,51,22,31,34,51,14,22,51,51,36.25,34.5,145,138
67,37,36,36,31,32,39,26,39,31,26,37,39,35.0,34.0,140,136
68,29,44,33,38,26,26,35,55,29,26,44,55,36.0,35.5,144,142
69,25,43,30,46,36,43,35,29,25,29,46,43,36.0,35.75,144,143
70,30,29,27,58,42,35,34,33,27,33,58,42,36.0,36.0,144,144
71,30,29,36,47,26,36,35,49,29,26,47,49,35.5,36.5,142,146
72,26,37,29,48,34,35,43,32,26,32,48,43,35.0,36.0,140,144
73,33,37,43,27,43,30,27,43,27,27,43,43,35.0,35.75,140,143
74,48,39,21,35,39,34,43,25,21,25,48,43,35.75,35.25,143,141
75,41,43,37,25,38,35,31,37,25,31,43,38,36.5,35.25,146,141
76,44,32,30,37,38,40,32,32,30,32,44,40,35.75,35.5,143,142
77,39,34,40,32,45,39,32,25,32,25,40,45,36.25,35.25,145,141
78,36,25,28,51,36,48,12,45,25,12,51,48,35.0,35.25,140,141
79,44,29,43,28,59,41,15,27,28,15,44,59,36.0,35.5,144,142
80,37,49,21,36,28,26,57,35,21,26,49,57,35.75,36.5,143,146
81,26,34,48,36,27,40,39,38,26,27,48,40,36.0,36.0,144,144
82,40,43,32,28,40,23,39,37,28,23,43,40,35.75,34.75,143,139
83,40,31,46,25,34,36,37,39,25,34,46,39,35.5,36.5,142,146
84,53,34,25,32,44,38,41,22,25,22,53,44,36.0,36.25,144,145
85,48,19,56,17,26,38,25,51,17,25,56,51,35.0,35.0,140,140
86,29,45,31,34,38,28,35,44,29,28,45,44,34.75,36.25,139,145
87,25,30,45,39,50,23,26,46,25,23,45,50,34.75,36.25,139,145
88,30,24,55,35,28,43,42,32,24,28,55,43,36.0,36.25,144,145
89,40,37,38,28,32,39,37,36,28,32,40,39,35.75,36.0,143,144
90,39,40,36,26,37,37,30,41,26,30,40,41,35.25,36.25,141,145
91,39,50,24,33,39,30,29,41,24,29,50,41,36.5,34.75,146,139
92,35,48,29,31,57,32,31,22,29,22,48,57,35.75,35.5,143,142
93,21,44,47,26,30,25,38,51,21,25,47,51,34.5,36.0,138,144
94,33,34,48,30,37,20,57,30,30,20,48,57,36.25,36.0,145,144
95,37,25,33,50,35,28,56,23,25,23,50,56,36.25,35.5,145,142
96,33,54,9,50,31,25,42,45,9,25,54,45,36.5,35.75,146,143
97,33,44,22,40,34,45,28,34,22,28,44,45,34.75,35.25,139,141
98,21,31,52,37,28,51,45,20,21,20,52,51,35.25,36.0,141,144
99,27,48,40,29,31,47,17,49,27,17,48,49,36.0,36.0,144,144
