replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,34,43,27,36,17,47,42,30,27,17,43,47,35.0,34.0,140,136
1,34,41,34,35,31,39,43,31,34,31,41,43,36.0,36.0,144,144
2,35,45,35,31,23,36,30,54,31,23,45,54,36.5,35.75,146,143
3,29,44,34,36,31,51,32,33,29,31,44,51,35.75,36.75,143,147
4,30,35,47,32,20,41,36,47,30,20,47,47,36.0,36.0,144,144
5,36,43,30,37,28,19,31,55,30,19,43,55,36.5,33.25,146,133
6,37,30,26,44,24,47,52,19,26,19,44,52,34.25,35.5,137,142
7,53,24,28,37,42,36,33,34,24,33,53,42,35.5,36.25,142,145
8,61,34,21,27,21,28,53,39,21,21,61,53,35.75,35.25,143,141
9,48,32,23,33,24,47,30,40,23,24,48,47,34.0,35.25,136,141
10,48,28,31,41,26,39,46,33,28,26,48,46,37.0,36.0,148,144
11,41,39,34,33,35,20,43,49,33,20,41,49,36.75,36.75,147,147
12,32,39,39,34,26,50,41,29,32,26,39,50,36.0,36.5,144,146
13,68,31,25,22,29,27,48,40,22,27,68,48,36.5,36.0,146,144
14,28,45,30,44,42,33,44,27,28,27,45,44,36.75,36.5,147,146
15,27,47,17,51,16,48,45,29,17,16,51,48,35.5,34.5,142,138
16,65,22,26,24,54,19,40,26,22,19,65,54,34.25,34.75,137,139
17,30,40,37,41,45,22,25,56,30,22,41,56,37.0,37.0,148,148
18,35,41,31,38,42,50,19,30,31,19,41,50,36.25,35.25,145,141
19,46,32,35,27,41,45,41,16,27,16,46,45,35.0,35.75,140,143
20,24,36,33,55,45,37,42,25,24,25,55,45,37.0,37.25,148,149
21,27,40,36,38,41,41,36,21,27,21,40,41,35.25,34.75,141,139
22,36,28,41,38,22,56,33,36,28,22,41,56,35.75,36.75,143,147
23,50,35,35,25,28,40,42,39,25,28,50,42,36.25,37.25,145,149
24,30,31,25,55,25,52,35,26,25,25,55,52,35.25,34.5,141,138
25,38,21,40,43,21,27,37,26,21,21,43,37,35.5,27.75,142,111
26,41,34,44,28,22,44,46,34,28,22,44,46,36.75,36.5,147,146
27,29,32,41,44,26,48,30,44,29,26,44,48,36.5,37.0,146,148
28,39,37,24,45,34,33,26,46,24,26,45,46,36.25,34.75,145,139
29,25,54,25,41,37,29,28,37,25,28,54,37,36.25,32.75,145,131
30,38,40,35,31,43,27,45,32,31,27,40,45,36.0,36.75,144,147
31,40,21,38,41,44,31,30,42,21,30,41,44,35.0,36.75,140,147
32,49,34,23,41,45,43,21,37,23,21,49,45,36.75,36.5,147,146
33,45,30,29,38,32,31,43,33,29,31,45,43,35.5,34.75,142,139
34,32,38,29,45,45,28,28,41,29,28,45,45,36.0,35.5,144,142
35,45,35,31,36,47,20,36,42,31,20,45,47,36.75,36.25,147,145
36,32,40,37,36,30,43,32,33,32,30,40,43,36.25,34.5,145,138
37,39,27,31,50,42,38,26,38,27,26,50,42,36.75,36.0,147,144
38,57,36,14,38,28,48,25,47,14,25,57,48,36.25,37.0,145,148
39,40,35,40,29,27,34,39,46,29,27,40,46,36.0,36.5,144,146
40,40,28,24,48,23,36,47,36,24,23,48,47,35.0,35.5,140,142
41,36,28,22,54,50,26,32,37,22,26,54,50,35.0,36.25,140,145
42,37,45,38,24,28,41,39,40,24,28,45,41,36.0,37.0,144,148
43,26,37,49,33,34,32,54,26,26,26,49,54,36.25,36.5,145,146
44,39,25,47,29,44,30,32,41,25,30,47,44,35.0,36.75,140,147
45,44,44,23,34,37,28,40,39,23,28,44,40,36.25,36.0,145,144
46,38,20,41,40,41,34,43,30,20,30,41,43,34.75,37.0,139,148
47,46,25,46,30,17,46,46,33,25,17,46,46,36.75,35.5,147,142
48,18,41,35,47,44,27,36,36,18,27,47,44,35.25,35.75,141,143
49,49,43,31,25,53,34,19,36,25,19,49,53,37.0,35.5,148,142
50,27,32,45,41,48,24,34,38,27,24,45,48,36.25,36.0,145,144
51,28,37,48,31,45,19,31,48,28,19,48,48,36.0,35.75,144,143
52,47,34,34,34,51,25,34,37,34,25,47,51,37.25,36.75,149,147
53,35,30,29,50,41,40,24,35,29,24,50,41,36.0,35.0,144,140
54,40,27,45,25,21,36,33,53,25,21,45,53,34.25,35.75,137,143
55,44,34,24,43,26,44,32,27,24,26,44,44,36.25,32.25,145,129
56,39,49,28,26,32,44,38,26,26,26,49,44,35.5,35.0,142,140
57,36,39,36,31,45,27,43,31,31,27,39,45,35.5,36.5,142,146
58,47,28,28,34,34,48,34,32,28,32,47,48,34.25,37.0,137,148
59,38,37,19,48,48,44,22,30,19,22,48,48,35.5,36.0,142,144
60,32,31,32,49,13,49,45,36,31,13,49,49,36.0,35.75,144,143
61,42,32,37,36,30,37,39,41,32,30,42,41,36.75,36.75,147,147
62,40,42,29,37,28,38,45,38,29,28,42,45,37.0,37.25,148,149
63,41,34,34,33,21,38,45,45,33,21,41,45,35.5,37.25,142,149
64,32,27,48,36,35,41,38,28,27,28,48,41,35.75,35.5,143,142
65,36,49,36,25,42,41,27,34,25,27,49,42,36.5,36.0,146,144
66,29,39,46,35,18,42,36,41,29,18,46,42,37.25,34.25,149,137
67,23,39,42,38,31,44,39,29,23,29,42,44,35.5,35.75,142,143
68,38,27,43,39,27,28,53,36,27,27,43,53,36.75,36.0,147,144
69,25,49,44,21,32,27,45,40,21,27,49,45,34.75,36.0,139,144
70,34,42,45,24,47,23,34,40,24,23,45,47,36.25,36.0,145,144
71,32,39,33,35,6,55,42,39,32,6,39,55,34.75,35.5,139,142
72,45,29,37,29,39,27,26,54,29,26,45,54,35.0,36.5,140,146
73,42,35,36,32,23,39,43,30,32,23,42,43,36.25,33.75,145,135
74,37,29,47,29,37,27,37,46,29,27,47,46,35.5,36.75,142,147
75,37,21,29,52,27,39,52,24,21,24,52,52,34.75,35.5,139,142
76,23,12,69,30,36,40,37,32,12,32,69,40,33.5,36.25,134,145
77,56,18,25,42,46,38,27,34,18,27,56,46,35.25,36.25,141,145
78,42,39,34,27,52,38,17,28,27,17,42,52,35.5,33.75,142,135
79,28,40,42,37,56,31,30,31,28,30,42,56,36.75,37.0,147,148
80,51,26,32,34,44,34,37,26,26,26,51,44,35.75,35.25,143,141
81,34,33,41,39,42,36,39,22,33,22,41,42,36.75,34.75,147,139
82,35,41,35,35,37,35,25,48,35,25,41,48,36.5,36.25,146,145
83,39,41,37,25,30,35,43,40,25,30,41,43,35.5,37.0,142,148
84,30,56,32,24,32,41,27,46,24,27,56,46,35.5,36.5,142,146
85,44,33,31,37,32,31,53,28,31,28,44,53,36.25,36.0,145,144
86,31,52,39,21,31,39,32,42,21,31,52,42,35.75,36.0,143,144
87,33,37,44,32,34,27,39,40,32,27,44,40,36.5,35.0,146,140
88,33,54,24,33,22,41,47,35,24,22,54,47,36.0,36.25,144,145
89,42,18,35,50,44,43,17,41,18,17,50,44,36.25,36.25,145,145
90,41,23,56,17,41,33,51,24,17,24,56,51,34.25,37.25,137,149
91,15,47,35,45,31,41,32,41,15,31,47,41,35.5,36.25,142,145
92,39,29,39,34,37,41,39,31,29,31,39,41,35.25,37.0,141,148
93,34,33,42,39,32,35,30,50,33,30,42,50,37.0,36.75,148,147
94,33,50,27,32,44,26,47,25,27,25,50,47,35.5,35.5,142,142
95,33,41,35,38,31,37,34,41,33,31,41,41,36.75,35.75,147,143
96,39,36,43,31,44,32,33,34,31,32,43,44,37.25,35.75,149,143
97,32,46,43,23,16,37,31,54,23,16,46,54,36.0,34.5,144,138
98,34,30,39,39,48,37,28,26,30,26,39,48,35.5,34.75,142,139
99,30,43,40,26,29,37,33,49,26,29,43,49,34.75,37.0,139,148
