replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,47,47,33,21,47,32,31,37,21,31,47,47,37.0,36.75,148,147
1,25,39,42,40,35,30,46,34,25,30,42,46,36.5,36.25,146,145
2,44,38,28,37,35,55,32,25,28,25,44,55,36.75,36.75,147,147
3,37,34,43,34,37,42,24,44,34,24,43,44,37.0,36.75,148,147
4,31,51,27,37,46,27,21,54,27,21,51,54,36.5,37.0,146,148
5,28,38,48,34,36,24,47,41,28,24,48,47,37.0,37.0,148,148
6,19,55,30,41,62,28,31,27,19,27,55,62,36.25,37.0,145,148
7,31,31,42,44,50,28,36,34,31,28,44,50,37.0,37.0,148,148
8,47,32,38,31,41,32,51,24,31,24,47,51,37.0,37.0,148,148
9,32,36,46,34,36,33,41,38,32,33,46,41,37.0,37.0,148,148
10,39,45,35,29,33,32,45,38,29,32,45,45,37.0,37.0,148,148
11,30,28,40,49,30,42,32,42,28,30,49,42,36.75,36.5,147,146
12,31,47,32,38,33,42,35,35,31,33,47,42,37.0,36.25,148,145
13,44,41,39,24,45,46,36,21,24,21,44,46,37.0,37.0,148,148
14,31,57,31,29,45,32,33,38,29,32,57,45,37.0,37.0,148,148
15,42,46,48,10,31,45,48,24,10,24,48,48,36.5,37.0,146,148
16,46,19,42,41,34,50,40,23,19,23,46,50,37.0,36.75,148,147
17,27,50,31,40,41,31,47,29,27,29,50,47,37.0,37.0,148,148
18,49,34,25,39,45,21,47,34,25,21,49,47,36.75,36.75,147,147
19,34,31,41,42,34,36,38,40,31,34,42,40,37.0,37.0,148,148
20,40,48,22,34,39,36,31,41,22,31,48,41,36.0,36.75,144,147
21,49,11,43,44,60,38,23,26,11,23,49,60,36.75,36.75,147,147
22,28,36,48,36,38,36,42,31,28,31,48,42,37.0,36.75,148,147
23,43,51,35,15,38,24,41,44,15,24,51,44,36.0,36.75,144,147
24,42,44,33,29,37,36,38,35,29,35,44,38,37.0,36.5,148,146
25,48,38,28,34,31,33,31,53,28,31,48,53,37.0,37.0,148,148
26,44,24,25,54,44,39,31,34,24,31,54,44,36.75,37.0,147,148
27,45,37,29,37,36,34,44,34,29,34,45,44,37.0,37.0,148,148
28,34,42,46,22,48,49,22,28,22,22,46,49,36.0,36.75,144,147
29,41,47,30,29,31,45,34,38,29,31,47,45,36.75,37.0,147,148
30,39,30,50,29,31,45,26,44,29,26,50,45,37.0,36.5,148,146
31,34,43,31,40,36,40,37,35,31,35,43,40,37.0,37.0,148,148
32,47,30,34,37,36,33,29,50,30,29,47,50,37.0,37.0,148,148
33,34,46,33,34,48,21,42,37,33,21,46,48,36.75,37.0,147,148
34,50,27,32,37,38,41,24,43,27,24,50,43,36.5,36.5,146,146
35,49,35,28,36,40,44,19,45,28,19,49,45,37.0,37.0,148,148
36,34,48,23,42,26,42,45,32,23,26,48,45,36.75,36.25,147,145
37,34,37,39,37,44,28,42,34,34,28,39,44,36.75,37.0,147,148
38,31,46,37,34,58,31,34,20,31,20,46,58,37.0,35.75,148,143
39,21,55,44,28,39,46,32,31,21,31,55,46,37.0,37.0,148,148
40,43,21,36,48,38,45,40,23,21,23,48,45,37.0,36.5,148,146
41,43,37,42,26,33,37,33,45,26,33,43,45,37.0,37.0,148,148
42,49,31,47,21,48,31,20,49,21,20,49,49,37.0,37.0,148,148
43,39,43,27,38,20,46,39,43,27,20,43,46,36.75,37.0,147,148
44,65,36,22,25,30,33,35,50,22,30,65,50,37.0,37.0,148,148
45,44,37,40,27,46,47,24,27,27,24,44,47,37.0,36.0,148,144
46,34,43,23,47,29,43,42,34,23,29,47,43,36.75,37.0,147,148
