replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,37,35,37,38,31,41,32,43,35,31,38,43,36.75,36.75,147,147
1,26,37,44,40,33,38,34,42,26,33,44,42,36.75,36.75,147,147
2,31,43,41,32,23,39,32,53,31,23,43,53,36.75,36.75,147,147
3,28,38,37,44,30,24,41,52,28,24,44,52,36.75,36.75,147,147
4,30,40,43,34,32,39,41,34,30,32,43,41,36.75,36.5,147,146
5,34,27,45,41,47,40,40,20,27,20,45,47,36.75,36.75,147,147
6,54,34,30,28,35,54,38,20,28,20,54,54,36.5,36.75,146,147
7,33,45,31,37,36,33,41,37,31,33,45,41,36.5,36.75,146,147
8,32,38,31,46,35,41,39,32,31,32,46,41,36.75,36.75,147,147
9,38,28,47,34,25,41,33,47,28,25,47,47,36.75,36.5,147,146
10,44,27,41,35,39,32,38,38,27,32,44,39,36.75,36.75,147,147
11,27,41,31,48,33,40,30,44,27,30,48,44,36.75,36.75,147,147
12,38,41,40,28,27,26,40,54,28,26,41,54,36.75,36.75,147,147
13,37,34,32,44,28,51,44,24,32,24,44,51,36.75,36.75,147,147
14,28,38,36,45,30,38,48,31,28,30,45,48,36.75,36.75,147,147
15,52,21,45,29,35,33,48,31,21,31,52,48,36.75,36.75,147,147
16,35,32,44,36,43,26,30,48,32,26,44,48,36.75,36.75,147,147
17,44,35,29,39,34,39,34,40,29,34,44,40,36.75,36.75,147,147
18,26,48,43,30,33,39,41,34,26,33,48,41,36.75,36.75,147,147
19,40,33,40,34,31,28,49,39,33,28,40,49,36.75,36.75,147,147
20,28,19,39,60,43,35,35,34,19,34,60,43,36.5,36.75,146,147
21,31,37,42,36,31,39,35,42,31,31,42,42,36.5,36.75,146,147
22,41,35,44,27,43,45,38,21,27,21,44,45,36.75,36.75,147,147
23,32,31,46,38,29,45,45,28,31,28,46,45,36.75,36.75,147,147
24,35,37,42,33,31,39,38,39,33,31,42,39,36.75,36.75,147,147
25,38,33,42,33,33,37,44,33,33,33,42,44,36.5,36.75,146,147
26,34,36,45,32,35,27,37,48,32,27,45,48,36.75,36.75,147,147
27,35,38,40,34,30,39,43,35,34,30,40,43,36.75,36.75,147,147
28,29,38,45,35,39,42,34,32,29,32,45,42,36.75,36.75,147,147
29,27,38,33,49,41,21,42,43,27,21,49,43,36.75,36.75,147,147
30,36,36,36,39,30,44,34,38,36,30,39,44,36.75,36.5,147,146
31,45,31,34,37,32,42,36,37,31,32,45,42,36.75,36.75,147,147
32,33,36,35,43,37,42,38,30,33,30,43,42,36.75,36.75,147,147
33,50,24,31,42,32,36,44,35,24,32,50,44,36.75,36.75,147,147
34,40,39,33,35,28,36,43,40,33,28,40,43,36.75,36.75,147,147
35,32,37,38,38,35,36,41,35,32,35,38,41,36.25,36.75,145,147
36,36,30,40,41,43,37,40,27,30,27,41,43,36.75,36.75,147,147
37,40,26,34,47,34,37,26,50,26,26,47,50,36.75,36.75,147,147
38,30,32,47,38,33,44,31,39,30,31,47,44,36.75,36.75,147,147
39,33,34,45,35,32,40,35,40,33,32,45,40,36.75,36.75,147,147
40,35,35,45,32,34,32,28,53,32,28,45,53,36.75,36.75,147,147
41,39,27,47,34,40,37,39,31,27,31,47,40,36.75,36.75,147,147
42,40,43,20,44,37,33,38,39,20,33,44,39,36.75,36.75,147,147
43,47,37,30,33,38,34,41,34,30,34,47,41,36.75,36.75,147,147
44,41,45,37,24,36,27,33,51,24,27,45,51,36.75,36.75,147,147
45,40,29,36,42,34,34,42,37,29,34,42,42,36.75,36.75,147,147
46,40,33,42,32,46,36,39,25,32,25,42,46,36.75,36.5,147,146
47,37,36,39,35,41,37,37,32,35,32,39,41,36.75,36.75,147,147
48,33,33,38,43,36,35,44,32,33,32,43,44,36.75,36.75,147,147
49,33,36,44,34,36,31,44,36,33,31,44,44,36.75,36.75,147,147
50,42,44,29,32,38,38,35,36,29,35,44,38,36.75,36.75,147,147
51,31,31,39,46,32,43,29,43,31,29,46,43,36.75,36.75,147,147
52,29,35,51,32,41,33,46,27,29,27,51,46,36.75,36.75,147,147
53,27,32,46,42,24,33,41,49,27,24,46,49,36.75,36.75,147,147
54,26,36,40,45,51,36,29,31,26,29,45,51,36.75,36.75,147,147
55,32,37,36,42,37,34,27,49,32,27,42,49,36.75,36.75,147,147
56,44,17,26,60,33,36,37,41,17,33,60,41,36.75,36.75,147,147
57,42,32,41,32,31,46,34,36,32,31,42,46,36.75,36.75,147,147
58,38,36,33,40,24,48,48,27,33,24,40,48,36.75,36.75,147,147
59,49,33,21,44,37,43,39,28,21,28,49,43,36.75,36.75,147,147
60,38,44,35,30,28,42,44,33,30,28,44,44,36.75,36.75,147,147
61,18,39,28,62,35,34,40,38,18,34,62,40,36.75,36.75,147,147
62,44,41,37,25,30,49,46,22,25,22,44,49,36.75,36.75,147,147
63,38,34,36,39,28,26,50,43,34,26,39,50,36.75,36.75,147,147
64,46,45,37,19,31,37,44,35,19,31,46,44,36.75,36.75,147,147
65,36,30,36,45,25,36,43,43,30,25,45,43,36.75,36.75,147,147
66,29,37,49,32,43,31,29,44,29,29,49,44,36.75,36.75,147,147
67,22,46,43,36,38,36,41,32,22,32,46,41,36.75,36.75,147,147
68,35,27,42,43,36,28,53,30,27,28,43,53,36.75,36.75,147,147
69,32,43,30,42,24,36,33,54,30,24,43,54,36.75,36.75,147,147
70,31,29,42,45,33,25,42,47,29,25,45,47,36.75,36.75,147,147
71,29,47,34,37,27,44,35,41,29,27,47,44,36.75,36.75,147,147
72,25,28,46,48,34,24,47,42,25,24,48,47,36.75,36.75,147,147
73,30,37,40,40,26,33,37,51,30,26,40,51,36.75,36.75,147,147
74,38,29,42,38,23,36,45,43,29,23,42,45,36.75,36.75,147,147
75,47,33,39,28,38,48,25,36,28,25,47,48,36.75,36.75,147,147
76,36,41,30,40,40,31,38,38,30,31,41,40,36.75,36.75,147,147
77,37,23,56,31,35,29,34,49,23,29,56,49,36.75,36.75,147,147
78,33,32,51,31,42,39,31,35,31,31,51,42,36.75,36.75,147,147
79,45,45,30,27,30,53,29,35,27,29,45,53,36.75,36.75,147,147
80,31,38,38,40,35,39,35,38,31,35,40,39,36.75,36.75,147,147
81,48,34,39,26,46,27,40,34,26,27,48,46,36.75,36.75,147,147
82,35,44,31,37,30,25,44,48,31,25,44,48,36.75,36.75,147,147
83,48,29,34,36,33,33,49,32,29,32,48,49,36.75,36.75,147,147
84,31,37,32,47,21,44,52,30,31,21,47,52,36.75,36.75,147,147
85,36,43,31,37,41,36,43,27,31,27,43,43,36.75,36.75,147,147
86,46,34,41,26,33,34,35,45,26,33,46,45,36.75,36.75,147,147
87,43,28,35,41,35,47,33,32,28,32,43,47,36.75,36.75,147,147
88,32,24,55,36,37,46,33,31,24,31,55,46,36.75,36.75,147,147
89,27,53,33,34,32,35,28,52,27,28,53,52,36.75,36.75,147,147
90,38,42,38,29,42,21,51,33,29,21,42,51,36.75,36.75,147,147
91,29,40,31,47,42,32,33,39,29,32,47,42,36.75,36.5,147,146
92,40,26,35,46,34,33,39,41,26,33,46,41,36.75,36.75,147,147
93,33,50,45,19,34,39,33,41,19,33,50,41,36.75,36.75,147,147
94,32,50,38,27,39,35,49,24,27,24,50,49,36.75,36.75,147,147
95,36,33,41,37,51,28,35,33,33,28,41,51,36.75,36.75,147,147
96,18,55,36,38,47,35,32,33,18,32,55,47,36.75,36.75,147,147
97,48,23,53,23,39,25,49,34,23,25,53,49,36.75,36.75,147,147
98,43,49,34,21,31,32,42,42,21,31,49,42,36.75,36.75,147,147
99,37,38,40,32,29,46,27,45,32,27,40,46,36.75,36.75,147,147
