replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,42,40,40,23,44,34,40,33,23,33,42,44,36.25,37.75,145,151
1,36,53,39,21,32,29,34,48,21,29,53,48,37.25,35.75,149,143
2,21,41,42,47,43,44,36,25,21,25,47,44,37.75,37.0,151,148
3,29,38,35,47,25,43,33,48,29,25,47,48,37.25,37.25,149,149
4,30,31,41,48,32,41,42,34,30,32,48,42,37.5,37.25,150,149
5,42,22,43,42,33,27,41,48,22,27,43,48,37.25,37.25,149,149
6,55,52,29,13,38,52,35,25,13,25,55,52,37.25,37.5,149,150
7,41,36,54,19,23,41,49,34,19,23,54,49,37.5,36.75,150,147
8,42,46,25,37,28,50,28,44,25,28,46,50,37.5,37.5,150,150
9,17,38,56,38,44,29,51,25,17,25,56,51,37.25,37.25,149,149
10,40,46,41,24,27,27,58,39,24,27,46,58,37.75,37.75,151,151
11,35,38,53,24,41,24,37,44,24,24,53,44,37.5,36.5,150,146
12,33,39,51,28,43,30,47,29,28,29,51,47,37.75,37.25,151,149
13,36,37,38,32,43,29,44,33,32,29,38,44,35.75,37.25,143,149
14,30,33,54,33,25,38,47,41,30,25,54,47,37.5,37.75,150,151
15,48,38,34,27,47,38,45,20,27,20,48,47,36.75,37.5,147,150
16,39,39,27,44,35,49,35,32,27,32,44,49,37.25,37.75,149,151
17,34,29,46,39,43,39,42,27,29,27,46,43,37.0,37.75,148,151
18,29,39,52,27,49,39,33,27,27,27,52,49,36.75,37.0,147,148
19,31,41,37,40,34,42,42,32,31,32,41,42,37.25,37.5,149,150
20,50,29,38,34,32,43,38,37,29,32,50,43,37.75,37.5,151,150
21,25,34,40,52,35,29,38,46,25,29,52,46,37.75,37.0,151,148
22,19,31,48,48,48,52,25,20,19,20,48,52,36.5,36.25,146,145
23,27,42,37,44,35,35,34,45,27,34,44,45,37.5,37.25,150,149
24,36,45,24,45,22,31,63,34,24,22,45,63,37.5,37.5,150,150
25,30,42,44,32,28,39,40,43,30,28,44,43,37.0,37.5,148,150
26,22,27,57,45,40,26,44,39,22,26,57,44,37.75,37.25,151,149
27,28,20,43,60,30,34,46,39,20,30,60,46,37.75,37.25,151,149
28,25,58,35,21,35,29,43,41,21,29,58,43,34.75,37.0,139,148
29,21,36,43,50,39,50,29,30,21,29,50,50,37.5,37.0,150,148
30,29,28,53,35,43,41,40,27,28,27,53,43,36.25,37.75,145,151
31,31,38,30,49,24,62,29,35,30,24,49,62,37.0,37.5,148,150
32,18,46,50,29,33,34,48,36,18,33,50,48,35.75,37.75,143,151
33,42,38,38,32,42,40,27,41,32,27,42,42,37.5,37.5,150,150
34,41,26,41,41,31,52,32,31,26,31,41,52,37.25,36.5,149,146
35,32,47,26,41,29,34,45,39,26,29,47,45,36.5,36.75,146,147
36,15,56,40,39,39,35,29,46,15,29,56,46,37.5,37.25,150,149
37,33,31,37,48,35,29,31,56,31,29,48,56,37.25,37.75,149,151
38,27,45,45,34,53,29,28,40,27,28,45,53,37.75,37.5,151,150
39,29,30,27,61,34,29,36,51,27,29,61,51,36.75,37.5,147,150
40,34,47,32,37,19,35,48,45,32,19,47,48,37.5,36.75,150,147
41,39,28,47,31,24,46,28,49,28,24,47,49,36.25,36.75,145,147
42,40,57,28,25,19,57,33,40,25,19,57,57,37.5,37.25,150,149
43,37,39,36,38,42,29,38,42,36,29,39,42,37.5,37.75,150,151
44,36,48,31,34,48,33,15,41,31,15,48,48,37.25,34.25,149,137
45,27,42,48,34,17,54,41,36,27,17,48,54,37.75,37.0,151,148
46,50,27,40,33,26,31,43,47,27,26,50,47,37.5,36.75,150,147
47,35,37,44,31,34,28,41,48,31,28,44,48,36.75,37.75,147,151
48,41,19,54,35,29,9,46,60,19,9,54,60,37.25,36.0,149,144
49,12,36,54,48,41,26,54,30,12,26,54,54,37.5,37.75,150,151
50,35,38,34,43,51,39,33,26,34,26,43,51,37.5,37.25,150,149
51,37,42,31,38,29,33,46,43,31,29,42,46,37.0,37.75,148,151
52,27,21,58,45,23,37,41,46,21,23,58,46,37.75,36.75,151,147
53,42,28,49,32,37,48,38,28,28,28,49,48,37.75,37.75,151,151
54,34,36,52,22,48,41,41,21,22,21,52,48,36.0,37.75,144,151
55,44,33,24,50,34,35,37,40,24,34,50,40,37.75,36.5,151,146
56,27,57,33,34,33,53,40,24,27,24,57,53,37.75,37.5,151,150
57,31,47,34,38,25,47,62,17,31,17,47,62,37.5,37.75,150,151
58,37,38,38,35,8,60,51,32,35,8,38,60,37.0,37.75,148,151
59,35,59,39,17,32,21,43,52,17,21,59,52,37.5,37.0,150,148
60,21,58,34,36,44,30,48,23,21,23,58,48,37.25,36.25,149,145
61,25,32,52,41,37,48,36,23,25,23,52,48,37.5,36.0,150,144
62,23,34,32,59,34,36,38,42,23,34,59,42,37.0,37.5,148,150
63,20,51,45,33,38,31,41,40,20,31,51,41,37.25,37.5,149,150
64,38,43,40,30,37,41,37,33,30,33,43,41,37.75,37.0,151,148
65,35,35,45,33,37,43,29,39,33,29,45,43,37.0,37.0,148,148
66,34,42,37,37,28,30,44,48,34,28,42,48,37.5,37.5,150,150
67,30,48,43,29,37,24,51,39,29,24,48,51,37.5,37.75,150,151
68,27,52,41,25,26,51,30,42,25,26,52,51,36.25,37.25,145,149
69,32,38,58,21,35,37,46,32,21,32,58,46,37.25,37.5,149,150
70,36,35,24,53,38,26,34,50,24,26,53,50,37.0,37.0,148,148
71,55,37,25,28,29,50,33,31,25,29,55,50,36.25,35.75,145,143
72,44,28,45,34,44,36,41,30,28,30,45,44,37.75,37.75,151,151
73,28,38,40,43,37,30,29,37,28,29,43,37,37.25,33.25,149,133
74,26,56,35,20,29,44,37,41,20,29,56,44,34.25,37.75,137,151
75,32,52,24,42,41,36,40,34,24,34,52,41,37.5,37.75,150,151
76,41,30,34,42,37,38,31,39,30,31,42,39,36.75,36.25,147,145
77,36,38,52,25,48,32,41,30,25,30,52,48,37.75,37.75,151,151
78,18,74,22,35,32,35,35,49,18,32,74,49,37.25,37.75,149,151
79,32,30,57,30,32,25,53,37,30,25,57,53,37.25,36.75,149,147
80,21,34,61,34,25,31,45,44,21,25,61,45,37.5,36.25,150,145
81,48,33,32,35,35,39,37,35,32,35,48,39,37.0,36.5,148,146
82,62,40,28,20,42,42,35,27,20,27,62,42,37.5,36.5,150,146
83,27,37,30,54,32,37,36,40,27,32,54,40,37.0,36.25,148,145
84,41,35,44,25,38,41,43,28,25,28,44,43,36.25,37.5,145,150
85,38,43,29,37,34,51,36,27,29,27,43,51,36.75,37.0,147,148
86,30,44,41,36,40,37,38,35,30,35,44,40,37.75,37.5,151,150
87,35,57,22,32,24,39,44,44,22,24,57,44,36.5,37.75,146,151
88,34,33,46,36,39,37,35,35,33,35,46,39,37.25,36.5,149,146
89,22,43,48,33,41,27,44,38,22,27,48,44,36.5,37.5,146,150
90,46,38,33,29,40,34,34,38,29,34,46,40,36.5,36.5,146,146
91,42,42,31,30,37,48,36,29,30,29,42,48,36.25,37.5,145,150
92,27,35,34,54,20,52,52,26,27,20,54,52,37.5,37.5,150,150
93,40,36,22,50,34,28,40,48,22,28,50,48,37.0,37.5,148,150
94,33,39,32,46,33,38,38,41,32,33,46,41,37.5,37.5,150,150
95,49,45,26,30,36,46,25,35,26,25,49,46,37.5,35.5,150,142
96,46,31,37,36,30,35,46,40,31,30,46,46,37.5,37.75,150,151
97,30,41,37,40,49,40,26,35,30,26,41,49,37.0,37.5,148,150
98,40,37,25,46,62,32,27,29,25,27,46,62,37.0,37.5,148,150
99,33,35,32,48,49,42,33,25,32,25,48,49,37.0,37.25,148,149
