replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,31,33,32,48,47,37,34,29,31,29,48,47,36.0,36.75,144,147
1,40,33,43,28,29,38,35,46,28,29,43,46,36.0,37.0,144,148
2,50,0,45,40,0,0,0,84,0,0,50,84,33.75,21.0,135,84
3,79,0,0,50,0,55,72,0,0,0,79,72,32.25,31.75,129,127
4,0,37,47,63,0,47,28,66,0,0,63,66,36.75,35.25,147,141
5,49,0,0,89,54,37,52,0,0,0,89,54,34.5,35.75,138,143
6,34,45,25,36,0,47,46,50,25,0,45,50,35.0,35.75,140,143
7,51,44,0,42,58,41,12,35,0,12,51,58,34.25,36.5,137,146
8,0,46,51,44,0,62,0,69,0,0,51,69,35.25,32.75,141,131
9,0,0,65,66,0,64,0,65,0,0,66,65,32.75,32.25,131,129
10,50,0,47,50,0,91,45,0,0,0,50,91,36.75,34.0,147,136
11,23,59,25,41,40,0,24,62,23,0,59,62,37.0,31.5,148,126
12,34,69,0,40,50,47,0,46,0,0,69,50,35.75,35.75,143,143
13,54,0,0,74,59,0,42,38,0,0,74,59,32.0,34.75,128,139
14,29,53,37,26,0,0,47,87,26,0,53,87,36.25,33.5,145,134
15,66,0,0,67,55,0,47,43,0,0,67,55,33.25,36.25,133,145
16,28,38,38,43,41,0,56,47,28,0,43,56,36.75,36.0,147,144
17,0,46,34,48,21,42,31,53,0,21,48,53,32.0,36.75,128,147
18,40,40,39,28,0,69,44,0,28,0,40,69,36.75,28.25,147,113
19,53,55,37,0,0,0,63,75,0,0,55,75,36.25,34.5,145,138
20,0,63,52,29,47,40,25,35,0,25,63,47,36.0,36.75,144,147
21,0,104,0,0,35,38,28,46,0,28,104,46,26.0,36.75,104,147
22,18,49,0,69,40,58,0,48,0,0,69,58,34.0,36.5,136,146
23,0,66,69,0,41,64,41,0,0,0,69,64,33.75,36.5,135,146
24,0,59,44,42,0,0,56,77,0,0,59,77,36.25,33.25,145,133
25,64,51,29,0,42,47,0,54,0,0,64,54,36.0,35.75,144,143
26,30,0,58,53,36,37,26,45,0,26,58,45,35.25,36.0,141,144
27,39,0,61,39,31,35,39,42,0,31,61,42,34.75,36.75,139,147
28,0,50,0,55,59,48,35,0,0,0,55,59,26.25,35.5,105,142
29,57,31,0,55,45,46,51,0,0,0,57,51,35.75,35.5,143,142
30,39,51,0,52,53,29,34,31,0,29,52,53,35.5,36.75,142,147
31,48,0,39,53,0,77,0,57,0,0,53,77,35.0,33.5,140,134
32,0,22,55,63,0,0,99,0,0,0,63,99,35.0,24.75,140,99
33,33,68,45,0,0,50,39,58,0,0,68,58,36.5,36.75,146,147
34,83,50,0,0,41,52,54,0,0,0,83,54,33.25,36.75,133,147
35,0,82,0,45,33,35,41,34,0,33,82,41,31.75,35.75,127,143
36,0,0,0,105,21,38,48,40,0,21,105,48,26.25,36.75,105,147
37,52,30,43,23,67,69,0,0,23,0,52,69,37.0,34.0,148,136
38,74,60,0,0,40,42,31,34,0,31,74,42,33.5,36.75,134,147
39,39,31,36,42,47,41,24,34,31,24,42,47,37.0,36.5,148,146
40,59,0,0,72,0,0,0,87,0,0,72,87,32.75,21.75,131,87
41,0,47,57,42,45,43,0,56,0,0,57,56,36.5,36.0,146,144
42,0,0,0,71,32,57,22,34,0,22,71,57,17.75,36.25,71,145
43,44,0,41,53,57,48,0,42,0,0,53,57,34.5,36.75,138,147
44,43,45,35,21,42,24,42,40,21,24,45,42,36.0,37.0,144,148
45,42,34,41,31,0,75,0,51,31,0,42,75,37.0,31.5,148,126
46,38,46,0,60,33,65,47,0,0,0,60,65,36.0,36.25,144,145
47,81,54,0,0,0,75,0,64,0,0,81,75,33.75,34.75,135,139
48,37,59,47,0,45,0,43,55,0,0,59,55,35.75,35.75,143,143
49,0,0,0,109,38,35,44,31,0,31,109,44,27.25,37.0,109,148
50,0,84,0,54,49,85,0,0,0,0,84,85,34.5,33.5,138,134
51,72,0,0,51,0,0,60,65,0,0,72,65,30.75,31.25,123,125
52,30,35,51,32,27,44,31,39,30,27,51,44,37.0,35.25,148,141
53,33,30,47,37,45,0,0,56,30,0,47,56,36.75,25.25,147,101
54,0,48,55,39,45,27,28,47,0,27,55,47,35.5,36.75,142,147
55,0,50,38,56,29,40,43,32,0,29,56,43,36.0,36.0,144,144
56,35,35,28,49,0,0,0,95,28,0,49,95,36.75,23.75,147,95
57,0,0,0,70,45,0,38,55,0,0,70,55,17.5,34.5,70,138
58,55,0,47,37,0,59,82,0,0,0,55,82,34.75,35.25,139,141
59,64,67,0,0,0,0,88,0,0,0,67,88,32.75,22.0,131,88
60,49,43,0,53,44,25,38,39,0,25,53,44,36.25,36.5,145,146
61,48,47,36,0,41,62,0,40,0,0,48,62,32.75,35.75,131,143
62,0,0,48,61,61,0,66,0,0,0,61,66,27.25,31.75,109,127
63,67,0,0,65,29,55,0,55,0,0,67,55,33.0,34.75,132,139
64,46,40,0,59,56,44,44,0,0,0,59,56,36.25,36.0,145,144
65,0,37,61,48,71,0,0,56,0,0,61,71,36.5,31.75,146,127
66,40,43,31,30,47,0,40,55,30,0,43,55,36.0,35.5,144,142
67,47,63,0,37,60,0,70,0,0,0,63,70,36.75,32.5,147,130
68,36,47,54,0,50,37,0,57,0,0,54,57,34.25,36.0,137,144
69,57,0,0,68,50,45,0,45,0,0,68,50,31.25,35.0,125,140
70,44,24,41,36,0,66,72,0,24,0,44,72,36.25,34.5,145,138
71,31,74,0,39,65,42,0,40,0,0,74,65,36.0,36.75,144,147
