replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,22,59,39,22,23,44,33,39,22,23,59,44,35.5,34.75,142,139
1,40,21,33,53,44,17,34,51,21,17,53,51,36.75,36.5,147,146
2,39,45,36,27,40,39,43,26,27,26,45,43,36.75,37.0,147,148
3,52,44,27,23,47,39,27,34,23,27,52,47,36.5,36.75,146,147
4,46,47,30,25,38,39,40,28,25,28,47,40,37.0,36.25,148,145
5,47,29,27,44,33,36,46,32,27,32,47,46,36.75,36.75,147,147
6,35,32,45,32,30,33,30,53,32,30,45,53,36.0,36.5,144,146
7,32,45,30,41,40,28,43,36,30,28,45,43,37.0,36.75,148,147
8,27,41,40,35,40,36,38,34,27,34,41,40,35.75,37.0,143,148
9,43,46,40,18,44,35,39,30,18,30,46,44,36.75,37.0,147,148
10,26,46,51,25,32,52,12,52,25,12,51,52,37.0,37.0,148,148
11,41,40,32,34,46,33,21,44,32,21,41,46,36.75,36.0,147,144
12,20,48,29,51,37,32,42,33,20,32,51,42,37.0,36.0,148,144
13,37,45,26,39,38,36,38,36,26,36,45,38,36.75,37.0,147,148
14,39,49,33,25,28,32,54,32,25,28,49,54,36.5,36.5,146,146
15,36,36,44,31,23,35,42,45,31,23,44,45,36.75,36.25,147,145
16,35,36,45,29,26,31,51,38,29,26,45,51,36.25,36.5,145,146
17,53,45,22,27,39,25,44,36,22,25,53,44,36.75,36.0,147,144
18,31,20,65,30,31,54,30,26,20,26,65,54,36.5,35.25,146,141
19,26,48,34,40,39,33,35,40,26,33,48,40,37.0,36.75,148,147
20,44,43,26,33,24,35,47,41,26,24,44,47,36.5,36.75,146,147
21,30,38,31,49,51,38,16,40,30,16,49,51,37.0,36.25,148,145
22,52,42,28,24,34,40,39,33,24,33,52,40,36.5,36.5,146,146
23,30,42,36,39,24,27,47,42,30,24,42,47,36.75,35.0,147,140
24,43,24,52,28,28,38,48,32,24,28,52,48,36.75,36.5,147,146
25,29,27,37,50,42,26,23,56,27,23,50,56,35.75,36.75,143,147
26,31,30,52,32,44,34,43,27,30,27,52,44,36.25,37.0,145,148
27,23,44,33,48,28,44,31,43,23,28,48,44,37.0,36.5,148,146
28,52,26,20,50,24,38,26,59,20,24,52,59,37.0,36.75,148,147
29,30,38,36,38,40,29,37,40,30,29,38,40,35.5,36.5,142,146
30,53,33,29,32,37,20,54,37,29,20,53,54,36.75,37.0,147,148
31,28,43,30,45,39,29,29,49,28,29,45,49,36.5,36.5,146,146
32,41,47,34,25,32,38,38,39,25,32,47,39,36.75,36.75,147,147
33,26,43,27,48,49,33,26,40,26,26,48,49,36.0,37.0,144,148
34,41,32,41,33,36,47,35,29,32,29,41,47,36.75,36.75,147,147
