replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,42,39,30,37,46,23,43,36,30,23,42,46,37.0,37.0,148,148
1,49,46,28,27,35,46,41,29,27,29,49,46,37.5,37.75,150,151
2,45,35,29,41,27,40,37,46,29,27,45,46,37.5,37.5,150,150
3,50,35,38,28,32,29,36,53,28,29,50,53,37.75,37.5,151,150
4,29,42,39,37,40,28,22,54,29,22,42,54,36.75,36.0,147,144
5,40,24,39,48,42,28,42,37,24,28,48,42,37.75,37.25,151,149
6,46,36,27,42,35,31,40,44,27,31,46,44,37.75,37.5,151,150
7,35,36,46,31,25,41,40,44,31,25,46,44,37.0,37.5,148,150
8,30,46,40,30,34,37,41,39,30,34,46,41,36.5,37.75,146,151
9,54,25,37,34,52,27,39,32,25,27,54,52,37.5,37.5,150,150
10,48,40,42,21,53,29,42,25,21,25,48,53,37.75,37.25,151,149
11,34,23,54,38,24,34,40,52,23,24,54,52,37.25,37.5,149,150
12,44,34,31,32,25,47,36,43,31,25,44,47,35.25,37.75,141,151
13,47,37,46,18,50,31,33,37,18,31,47,50,37.0,37.75,148,151
14,20,83,30,17,44,31,45,30,17,30,83,45,37.5,37.5,150,150
15,44,27,47,33,33,34,39,44,27,33,47,44,37.75,37.5,151,150
16,30,47,27,45,29,44,35,39,27,29,47,44,37.25,36.75,149,147
17,20,41,44,44,38,32,34,46,20,32,44,46,37.25,37.5,149,150
18,42,22,31,54,33,35,38,44,22,33,54,44,37.25,37.5,149,150
19,43,48,17,39,40,34,40,35,17,34,48,40,36.75,37.25,147,149
20,27,35,47,34,39,41,39,31,27,31,47,41,35.75,37.5,143,150
21,46,45,34,23,55,39,23,31,23,23,46,55,37.0,37.0,148,148
22,33,20,50,48,20,36,58,30,20,20,50,58,37.75,36.0,151,144
23,36,41,43,30,47,42,33,27,30,27,43,47,37.5,37.25,150,149
24,26,24,45,49,27,38,45,41,24,27,49,45,36.0,37.75,144,151
25,29,20,36,63,46,28,36,34,20,28,63,46,37.0,36.0,148,144
26,25,35,38,48,35,46,31,35,25,31,48,46,36.5,36.75,146,147
27,35,39,43,34,40,34,52,23,34,23,43,52,37.75,37.25,151,149
28,28,44,41,38,30,43,50,27,28,27,44,50,37.75,37.5,151,150
29,33,33,41,39,39,44,24,43,33,24,41,44,36.5,37.5,146,150
30,49,38,33,29,38,32,32,49,29,32,49,49,37.25,37.75,149,151
31,57,28,23,43,24,34,46,46,23,24,57,46,37.75,37.5,151,150
32,57,31,36,27,32,37,42,39,27,32,57,42,37.75,37.5,151,150
33,41,54,29,25,36,40,32,38,25,32,54,40,37.25,36.5,149,146
34,18,51,29,50,52,26,27,45,18,26,51,52,37.0,37.5,148,150
35,62,22,34,33,38,40,41,32,22,32,62,41,37.75,37.75,151,151
36,34,40,45,32,26,40,49,33,32,26,45,49,37.75,37.0,151,148
37,24,34,50,40,35,33,34,47,24,33,50,47,37.0,37.25,148,149
38,34,49,18,46,40,32,41,38,18,32,49,41,36.75,37.75,147,151
39,37,61,34,19,57,27,36,30,19,27,61,57,37.75,37.5,151,150
