replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,47,32,31,36,33,38,41,34,31,33,47,41,36.5,36.5,146,146
1,37,27,37,46,31,55,24,33,27,24,46,55,36.75,35.75,147,143
2,23,46,22,56,32,42,29,44,22,29,56,44,36.75,36.75,147,147
3,57,16,46,28,30,39,47,27,16,27,57,47,36.75,35.75,147,143
4,25,35,44,43,31,41,39,35,25,31,44,41,36.75,36.5,147,146
5,37,34,43,31,40,51,18,38,31,18,43,51,36.25,36.75,145,147
6,40,30,30,44,42,25,49,29,30,25,44,49,36.0,36.25,144,145
7,29,29,47,42,38,38,32,37,29,32,47,38,36.75,36.25,147,145
8,42,42,23,35,26,27,65,26,23,26,42,65,35.5,36.0,142,144
9,29,41,31,44,49,39,29,30,29,29,44,49,36.25,36.75,145,147
10,37,34,37,37,36,30,49,24,34,24,37,49,36.25,34.75,145,139
11,50,30,32,35,32,33,29,51,30,29,50,51,36.75,36.25,147,145
12,36,30,32,47,54,25,22,46,30,22,47,54,36.25,36.75,145,147
13,58,23,35,31,35,30,33,46,23,30,58,46,36.75,36.0,147,144
14,41,20,53,33,44,43,21,38,20,21,53,44,36.75,36.5,147,146
15,49,30,29,34,33,34,46,34,29,33,49,46,35.5,36.75,142,147
16,48,31,43,20,34,40,34,38,20,34,48,40,35.5,36.5,142,146
17,40,36,34,37,41,35,32,36,34,32,40,41,36.75,36.0,147,144
18,40,42,34,29,31,38,34,42,29,31,42,42,36.25,36.25,145,145
19,65,28,34,20,43,42,23,36,20,23,65,43,36.75,36.0,147,144
20,30,36,51,29,36,46,30,34,29,30,51,46,36.5,36.5,146,146
21,43,37,29,38,22,40,35,47,29,22,43,47,36.75,36.0,147,144
22,27,34,40,42,47,31,29,37,27,29,42,47,35.75,36.0,143,144
23,46,36,34,24,42,31,21,51,24,21,46,51,35.0,36.25,140,145
24,31,40,31,42,45,41,34,26,31,26,42,45,36.0,36.5,144,146
25,31,48,24,38,28,34,40,39,24,28,48,40,35.25,35.25,141,141
26,42,35,32,35,40,27,36,38,32,27,42,40,36.0,35.25,144,141
27,35,39,42,31,35,47,26,39,31,26,42,47,36.75,36.75,147,147
28,46,49,27,25,47,42,27,28,25,27,49,47,36.75,36.0,147,144
29,38,22,51,36,26,34,42,44,22,26,51,44,36.75,36.5,147,146
30,27,39,35,41,37,51,29,18,27,18,41,51,35.5,33.75,142,135
31,30,32,57,28,33,35,48,31,28,31,57,48,36.75,36.75,147,147
32,46,30,29,39,30,38,35,43,29,30,46,43,36.0,36.5,144,146
33,35,31,44,33,34,47,33,31,31,31,44,47,35.75,36.25,143,145
34,42,44,31,30,34,35,41,35,30,34,44,41,36.75,36.25,147,145
35,42,34,26,43,47,38,32,30,26,30,43,47,36.25,36.75,145,147
36,28,46,41,30,38,46,41,20,28,20,46,46,36.25,36.25,145,145
37,49,61,14,23,22,55,33,35,14,22,61,55,36.75,36.25,147,145
38,25,40,48,32,33,32,29,44,25,29,48,44,36.25,34.5,145,138
39,38,44,31,28,33,43,38,32,28,32,44,43,35.25,36.5,141,146
40,34,26,37,50,44,26,44,30,26,26,50,44,36.75,36.0,147,144
41,55,36,19,35,35,36,43,33,19,33,55,43,36.25,36.75,145,147
42,25,40,48,33,31,33,41,42,25,31,48,42,36.5,36.75,146,147
43,40,36,40,31,41,37,22,46,31,22,40,46,36.75,36.5,147,146
44,40,20,37,49,42,38,41,25,20,25,49,42,36.5,36.5,146,146
45,35,31,26,55,44,40,36,26,26,26,55,44,36.75,36.5,147,146
46,32,28,32,51,35,33,36,42,28,33,51,42,35.75,36.5,143,146
47,29,40,36,38,38,36,33,39,29,33,40,39,35.75,36.5,143,146
48,43,43,23,38,42,44,29,31,23,29,43,44,36.75,36.5,147,146
49,33,32,41,37,41,38,25,36,32,25,41,41,35.75,35.0,143,140
50,47,23,33,38,46,28,26,47,23,26,47,47,35.25,36.75,141,147
51,21,43,51,27,34,33,40,34,21,33,51,40,35.5,35.25,142,141
52,38,28,39,41,47,26,28,43,28,26,41,47,36.5,36.0,146,144
53,33,36,29,40,40,39,39,28,29,28,40,40,34.5,36.5,138,146
54,35,45,40,22,19,53,31,42,22,19,45,53,35.5,36.25,142,145
55,55,27,42,22,45,26,46,26,22,26,55,46,36.5,35.75,146,143
56,35,57,23,32,61,29,30,23,23,23,57,61,36.75,35.75,147,143
57,51,39,34,22,29,23,64,30,22,23,51,64,36.5,36.5,146,146
58,34,32,41,38,29,29,32,55,32,29,41,55,36.25,36.25,145,145
59,58,24,46,18,28,39,38,40,18,28,58,40,36.5,36.25,146,145
60,49,26,35,36,33,40,39,34,26,33,49,40,36.5,36.5,146,146
61,49,36,30,32,27,49,29,39,30,27,49,49,36.75,36.0,147,144
62,30,40,44,33,33,43,36,32,30,32,44,43,36.75,36.0,147,144
63,40,51,33,23,35,30,38,42,23,30,51,42,36.75,36.25,147,145
64,35,52,33,27,27,33,25,62,27,25,52,62,36.75,36.75,147,147
65,50,41,13,43,45,41,25,35,13,25,50,45,36.75,36.5,147,146
66,39,33,21,51,26,43,39,38,21,26,51,43,36.0,36.5,144,146
67,36,34,29,48,32,29,53,33,29,29,48,53,36.75,36.75,147,147
68,36,34,46,29,28,36,33,50,29,28,46,50,36.25,36.75,145,147
69,27,36,42,42,39,37,31,40,27,31,42,40,36.75,36.75,147,147
70,45,49,23,27,54,42,16,35,23,16,49,54,36.0,36.75,144,147
71,29,44,22,50,32,27,45,41,22,27,50,45,36.25,36.25,145,145
72,23,60,33,30,48,44,17,34,23,17,60,48,36.5,35.75,146,143
73,33,35,42,35,42,44,26,33,33,26,42,44,36.25,36.25,145,145
74,22,45,27,45,16,32,46,52,22,16,45,52,34.75,36.5,139,146
75,38,33,43,28,42,39,31,33,28,31,43,42,35.5,36.25,142,145
76,26,56,29,34,35,39,32,34,26,32,56,39,36.25,35.0,145,140
77,37,39,34,35,29,55,29,34,34,29,39,55,36.25,36.75,145,147
78,31,55,27,34,50,34,25,35,27,25,55,50,36.75,36.0,147,144
79,34,29,49,34,35,39,21,52,29,21,49,52,36.5,36.75,146,147
80,32,37,34,41,46,48,32,20,32,20,41,48,36.0,36.5,144,146
81,29,43,31,43,44,28,40,31,29,28,43,44,36.5,35.75,146,143
82,41,37,44,25,44,45,30,19,25,19,44,45,36.75,34.5,147,138
83,34,34,47,29,27,35,40,44,29,27,47,44,36.0,36.5,144,146
84,57,32,19,34,46,33,31,34,19,31,57,46,35.5,36.0,142,144
85,28,25,55,27,37,32,39,39,25,32,55,39,33.75,36.75,135,147
86,40,49,28,29,30,27,44,46,28,27,49,46,36.5,36.75,146,147
87,40,37,34,36,29,50,52,15,34,15,40,52,36.75,36.5,147,146
88,43,24,34,44,26,43,43,35,24,26,44,43,36.25,36.75,145,147
89,34,27,43,41,39,40,38,30,27,30,43,40,36.25,36.75,145,147
90,43,34,38,27,28,28,52,39,27,28,43,52,35.5,36.75,142,147
91,37,51,29,29,33,30,62,22,29,22,51,62,36.5,36.75,146,147
92,35,33,29,48,49,38,23,35,29,23,48,49,36.25,36.25,145,145
93,24,57,34,29,38,50,29,29,24,29,57,50,36.0,36.5,144,146
94,40,38,30,38,40,32,32,41,30,32,40,41,36.5,36.25,146,145
95,49,15,47,35,39,24,39,43,15,24,49,43,36.5,36.25,146,145
96,36,22,56,31,27,46,30,39,22,27,56,46,36.25,35.5,145,142
97,48,36,37,21,27,52,37,28,21,27,48,52,35.5,36.0,142,144
98,40,41,29,36,45,25,46,27,29,25,41,46,36.5,35.75,146,143
99,48,33,43,23,35,37,33,42,23,33,48,42,36.75,36.75,147,147
