replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,1,1,1,1,110,3,1,1,1,1,1,110,1.0,28.75,4,115
1,2,2,1,1,116,3,3,1,1,1,2,116,1.5,30.75,6,123
2,2,1,1,1,69,1,1,1,1,1,2,69,1.25,18.0,5,72
3,2,1,1,1,104,1,1,1,1,1,2,104,1.25,26.75,5,107
4,1,1,2,1,101,1,1,1,1,1,2,101,1.25,26.0,5,104
5,1,1,2,1,104,2,3,1,1,1,2,104,1.25,27.5,5,110
6,2,2,1,1,99,2,1,1,1,1,2,99,1.5,25.75,6,103
7,1,1,1,1,92,1,1,1,1,1,1,92,1.0,23.75,4,95
8,1,1,1,1,65,1,2,1,1,1,1,65,1.0,17.25,4,69
9,1,1,1,1,71,1,2,1,1,1,1,71,1.0,18.75,4,75
10,1,2,1,1,95,2,7,1,1,1,2,95,1.25,26.25,5,105
11,1,1,1,1,118,1,1,1,1,1,1,118,1.0,30.25,4,121
12,1,1,1,1,96,1,1,1,1,1,1,96,1.0,24.75,4,99
13,2,1,1,1,105,1,3,1,1,1,2,105,1.25,27.5,5,110
14,1,1,1,1,91,4,2,1,1,1,1,91,1.0,24.5,4,98
15,1,2,2,1,107,2,1,3,1,1,2,107,1.5,28.25,6,113
16,1,1,1,1,107,1,3,1,1,1,1,107,1.0,28.0,4,112
17,2,1,2,1,84,2,2,3,1,2,2,84,1.5,22.75,6,91
18,2,1,2,1,101,1,1,1,1,1,2,101,1.5,26.0,6,104
19,1,1,1,1,95,2,2,1,1,1,1,95,1.0,25.0,4,100
20,1,1,1,1,104,1,1,1,1,1,1,104,1.0,26.75,4,107
21,2,2,2,2,88,1,1,1,2,1,2,88,2.0,22.75,8,91
22,2,2,1,1,99,1,2,1,1,1,2,99,1.5,25.75,6,103
23,1,2,2,1,102,4,2,1,1,1,2,102,1.5,27.25,6,109
24,1,1,2,1,84,1,3,1,1,1,2,84,1.25,22.25,5,89
25,1,1,2,1,102,3,2,1,1,1,2,102,1.25,27.0,5,108
26,1,2,2,1,91,1,1,1,1,1,2,91,1.5,23.5,6,94
27,2,1,1,1,80,2,1,1,1,1,2,80,1.25,21.0,5,84
28,2,1,2,1,105,1,1,1,1,1,2,105,1.5,27.0,6,108
29,1,1,2,1,100,3,1,1,1,1,2,100,1.25,26.25,5,105
30,1,1,2,1,60,1,2,1,1,1,2,60,1.25,16.0,5,64
31,2,2,1,1,95,1,1,1,1,1,2,95,1.5,24.5,6,98
32,1,2,2,1,96,1,2,1,1,1,2,96,1.5,25.0,6,100
33,1,1,2,1,106,2,3,1,1,1,2,106,1.25,28.0,5,112
34,1,2,2,1,87,1,2,1,1,1,2,87,1.5,22.75,6,91
35,1,1,2,2,91,1,2,1,1,1,2,91,1.5,23.75,6,95
36,1,1,1,1,90,1,1,1,1,1,1,90,1.0,23.25,4,93
37,2,2,1,1,94,1,1,1,1,1,2,94,1.5,24.25,6,97
38,1,2,2,1,87,1,1,1,1,1,2,87,1.5,22.5,6,90
39,1,1,2,1,107,1,1,1,1,1,2,107,1.25,27.5,5,110
40,1,1,1,1,82,1,1,1,1,1,1,82,1.0,21.25,4,85
41,2,2,1,1,74,4,2,4,1,2,2,74,1.5,21.0,6,84
42,2,1,2,1,84,2,1,1,1,1,2,84,1.5,22.0,6,88
43,1,1,2,1,88,1,1,4,1,1,2,88,1.25,23.5,5,94
44,1,1,2,1,94,1,1,1,1,1,2,94,1.25,24.25,5,97
45,1,2,2,1,87,1,2,1,1,1,2,87,1.5,22.75,6,91
46,1,1,2,1,91,1,1,1,1,1,2,91,1.25,23.5,5,94
47,1,1,1,1,90,1,1,1,1,1,1,90,1.0,23.25,4,93
48,2,2,1,1,82,8,1,2,1,1,2,82,1.5,23.25,6,93
49,1,1,1,1,103,3,2,1,1,1,1,103,1.0,27.25,4,109
50,2,1,2,1,89,1,2,1,1,1,2,89,1.5,23.25,6,93
51,1,1,1,1,105,1,1,1,1,1,1,105,1.0,27.0,4,108
52,2,2,2,1,90,1,2,1,1,1,2,90,1.75,23.5,7,94
53,2,1,1,1,59,1,2,1,1,1,2,59,1.25,15.75,5,63
54,1,1,2,1,109,1,1,1,1,1,2,109,1.25,28.0,5,112
55,1,2,1,1,89,1,1,1,1,1,2,89,1.25,23.0,5,92
56,1,1,2,1,80,4,3,1,1,1,2,80,1.25,22.0,5,88
57,1,2,1,1,112,1,1,1,1,1,2,112,1.25,28.75,5,115
58,1,1,1,1,97,1,2,1,1,1,1,97,1.0,25.25,4,101
59,1,1,2,1,75,1,2,4,1,1,2,75,1.25,20.5,5,82
60,2,1,2,1,106,1,2,1,1,1,2,106,1.5,27.5,6,110
61,1,2,2,1,99,5,2,1,1,1,2,99,1.5,26.75,6,107
62,1,1,1,1,106,1,1,1,1,1,1,106,1.0,27.25,4,109
63,1,1,1,1,83,1,1,1,1,1,1,83,1.0,21.5,4,86
64,1,2,1,1,101,1,1,4,1,1,2,101,1.25,26.75,5,107
65,2,1,2,1,116,4,1,4,1,1,2,116,1.5,31.25,6,125
66,1,1,2,1,96,2,1,3,1,1,2,96,1.25,25.5,5,102
67,2,1,1,1,115,3,1,1,1,1,2,115,1.25,30.0,5,120
68,1,1,1,1,107,1,1,1,1,1,1,107,1.0,27.5,4,110
69,1,1,1,1,76,3,1,1,1,1,1,76,1.0,20.25,4,81
70,1,1,1,1,87,3,1,2,1,1,1,87,1.0,23.25,4,93
71,1,1,1,1,84,1,1,1,1,1,1,84,1.0,21.75,4,87
72,1,2,1,1,102,1,3,2,1,1,2,102,1.25,27.0,5,108
73,2,2,2,1,89,1,1,1,1,1,2,89,1.75,23.0,7,92
74,1,1,1,1,107,1,3,1,1,1,1,107,1.0,28.0,4,112
75,1,1,1,1,92,3,1,4,1,1,1,92,1.0,25.0,4,100
76,1,1,2,1,90,2,3,1,1,1,2,90,1.25,24.0,5,96
77,2,1,2,1,99,2,1,1,1,1,2,99,1.5,25.75,6,103
78,2,1,2,1,86,1,1,1,1,1,2,86,1.5,22.25,6,89
79,1,1,2,1,94,1,1,4,1,1,2,94,1.25,25.0,5,100
80,1,2,2,1,97,1,3,1,1,1,2,97,1.5,25.5,6,102
81,1,1,2,1,72,1,3,1,1,1,2,72,1.25,19.25,5,77
82,1,2,2,1,83,2,1,1,1,1,2,83,1.5,21.75,6,87
83,1,1,1,1,90,1,3,2,1,1,1,90,1.0,24.0,4,96
84,2,2,2,1,73,1,2,1,1,1,2,73,1.75,19.25,7,77
85,1,2,1,1,99,1,2,1,1,1,2,99,1.25,25.75,5,103
86,1,1,2,1,97,1,3,3,1,1,2,97,1.25,26.0,5,104
87,1,1,2,1,98,1,1,1,1,1,2,98,1.25,25.25,5,101
88,1,1,1,1,90,1,1,1,1,1,1,90,1.0,23.25,4,93
89,1,1,2,1,90,1,1,1,1,1,2,90,1.25,23.25,5,93
90,2,1,2,1,92,1,1,1,1,1,2,92,1.5,23.75,6,95
91,2,1,1,1,95,3,2,1,1,1,2,95,1.25,25.25,5,101
92,2,2,1,1,107,1,2,1,1,1,2,107,1.5,27.75,6,111
93,1,2,1,1,97,1,2,4,1,1,2,97,1.25,26.0,5,104
94,1,1,1,1,82,1,1,1,1,1,1,82,1.0,21.25,4,85
95,1,1,2,1,104,1,1,3,1,1,2,104,1.25,27.25,5,109
96,1,1,1,1,68,1,1,2,1,1,1,68,1.0,18.0,4,72
97,1,1,2,1,90,1,1,2,1,1,2,90,1.25,23.5,5,94
98,1,1,1,1,98,4,2,1,1,1,1,98,1.0,26.25,4,105
99,1,2,1,1,85,2,1,2,1,1,2,85,1.25,22.5,5,90
