replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,45,39,34,30,37,48,33,30,30,30,45,48,37.0,37.0,148,148
1,49,32,42,23,33,46,33,35,23,33,49,46,36.5,36.75,146,147
2,42,38,41,26,28,42,40,38,26,28,42,42,36.75,37.0,147,148
3,31,39,39,39,32,43,46,25,31,25,39,46,37.0,36.5,148,146
4,38,42,33,35,32,51,30,35,33,30,42,51,37.0,37.0,148,148
5,40,39,35,33,58,31,31,28,33,28,40,58,36.75,37.0,147,148
6,42,34,47,25,45,18,47,38,25,18,47,47,37.0,37.0,148,148
7,44,31,27,46,46,27,38,37,27,27,46,46,37.0,37.0,148,148
8,25,47,38,37,32,38,38,40,25,32,47,40,36.75,37.0,147,148
9,55,29,29,33,41,41,38,28,29,28,55,41,36.5,37.0,146,148
10,30,41,51,26,42,38,33,35,26,33,51,42,37.0,37.0,148,148
11,45,41,34,28,38,39,40,31,28,31,45,40,37.0,37.0,148,148
12,37,47,36,26,50,40,26,32,26,26,47,50,36.5,37.0,146,148
13,33,46,43,26,33,43,40,32,26,32,46,43,37.0,37.0,148,148
14,32,45,44,26,32,36,41,33,26,32,45,41,36.75,35.5,147,142
15,33,63,24,28,34,24,31,58,24,24,63,58,37.0,36.75,148,147
16,38,27,40,43,40,35,35,37,27,35,43,40,37.0,36.75,148,147
17,39,34,32,42,31,36,43,38,32,31,42,43,36.75,37.0,147,148
18,36,32,38,42,23,42,37,44,32,23,42,44,37.0,36.5,148,146
19,30,29,45,42,43,33,36,36,29,33,45,43,36.5,37.0,146,148
20,37,47,41,23,34,26,41,47,23,26,47,47,37.0,37.0,148,148
21,41,22,53,32,34,32,51,31,22,31,53,51,37.0,37.0,148,148
22,36,46,39,25,33,38,36,41,25,33,46,41,36.5,37.0,146,148
23,27,60,28,33,25,45,42,36,27,25,60,45,37.0,37.0,148,148
24,42,31,47,27,49,30,32,37,27,30,47,49,36.75,37.0,147,148
25,26,36,44,41,29,42,40,36,26,29,44,42,36.75,36.75,147,147
26,38,30,34,45,45,30,38,33,30,30,45,45,36.75,36.5,147,146
27,41,30,38,39,44,24,36,44,30,24,41,44,37.0,37.0,148,148
28,44,29,38,37,34,31,28,54,29,28,44,54,37.0,36.75,148,147
29,39,26,45,38,43,36,39,30,26,30,45,43,37.0,37.0,148,148
30,31,45,36,36,38,42,39,29,31,29,45,42,37.0,37.0,148,148
31,37,23,54,34,32,48,49,15,23,15,54,49,37.0,36.0,148,144
32,52,35,28,33,36,38,28,45,28,28,52,45,37.0,36.75,148,147
33,36,33,37,40,24,41,42,39,33,24,40,42,36.5,36.5,146,146
34,38,39,35,36,42,36,43,27,35,27,39,43,37.0,37.0,148,148
35,27,40,49,32,33,43,36,35,27,33,49,43,37.0,36.75,148,147
36,43,36,46,23,43,32,40,33,23,32,46,43,37.0,37.0,148,148
37,24,38,45,41,32,49,45,22,24,22,45,49,37.0,37.0,148,148
38,43,39,38,26,39,30,39,39,26,30,43,39,36.5,36.75,146,147
39,41,37,24,46,33,48,31,33,24,31,46,48,37.0,36.25,148,145
40,42,35,29,42,22,40,45,39,29,22,42,45,37.0,36.5,148,146
41,33,31,47,37,30,44,25,49,31,25,47,49,37.0,37.0,148,148
42,46,27,39,35,31,43,41,33,27,31,46,43,36.75,37.0,147,148
43,59,21,38,30,29,44,42,33,21,29,59,44,37.0,37.0,148,148
44,26,51,36,34,40,27,47,33,26,27,51,47,36.75,36.75,147,147
45,43,35,37,33,47,38,32,31,33,31,43,47,37.0,37.0,148,148
46,43,20,36,49,38,40,47,22,20,22,49,47,37.0,36.75,148,147
47,41,37,25,45,28,35,40,44,25,28,45,44,37.0,36.75,148,147
48,56,21,33,37,40,35,29,43,21,29,56,43,36.75,36.75,147,147
49,40,50,23,35,30,52,47,19,23,19,50,52,37.0,37.0,148,148
50,36,36,42,34,48,43,37,20,34,20,42,48,37.0,37.0,148,148
51,42,23,48,33,26,27,44,51,23,26,48,51,36.5,37.0,146,148
52,36,29,41,42,30,45,46,27,29,27,42,46,37.0,37.0,148,148
53,30,44,35,38,41,32,37,38,30,32,44,41,36.75,37.0,147,148
54,55,33,37,23,33,52,26,36,23,26,55,52,37.0,36.75,148,147
55,42,38,38,30,34,51,23,38,30,23,42,51,37.0,36.5,148,146
56,18,42,45,42,43,46,27,32,18,27,45,46,36.75,37.0,147,148
57,48,40,27,33,36,45,33,33,27,33,48,45,37.0,36.75,148,147
58,43,35,34,35,31,39,34,44,34,31,43,44,36.75,37.0,147,148
59,41,26,40,40,30,51,28,39,26,28,41,51,36.75,37.0,147,148
60,35,35,40,38,31,27,33,53,35,27,40,53,37.0,36.0,148,144
61,36,46,27,37,39,45,35,29,27,29,46,45,36.5,37.0,146,148
62,43,26,30,49,23,46,45,32,26,23,49,46,37.0,36.5,148,146
63,45,34,34,35,32,45,33,38,34,32,45,45,37.0,37.0,148,148
64,34,34,38,41,38,25,41,42,34,25,41,42,36.75,36.5,147,146
65,45,46,26,31,50,25,40,32,26,25,46,50,37.0,36.75,148,147
66,38,40,28,40,36,46,46,20,28,20,40,46,36.5,37.0,146,148
67,37,41,35,35,40,27,41,39,35,27,41,41,37.0,36.75,148,147
68,21,32,34,60,39,34,46,24,21,24,60,46,36.75,35.75,147,143
69,40,45,28,35,47,44,36,21,28,21,45,47,37.0,37.0,148,148
70,32,35,31,50,29,42,33,44,31,29,50,44,37.0,37.0,148,148
71,37,39,31,41,25,42,49,32,31,25,41,49,37.0,37.0,148,148
72,43,35,36,33,38,28,39,43,33,28,43,43,36.75,37.0,147,148
73,40,46,38,24,34,39,40,35,24,34,46,40,37.0,37.0,148,148
74,39,18,40,51,35,35,31,46,18,31,51,46,37.0,36.75,148,147
75,33,30,42,43,47,27,39,34,30,27,43,47,37.0,36.75,148,147
76,32,38,41,36,44,31,38,34,32,31,41,44,36.75,36.75,147,147
77,31,46,45,24,32,44,42,30,24,30,46,44,36.5,37.0,146,148
78,48,29,51,19,39,39,44,25,19,25,51,44,36.75,36.75,147,147
79,36,30,57,22,39,32,43,34,22,32,57,43,36.25,37.0,145,148
80,32,36,33,46,34,32,33,49,32,32,46,49,36.75,37.0,147,148
81,31,48,25,40,45,35,26,39,25,26,48,45,36.0,36.25,144,145
82,39,44,28,37,33,34,36,44,28,33,44,44,37.0,36.75,148,147
83,41,38,31,37,58,21,38,25,31,21,41,58,36.75,35.5,147,142
84,43,25,37,43,34,43,44,27,25,27,43,44,37.0,37.0,148,148
85,42,36,42,28,32,45,47,24,28,24,42,47,37.0,37.0,148,148
86,31,38,42,37,25,51,30,39,31,25,42,51,37.0,36.25,148,145
87,27,43,37,41,23,44,39,42,27,23,43,44,37.0,37.0,148,148
88,33,37,37,41,44,42,30,32,33,30,41,44,37.0,37.0,148,148
89,24,50,35,39,38,25,38,45,24,25,50,45,37.0,36.5,148,146
90,39,39,41,28,27,42,32,44,28,27,41,44,36.75,36.25,147,145
91,55,53,21,18,31,49,34,34,18,31,55,49,36.75,37.0,147,148
92,34,35,46,32,32,26,42,48,32,26,46,48,36.75,37.0,147,148
93,36,29,47,36,23,39,33,53,29,23,47,53,37.0,37.0,148,148
94,42,36,30,39,48,31,31,37,30,31,42,48,36.75,36.75,147,147
95,26,36,44,42,38,33,34,43,26,33,44,43,37.0,37.0,148,148
96,55,34,30,29,42,32,42,32,29,32,55,42,37.0,37.0,148,148
97,35,37,28,48,28,34,34,52,28,28,48,52,37.0,37.0,148,148
98,32,58,44,14,33,38,48,24,14,24,58,48,37.0,35.75,148,143
99,43,27,46,32,48,32,39,29,27,29,46,48,37.0,37.0,148,148
