replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,33,36,47,22,35,42,35,27,22,27,47,42,34.5,34.75,138,139
1,34,28,21,48,43,49,30,16,21,16,48,49,32.75,34.5,131,138
2,47,28,26,39,30,40,27,40,26,27,47,40,35.0,34.25,140,137
3,55,19,36,26,46,22,14,31,19,14,55,46,34.0,28.25,136,113
4,56,33,21,32,30,46,28,24,21,24,56,46,35.5,32.0,142,128
5,44,31,23,42,29,21,40,50,23,21,44,50,35.0,35.0,140,140
6,36,39,27,33,34,27,32,45,27,27,39,45,33.75,34.5,135,138
7,28,30,50,25,33,29,30,39,25,29,50,39,33.25,32.75,133,131
8,30,52,31,19,43,27,30,37,19,27,52,43,33.0,34.25,132,137
9,19,26,41,47,41,18,48,35,19,18,47,48,33.25,35.5,133,142
10,45,24,51,22,10,31,47,44,22,10,51,47,35.5,33.0,142,132
11,53,29,35,19,25,30,57,30,19,25,53,57,34.0,35.5,136,142
12,25,47,49,20,27,36,39,40,20,27,49,40,35.25,35.5,141,142
13,31,31,30,39,34,34,35,35,30,34,39,35,32.75,34.5,131,138
14,41,19,26,55,33,40,46,24,19,24,55,46,35.25,35.75,141,143
15,20,37,41,39,22,37,42,44,20,22,41,44,34.25,36.25,137,145
16,29,42,19,34,25,33,43,30,19,25,42,43,31.0,32.75,124,131
17,31,40,30,33,37,24,36,44,30,24,40,44,33.5,35.25,134,141
18,24,36,43,38,47,32,32,21,24,21,43,47,35.25,33.0,141,132
19,43,33,28,31,27,35,35,40,28,27,43,40,33.75,34.25,135,137
20,25,44,26,42,40,33,27,25,25,25,44,40,34.25,31.25,137,125
21,28,36,33,43,37,33,40,31,28,31,43,40,35.0,35.25,140,141
22,22,33,42,38,27,39,35,38,22,27,42,39,33.75,34.75,135,139
23,42,42,24,32,32,31,33,38,24,31,42,38,35.0,33.5,140,134
24,41,44,22,33,22,33,43,44,22,22,44,44,35.0,35.5,140,142
25,33,25,45,39,40,41,40,25,25,25,45,41,35.5,36.5,142,146
26,31,16,36,30,35,23,20,60,16,20,36,60,28.25,34.5,113,138
27,26,45,28,27,22,43,41,32,26,22,45,43,31.5,34.5,126,138
28,34,17,47,45,29,33,27,47,17,27,47,47,35.75,34.0,143,136
29,30,29,52,29,32,23,38,33,29,23,52,38,35.0,31.5,140,126
30,24,23,50,36,34,16,52,29,23,16,50,52,33.25,32.75,133,131
31,23,41,44,34,40,44,41,14,23,14,44,44,35.5,34.75,142,139
32,52,39,29,15,30,38,37,37,15,30,52,38,33.75,35.5,135,142
33,50,42,31,21,30,38,32,38,21,30,50,38,36.0,34.5,144,138
34,27,42,31,37,24,47,28,38,27,24,42,47,34.25,34.25,137,137
35,16,30,61,36,55,43,16,19,16,16,61,55,35.75,33.25,143,133
36,31,34,34,12,27,29,34,43,12,27,34,43,27.75,33.25,111,133
37,29,40,40,35,37,33,35,34,29,33,40,37,36.0,34.75,144,139
38,38,20,54,30,21,31,37,48,20,21,54,48,35.5,34.25,142,137
39,26,43,37,36,34,35,28,42,26,28,43,42,35.5,34.75,142,139
40,43,35,38,27,23,54,41,20,27,20,43,54,35.75,34.5,143,138
41,26,42,43,28,28,27,36,49,26,27,43,49,34.75,35.0,139,140
42,45,24,36,30,47,33,26,30,24,26,45,47,33.75,34.0,135,136
43,37,31,32,38,22,29,46,44,31,22,38,46,34.5,35.25,138,141
44,44,35,35,23,29,33,42,28,23,28,44,42,34.25,33.0,137,132
45,44,37,25,22,35,41,26,42,22,26,44,42,32.0,36.0,128,144
46,19,36,41,42,31,40,28,35,19,28,42,40,34.5,33.5,138,134
47,22,37,33,52,27,37,30,44,22,27,52,44,36.0,34.5,144,138
48,38,39,37,28,31,27,46,32,28,27,39,46,35.5,34.0,142,136
49,28,26,39,44,33,35,30,37,26,30,44,37,34.25,33.75,137,135
50,16,18,44,44,48,31,36,28,16,28,44,48,30.5,35.75,122,143
51,45,49,22,25,26,28,58,31,22,26,49,58,35.25,35.75,141,143
52,22,50,33,31,23,47,49,20,22,20,50,49,34.0,34.75,136,139
53,21,29,46,37,18,23,54,40,21,18,46,54,33.25,33.75,133,135
54,29,46,18,32,34,48,29,20,18,20,46,48,31.25,32.75,125,131
55,27,50,25,39,30,30,28,45,25,28,50,45,35.25,33.25,141,133
56,31,26,34,39,18,50,40,36,26,18,39,50,32.5,36.0,130,144
57,46,28,38,24,30,23,35,51,24,23,46,51,34.0,34.75,136,139
58,20,34,47,36,28,27,54,35,20,27,47,54,34.25,36.0,137,144
59,26,28,57,32,33,40,31,31,26,31,57,40,35.75,33.75,143,135
60,28,30,44,9,26,40,34,44,9,26,44,44,27.75,36.0,111,144
61,41,34,38,27,22,27,40,47,27,22,41,47,35.0,34.0,140,136
62,42,33,30,29,30,37,34,44,29,30,42,44,33.5,36.25,134,145
63,40,36,16,29,28,26,47,37,16,26,40,47,30.25,34.5,121,138
64,23,27,28,54,32,29,44,35,23,29,54,44,33.0,35.0,132,140
