replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,24,39,37,48,27,39,31,50,24,27,48,50,37.0,36.75,148,147
1,40,39,34,33,17,35,33,61,33,17,40,61,36.5,36.5,146,146
2,53,12,24,52,26,47,29,36,12,26,53,47,35.25,34.5,141,138
3,28,48,38,27,37,48,23,34,27,23,48,48,35.25,35.5,141,142
4,42,16,23,57,33,37,40,36,16,33,57,40,34.5,36.5,138,146
5,12,38,51,38,37,29,36,40,12,29,51,40,34.75,35.5,139,142
6,53,25,36,32,23,45,34,39,25,23,53,45,36.5,35.25,146,141
7,31,43,39,32,32,30,32,45,31,30,43,45,36.25,34.75,145,139
8,32,36,34,44,42,29,32,42,32,29,44,42,36.5,36.25,146,145
9,20,48,43,34,32,30,42,35,20,30,48,42,36.25,34.75,145,139
10,18,42,45,39,20,33,40,48,18,20,45,48,36.0,35.25,144,141
11,37,40,44,23,19,48,34,41,23,19,44,48,36.0,35.5,144,142
12,38,34,30,27,32,23,37,43,27,23,38,43,32.25,33.75,129,135
13,21,34,45,42,17,46,35,37,21,17,45,46,35.5,33.75,142,135
14,28,41,37,32,44,34,35,34,28,34,41,44,34.5,36.75,138,147
15,41,38,24,42,47,37,18,35,24,18,42,47,36.25,34.25,145,137
16,32,44,21,48,53,33,24,31,21,24,48,53,36.25,35.25,145,141
17,56,27,29,29,26,27,38,53,27,26,56,53,35.25,36.0,141,144
18,44,36,35,27,34,36,41,36,27,34,44,41,35.5,36.75,142,147
19,35,33,37,39,41,33,41,31,33,31,39,41,36.0,36.5,144,146
20,28,28,42,42,21,48,36,41,28,21,42,48,35.0,36.5,140,146
21,28,41,49,26,29,28,53,34,26,28,49,53,36.0,36.0,144,144
22,41,25,28,39,32,33,38,44,25,32,41,44,33.25,36.75,133,147
23,32,35,44,36,40,27,46,21,32,21,44,46,36.75,33.5,147,134
24,28,41,33,36,40,30,39,35,28,30,41,40,34.5,36.0,138,144
25,31,47,31,34,39,31,39,38,31,31,47,39,35.75,36.75,143,147
26,21,25,38,60,51,16,40,34,21,16,60,51,36.0,35.25,144,141
27,29,45,35,35,45,27,35,36,29,27,45,45,36.0,35.75,144,143
28,35,52,39,20,31,23,46,47,20,23,52,47,36.5,36.75,146,147
29,32,29,46,36,44,27,35,38,29,27,46,44,35.75,36.0,143,144
30,12,43,49,41,34,37,39,35,12,34,49,39,36.25,36.25,145,145
31,30,33,45,40,46,17,48,34,30,17,45,48,37.0,36.25,148,145
32,41,29,43,33,12,47,40,28,29,12,43,47,36.5,31.75,146,127
33,47,16,40,41,28,29,41,45,16,28,47,45,36.0,35.75,144,143
34,39,33,32,43,48,39,30,25,32,25,43,48,36.75,35.5,147,142
35,31,33,45,35,33,44,24,44,31,24,45,44,36.0,36.25,144,145
36,33,37,43,27,36,53,23,23,27,23,43,53,35.0,33.75,140,135
37,33,37,27,47,35,34,26,48,27,26,47,48,36.0,35.75,144,143
38,25,44,45,28,40,25,41,38,25,25,45,41,35.5,36.0,142,144
39,43,48,27,28,30,43,29,37,27,29,48,43,36.5,34.75,146,139
40,51,26,33,33,32,26,37,50,26,26,51,50,35.75,36.25,143,145
41,46,21,31,41,37,22,54,30,21,22,46,54,34.75,35.75,139,143
42,46,29,34,26,28,39,25,47,26,25,46,47,33.75,34.75,135,139
43,16,57,36,31,38,33,33,34,16,33,57,38,35.0,34.5,140,138
44,43,46,25,27,13,39,28,63,25,13,46,63,35.25,35.75,141,143
45,30,38,33,42,33,44,39,27,30,27,42,44,35.75,35.75,143,143
46,22,38,30,47,31,46,20,48,22,20,47,48,34.25,36.25,137,145
47,53,45,21,28,52,28,27,41,21,27,53,52,36.75,37.0,147,148
48,37,34,31,39,53,15,45,27,31,15,39,53,35.25,35.0,141,140
49,24,42,55,18,49,13,38,36,18,13,55,49,34.75,34.0,139,136
50,40,44,29,31,36,34,43,27,29,27,44,43,36.0,35.0,144,140
51,22,38,28,53,51,14,52,29,22,14,53,52,35.25,36.5,141,146
52,29,45,38,31,28,34,51,31,29,28,45,51,35.75,36.0,143,144
53,37,21,37,44,29,30,32,52,21,29,44,52,34.75,35.75,139,143
54,39,38,40,29,18,56,34,27,29,18,40,56,36.5,33.75,146,135
55,35,29,44,38,26,36,38,40,29,26,44,40,36.5,35.0,146,140
56,18,47,41,34,23,36,38,41,18,23,47,41,35.0,34.5,140,138
57,37,48,25,33,15,34,44,53,25,15,48,53,35.75,36.5,143,146
58,31,37,34,34,39,40,36,23,31,23,37,40,34.0,34.5,136,138
59,21,35,55,36,46,22,19,47,21,19,55,47,36.75,33.5,147,134
60,43,34,30,37,40,35,39,26,30,26,43,40,36.0,35.0,144,140
61,33,44,29,39,43,21,47,32,29,21,44,47,36.25,35.75,145,143
62,26,34,40,44,29,52,22,41,26,22,44,52,36.0,36.0,144,144
63,30,34,30,33,34,41,25,45,30,25,34,45,31.75,36.25,127,145
64,33,32,44,36,47,43,27,25,32,25,44,47,36.25,35.5,145,142
65,21,39,50,36,47,36,31,30,21,30,50,47,36.5,36.0,146,144
66,34,22,34,54,25,41,51,29,22,25,54,51,36.0,36.5,144,146
67,23,42,33,43,52,32,31,31,23,31,43,52,35.25,36.5,141,146
68,19,46,32,45,34,34,37,29,19,29,46,37,35.5,33.5,142,134
69,36,44,28,31,21,35,54,35,28,21,44,54,34.75,36.25,139,145
70,28,42,31,42,40,32,37,38,28,32,42,40,35.75,36.75,143,147
71,27,32,53,32,33,42,36,33,27,33,53,42,36.0,36.0,144,144
72,27,40,33,32,38,48,25,31,27,25,40,48,33.0,35.5,132,142
73,31,27,41,45,16,39,35,47,27,16,45,47,36.0,34.25,144,137
74,26,49,36,34,38,28,38,39,26,28,49,39,36.25,35.75,145,143
75,36,39,38,33,43,24,42,25,33,24,39,43,36.5,33.5,146,134
76,38,45,39,26,40,36,27,40,26,27,45,40,37.0,35.75,148,143
77,50,27,16,53,37,41,40,27,16,27,53,41,36.5,36.25,146,145
78,34,28,28,53,25,27,42,47,28,25,53,47,35.75,35.25,143,141
79,27,29,43,44,30,26,38,48,27,26,44,48,35.75,35.5,143,142
80,38,35,31,36,42,34,34,24,31,24,38,42,35.0,33.5,140,134
81,21,32,39,52,46,23,36,40,21,23,52,46,36.0,36.25,144,145
82,22,37,41,46,28,40,33,38,22,28,46,40,36.5,34.75,146,139
83,38,37,33,34,46,39,26,34,33,26,38,46,35.5,36.25,142,145
84,32,33,36,46,38,20,37,47,32,20,46,47,36.75,35.5,147,142
85,36,31,39,41,28,27,45,41,31,27,41,45,36.75,35.25,147,141
86,29,64,24,26,39,33,46,28,24,28,64,46,35.75,36.5,143,146
87,28,31,46,33,39,44,45,15,28,15,46,45,34.5,35.75,138,143
88,30,32,37,38,41,25,48,34,30,25,38,48,34.25,37.0,137,148
89,38,13,42,43,42,39,25,35,13,25,43,42,34.0,35.25,136,141
90,35,49,33,27,31,41,33,37,27,31,49,41,36.0,35.5,144,142
91,26,43,45,32,23,38,47,37,26,23,45,47,36.5,36.25,146,145
92,28,44,40,29,34,29,50,33,28,29,44,50,35.25,36.5,141,146
93,26,41,36,40,24,41,26,52,26,24,41,52,35.75,35.75,143,143
94,44,39,37,25,44,35,27,36,25,27,44,44,36.25,35.5,145,142
95,39,34,26,43,37,48,17,41,26,17,43,48,35.5,35.75,142,143
96,41,36,45,21,35,36,41,30,21,30,45,41,35.75,35.5,143,142
97,39,27,43,34,48,35,26,36,27,26,43,48,35.75,36.25,143,145
98,43,33,39,27,31,46,36,33,27,31,43,46,35.5,36.5,142,146
99,37,39,32,39,46,40,36,24,32,24,39,46,36.75,36.5,147,146
