generation,ID,score,rawScores,ownScore
0,104,63.000000,"[0.000000,0.000000,0.000000,63.000000]",63.000000
100,10131,61.000000,"[61.000000,0.000000,47.000000,33.000000]",61.000000
200,20150,110.000000,"[0.000000,0.000000,0.000000,110.000000]",0.000000
300,30197,62.000000,"[62.000000,0.000000,61.000000,0.000000]",61.000000
400,40112,75.000000,"[0.000000,49.000000,0.000000,75.000000]",75.000000
500,50142,60.000000,"[0.000000,60.000000,26.000000,31.000000]",60.000000
600,60188,72.000000,"[7.000000,67.000000,0.000000,72.000000]",72.000000
700,70131,101.000000,"[101.000000,0.000000,0.000000,0.000000]",101.000000
800,80192,84.000000,"[84.000000,0.000000,0.000000,51.000000]",51.000000
900,90131,112.000000,"[112.000000,0.000000,0.000000,0.000000]",112.000000
1000,100126,94.000000,"[0.000000,94.000000,0.000000,0.000000]",94.000000
1100,110197,113.000000,"[113.000000,0.000000,0.000000,0.000000]",0.000000
1200,120151,71.000000,"[44.000000,0.000000,0.000000,71.000000]",44.000000
1300,130154,72.000000,"[0.000000,72.000000,40.000000,0.000000]",72.000000
1400,140124,85.000000,"[0.000000,8.000000,0.000000,85.000000]",85.000000
1500,150136,91.000000,"[0.000000,0.000000,0.000000,91.000000]",91.000000
1600,160195,74.000000,"[74.000000,0.000000,0.000000,60.000000]",74.000000
1700,170161,72.000000,"[0.000000,0.000000,72.000000,0.000000]",72.000000
1800,180167,56.000000,"[49.000000,36.000000,56.000000,0.000000]",49.000000
1900,190197,80.000000,"[40.000000,0.000000,80.000000,0.000000]",80.000000
2000,200180,68.000000,"[43.000000,0.000000,0.000000,68.000000]",68.000000
2100,210183,94.000000,"[94.000000,0.000000,38.000000,0.000000]",94.000000
2200,220101,68.000000,"[0.000000,58.000000,68.000000,0.000000]",68.000000
2300,230188,59.000000,"[23.000000,59.000000,0.000000,56.000000]",56.000000
2400,240103,80.000000,"[80.000000,0.000000,0.000000,0.000000]",80.000000
2500,250152,93.000000,"[0.000000,30.000000,0.000000,93.000000]",93.000000
2600,260199,86.000000,"[86.000000,0.000000,0.000000,0.000000]",86.000000
2700,270102,70.000000,"[66.000000,70.000000,0.000000,0.000000]",70.000000
2800,280169,52.000000,"[0.000000,52.000000,28.000000,42.000000]",28.000000
2900,290167,52.000000,"[44.000000,52.000000,0.000000,46.000000]",44.000000
3000,300145,69.000000,"[69.000000,0.000000,69.000000,0.000000]",69.000000
3100,310132,86.000000,"[0.000000,32.000000,23.000000,86.000000]",86.000000
3200,320101,76.000000,"[53.000000,0.000000,76.000000,0.000000]",76.000000
3300,330188,92.000000,"[23.000000,0.000000,0.000000,92.000000]",92.000000
3400,340127,62.000000,"[40.000000,62.000000,0.000000,27.000000]",40.000000
3500,350178,56.000000,"[0.000000,40.000000,43.000000,56.000000]",40.000000
3600,360153,107.000000,"[0.000000,0.000000,107.000000,0.000000]",107.000000
3700,370148,104.000000,"[0.000000,0.000000,0.000000,104.000000]",104.000000
3800,380199,53.000000,"[41.000000,0.000000,48.000000,53.000000]",41.000000
3900,390130,87.000000,"[0.000000,87.000000,0.000000,45.000000]",87.000000
4000,400139,103.000000,"[103.000000,0.000000,0.000000,0.000000]",103.000000
4100,410190,56.000000,"[56.000000,50.000000,39.000000,0.000000]",50.000000
4200,420101,59.000000,"[40.000000,59.000000,33.000000,0.000000]",33.000000
4300,430171,102.000000,"[102.000000,0.000000,0.000000,0.000000]",102.000000
4400,440171,95.000000,"[95.000000,0.000000,0.000000,0.000000]",95.000000
4500,450164,53.000000,"[0.000000,53.000000,0.000000,51.000000]",51.000000
4600,460139,83.000000,"[56.000000,0.000000,83.000000,1.000000]",56.000000
4700,470130,54.000000,"[0.000000,54.000000,44.000000,38.000000]",54.000000
4800,480141,69.000000,"[69.000000,0.000000,66.000000,0.000000]",66.000000
