generation,ID,score,rawScores,ownScore
0,115,29.0,"[24.000000,29.000000,23.000000,13.000000]",29.0
100,10156,49.0,"[11.000000,11.000000,39.000000,49.000000]",49.0
200,20198,96.0,"[1.000000,1.000000,1.000000,96.000000]",96.0
300,30157,91.0,"[1.000000,0.000000,4.000000,91.000000]",91.0
400,40133,94.0,"[1.000000,1.000000,1.000000,94.000000]",94.0
500,50192,89.0,"[7.000000,3.000000,2.000000,89.000000]",89.0
600,60119,115.0,"[1.000000,2.000000,9.000000,115.000000]",115.0
700,70161,87.0,"[1.000000,1.000000,2.000000,87.000000]",87.0
800,80125,93.0,"[8.000000,1.000000,0.000000,93.000000]",93.0
900,90104,96.0,"[6.000000,5.000000,3.000000,96.000000]",96.0
1000,100181,75.0,"[6.000000,5.000000,8.000000,75.000000]",75.0
1100,110116,103.0,"[6.000000,3.000000,1.000000,103.000000]",103.0
1200,120122,113.0,"[3.000000,113.000000,5.000000,5.000000]",113.0
1300,130181,77.0,"[6.000000,77.000000,4.000000,5.000000]",77.0
1400,140169,104.0,"[6.000000,104.000000,6.000000,7.000000]",104.0
1500,150172,105.0,"[4.000000,105.000000,10.000000,10.000000]",105.0
1600,160123,69.0,"[69.000000,0.000000,0.000000,0.000000]",69.0
1700,170163,118.0,"[118.000000,0.000000,0.000000,0.000000]",118.0
1800,180100,104.0,"[104.000000,0.000000,0.000000,0.000000]",104.0
1900,190196,121.0,"[121.000000,0.000000,0.000000,0.000000]",121.0
2000,200100,122.0,"[122.000000,0.000000,0.000000,0.000000]",122.0
2100,210130,111.0,"[111.000000,0.000000,0.000000,0.000000]",111.0
2200,220177,118.0,"[118.000000,0.000000,0.000000,0.000000]",118.0
2300,230117,102.0,"[102.000000,0.000000,0.000000,0.000000]",102.0
2400,240104,123.0,"[123.000000,0.000000,0.000000,0.000000]",123.0
2500,250136,102.0,"[102.000000,0.000000,0.000000,0.000000]",102.0
2600,260109,117.0,"[117.000000,0.000000,0.000000,0.000000]",117.0
2700,270195,121.0,"[0.000000,0.000000,0.000000,121.000000]",121.0
2800,280162,115.0,"[0.000000,0.000000,0.000000,115.000000]",115.0
2900,290132,99.0,"[0.000000,0.000000,0.000000,99.000000]",99.0
3000,300180,115.0,"[0.000000,0.000000,0.000000,115.000000]",115.0
3100,310161,125.0,"[0.000000,0.000000,0.000000,125.000000]",125.0
3200,320118,107.0,"[107.000000,0.000000,0.000000,0.000000]",107.0
3300,330138,124.0,"[124.000000,0.000000,0.000000,0.000000]",124.0
3400,340137,124.0,"[124.000000,0.000000,0.000000,0.000000]",124.0
3500,350100,124.0,"[124.000000,0.000000,0.000000,0.000000]",124.0
3600,360146,126.0,"[126.000000,0.000000,0.000000,0.000000]",126.0
3700,370169,129.0,"[129.000000,0.000000,0.000000,0.000000]",129.0
3800,380185,105.0,"[105.000000,0.000000,0.000000,0.000000]",105.0
3900,390131,109.0,"[109.000000,0.000000,0.000000,0.000000]",109.0
4000,400174,111.0,"[111.000000,0.000000,0.000000,0.000000]",111.0
4100,410103,109.0,"[109.000000,0.000000,0.000000,0.000000]",109.0
4200,420142,106.0,"[106.000000,0.000000,0.000000,0.000000]",106.0
4300,430117,119.0,"[119.000000,0.000000,0.000000,0.000000]",119.0
4400,440143,127.0,"[127.000000,0.000000,0.000000,0.000000]",127.0
4500,450180,112.0,"[112.000000,0.000000,0.000000,0.000000]",112.0
4600,460127,133.0,"[133.000000,0.000000,0.000000,0.000000]",133.0
4700,470197,104.0,"[104.000000,0.000000,0.000000,0.000000]",104.0
4800,470197,104.0,"[104.000000,0.000000,0.000000,0.000000]",104.0
