generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,148,46.0,"39.000000,24.000000,39.000000,46.000000",46.0,24.0,46.0,37.0,148.0
100,10163,120.0,"120.000000,0.000000,0.000000,0.000000",120.0,0.0,120.0,30.0,120.0
200,20180,99.0,"99.000000,0.000000,0.000000,0.000000",99.0,0.0,99.0,24.75,99.0
300,30146,112.0,"0.000000,0.000000,112.000000,0.000000",112.0,0.0,112.0,28.0,112.0
400,40166,85.0,"0.000000,0.000000,51.000000,85.000000",85.0,0.0,85.0,34.0,136.0
500,50106,103.0,"0.000000,0.000000,103.000000,0.000000",103.0,0.0,103.0,25.75,103.0
600,60141,88.0,"88.000000,57.000000,0.000000,0.000000",88.0,0.0,88.0,36.25,145.0
700,70191,54.0,"54.000000,44.000000,41.000000,0.000000",54.0,0.0,54.0,34.75,139.0
800,80190,74.0,"0.000000,39.000000,74.000000,30.000000",74.0,0.0,74.0,35.75,143.0
900,90150,120.0,"0.000000,0.000000,120.000000,0.000000",120.0,0.0,120.0,30.0,120.0
1000,100147,63.0,"0.000000,19.000000,63.000000,55.000000",63.0,0.0,63.0,34.25,137.0
1100,110123,74.0,"62.000000,0.000000,0.000000,74.000000",74.0,0.0,74.0,34.0,136.0
1200,120133,72.0,"72.000000,0.000000,0.000000,64.000000",72.0,0.0,72.0,34.0,136.0
1300,130152,78.0,"40.000000,0.000000,0.000000,78.000000",78.0,0.0,78.0,29.5,118.0
1400,140127,50.0,"46.000000,49.000000,50.000000,0.000000",50.0,0.0,50.0,36.25,145.0
1500,150116,64.0,"38.000000,0.000000,44.000000,64.000000",64.0,0.0,64.0,36.5,146.0
1600,160112,104.0,"0.000000,104.000000,0.000000,0.000000",104.0,0.0,104.0,26.0,104.0
1700,170172,56.0,"38.000000,56.000000,0.000000,51.000000",56.0,0.0,56.0,36.25,145.0
1800,180188,114.0,"0.000000,114.000000,0.000000,0.000000",114.0,0.0,114.0,28.5,114.0
1900,190129,61.0,"33.000000,61.000000,54.000000,0.000000",61.0,0.0,61.0,37.0,148.0
2000,200164,134.0,"0.000000,0.000000,134.000000,0.000000",134.0,0.0,134.0,33.5,134.0
2100,210194,110.0,"0.000000,0.000000,0.000000,110.000000",110.0,0.0,110.0,27.5,110.0
2200,220130,77.0,"0.000000,67.000000,0.000000,77.000000",77.0,0.0,77.0,36.0,144.0
2300,230100,118.0,"118.000000,0.000000,0.000000,0.000000",118.0,0.0,118.0,29.5,118.0
2400,240137,72.0,"69.000000,72.000000,0.000000,0.000000",72.0,0.0,72.0,35.25,141.0
2500,250106,119.0,"0.000000,0.000000,119.000000,0.000000",119.0,0.0,119.0,29.75,119.0
2600,260173,69.0,"69.000000,0.000000,0.000000,68.000000",69.0,0.0,69.0,34.25,137.0
2700,270165,98.0,"0.000000,98.000000,0.000000,0.000000",98.0,0.0,98.0,24.5,98.0
2800,280169,81.0,"0.000000,81.000000,50.000000,0.000000",81.0,0.0,81.0,32.75,131.0
2900,290188,112.0,"0.000000,0.000000,112.000000,0.000000",112.0,0.0,112.0,28.0,112.0
3000,300132,115.0,"115.000000,0.000000,0.000000,0.000000",115.0,0.0,115.0,28.75,115.0
3100,310117,122.0,"0.000000,0.000000,122.000000,0.000000",122.0,0.0,122.0,30.5,122.0
3200,320193,114.0,"0.000000,0.000000,0.000000,114.000000",114.0,0.0,114.0,28.5,114.0
3300,330191,54.0,"0.000000,43.000000,54.000000,48.000000",54.0,0.0,54.0,36.25,145.0
3400,340121,126.0,"0.000000,126.000000,0.000000,0.000000",126.0,0.0,126.0,31.5,126.0
3500,350126,117.0,"0.000000,117.000000,0.000000,0.000000",117.0,0.0,117.0,29.25,117.0
3600,360146,127.0,"0.000000,0.000000,0.000000,127.000000",127.0,0.0,127.0,31.75,127.0
3700,370198,122.0,"122.000000,0.000000,0.000000,0.000000",122.0,0.0,122.0,30.5,122.0
3800,380121,75.0,"61.000000,75.000000,0.000000,0.000000",75.0,0.0,75.0,34.0,136.0
3900,390192,111.0,"0.000000,0.000000,111.000000,0.000000",111.0,0.0,111.0,27.75,111.0
4000,400138,82.0,"63.000000,0.000000,0.000000,82.000000",82.0,0.0,82.0,36.25,145.0
4100,410160,128.0,"0.000000,0.000000,0.000000,128.000000",128.0,0.0,128.0,32.0,128.0
4200,420187,64.0,"32.000000,0.000000,46.000000,64.000000",64.0,0.0,64.0,35.5,142.0
4300,430128,57.0,"0.000000,45.000000,47.000000,57.000000",57.0,0.0,57.0,37.25,149.0
4400,440185,52.0,"23.000000,35.000000,39.000000,52.000000",52.0,23.0,52.0,37.25,149.0
4500,450166,103.0,"103.000000,29.000000,0.000000,0.000000",103.0,0.0,103.0,33.0,132.0
4600,460147,74.0,"0.000000,74.000000,70.000000,0.000000",74.0,0.0,74.0,36.0,144.0
4700,470152,122.0,"0.000000,0.000000,0.000000,122.000000",122.0,0.0,122.0,30.5,122.0
4800,480169,126.0,"126.000000,0.000000,0.000000,0.000000",126.0,0.0,126.0,31.5,126.0
