generation,ID,score,rawScores,ownScore
0,184,28.5,"[32.000000,16.000000,36.000000,30.000000]",28.5
100,10152,37.0,"[51.000000,40.000000,24.000000,33.000000]",37.0
200,20110,36.75,"[35.000000,22.000000,43.000000,47.000000]",36.75
300,30162,36.25,"[29.000000,39.000000,42.000000,35.000000]",36.25
400,40138,36.5,"[30.000000,48.000000,37.000000,31.000000]",36.5
500,50113,36.5,"[15.000000,59.000000,27.000000,45.000000]",36.5
600,60120,34.75,"[40.000000,55.000000,15.000000,29.000000]",34.75
700,70111,36.5,"[39.000000,21.000000,44.000000,42.000000]",36.5
800,80180,36.5,"[26.000000,47.000000,32.000000,41.000000]",36.5
900,90111,38.0,"[33.000000,32.000000,39.000000,48.000000]",38.0
1000,100192,37.0,"[41.000000,35.000000,35.000000,37.000000]",37.0
1100,110114,36.75,"[41.000000,36.000000,25.000000,45.000000]",36.75
1200,120131,35.25,"[34.000000,36.000000,39.000000,32.000000]",35.25
1300,130123,36.75,"[28.000000,37.000000,48.000000,34.000000]",36.75
1400,140111,35.75,"[35.000000,28.000000,38.000000,42.000000]",35.75
1500,150131,38.0,"[57.000000,23.000000,34.000000,38.000000]",38.0
1600,160117,36.25,"[35.000000,29.000000,45.000000,36.000000]",36.25
1700,170130,36.75,"[51.000000,35.000000,35.000000,26.000000]",36.75
1800,180187,36.25,"[47.000000,12.000000,55.000000,31.000000]",36.25
1900,190111,36.5,"[41.000000,32.000000,25.000000,48.000000]",36.5
2000,200155,37.25,"[35.000000,56.000000,21.000000,37.000000]",37.25
2100,210163,36.5,"[45.000000,29.000000,34.000000,38.000000]",36.5
2200,220168,37.0,"[35.000000,39.000000,48.000000,26.000000]",37.0
2300,230135,37.0,"[39.000000,45.000000,35.000000,29.000000]",37.0
2400,240139,37.75,"[43.000000,45.000000,22.000000,41.000000]",37.75
2500,250146,36.25,"[36.000000,38.000000,40.000000,31.000000]",36.25
2600,260124,36.0,"[35.000000,55.000000,28.000000,26.000000]",36.0
2700,270118,37.25,"[27.000000,43.000000,44.000000,35.000000]",37.25
2800,280194,36.75,"[50.000000,42.000000,31.000000,24.000000]",36.75
2900,290112,37.25,"[26.000000,31.000000,35.000000,57.000000]",37.25
3000,300158,37.5,"[50.000000,27.000000,26.000000,47.000000]",37.5
3100,310122,35.75,"[38.000000,44.000000,29.000000,32.000000]",35.75
3200,320127,37.25,"[19.000000,42.000000,38.000000,50.000000]",37.25
3300,330107,37.25,"[31.000000,42.000000,46.000000,30.000000]",37.25
3400,340158,37.0,"[44.000000,37.000000,32.000000,35.000000]",37.0
3500,350132,36.75,"[15.000000,26.000000,68.000000,38.000000]",36.75
3600,360138,36.75,"[40.000000,36.000000,36.000000,35.000000]",36.75
3700,370160,36.25,"[43.000000,25.000000,31.000000,46.000000]",36.25
3800,380122,37.25,"[33.000000,39.000000,38.000000,39.000000]",37.25
3900,390127,36.25,"[37.000000,39.000000,25.000000,44.000000]",36.25
4000,400169,37.5,"[27.000000,38.000000,58.000000,27.000000]",37.5
4100,410182,35.5,"[25.000000,33.000000,45.000000,39.000000]",35.5
4200,420107,37.25,"[35.000000,36.000000,47.000000,31.000000]",37.25
4300,430105,36.75,"[37.000000,36.000000,30.000000,44.000000]",36.75
4400,440154,36.25,"[40.000000,38.000000,40.000000,27.000000]",36.25
4500,450100,36.5,"[35.000000,33.000000,46.000000,32.000000]",36.5
4600,460136,37.75,"[41.000000,56.000000,30.000000,24.000000]",37.75
4700,470100,35.5,"[19.000000,39.000000,32.000000,52.000000]",35.5
4800,470100,35.5,"[19.000000,39.000000,32.000000,52.000000]",35.5
