generation,ID,score,rawScores,ownScore
0,104,41.000000,"[41.000000,37.000000,36.000000,35.000000]",41.000000
100,10194,90.000000,"[51.000000,0.000000,0.000000,90.000000]",90.000000
200,20164,76.000000,"[0.000000,56.000000,76.000000,0.000000]",76.000000
300,30199,53.000000,"[23.000000,40.000000,30.000000,53.000000]",53.000000
400,40139,51.000000,"[22.000000,51.000000,29.000000,46.000000]",51.000000
500,50153,58.000000,"[38.000000,0.000000,43.000000,58.000000]",58.000000
600,60145,50.000000,"[50.000000,0.000000,43.000000,44.000000]",50.000000
700,70171,90.000000,"[0.000000,46.000000,90.000000,0.000000]",90.000000
800,80127,57.000000,"[43.000000,57.000000,0.000000,41.000000]",57.000000
900,90194,47.000000,"[30.000000,38.000000,32.000000,47.000000]",47.000000
1000,100146,67.000000,"[67.000000,67.000000,0.000000,0.000000]",67.000000
1100,110135,49.000000,"[47.000000,0.000000,41.000000,49.000000]",49.000000
1200,120111,47.000000,"[29.000000,47.000000,37.000000,34.000000]",47.000000
1300,130180,52.000000,"[0.000000,52.000000,41.000000,26.000000]",52.000000
1400,140142,65.000000,"[51.000000,0.000000,27.000000,65.000000]",65.000000
1500,150132,52.000000,"[52.000000,43.000000,0.000000,44.000000]",52.000000
1600,160160,60.000000,"[31.000000,37.000000,19.000000,60.000000]",60.000000
1700,170191,56.000000,"[53.000000,56.000000,33.000000,0.000000]",56.000000
1800,180117,59.000000,"[0.000000,45.000000,59.000000,31.000000]",59.000000
1900,190182,60.000000,"[30.000000,28.000000,34.000000,60.000000]",60.000000
2000,200177,42.000000,"[35.000000,42.000000,29.000000,35.000000]",42.000000
2100,210136,68.000000,"[37.000000,40.000000,0.000000,68.000000]",68.000000
2200,220138,52.000000,"[52.000000,46.000000,49.000000,0.000000]",52.000000
2300,230149,57.000000,"[32.000000,32.000000,28.000000,57.000000]",57.000000
2400,240192,44.000000,"[44.000000,34.000000,37.000000,34.000000]",44.000000
2500,250169,66.000000,"[28.000000,0.000000,53.000000,66.000000]",66.000000
2600,260145,46.000000,"[46.000000,36.000000,29.000000,40.000000]",46.000000
2700,270126,47.000000,"[24.000000,47.000000,47.000000,27.000000]",47.000000
2800,280123,69.000000,"[69.000000,0.000000,49.000000,0.000000]",69.000000
2900,290113,57.000000,"[46.000000,47.000000,0.000000,57.000000]",57.000000
3000,300116,52.000000,"[52.000000,46.000000,0.000000,45.000000]",52.000000
3100,310156,52.000000,"[0.000000,45.000000,44.000000,52.000000]",52.000000
3200,320155,68.000000,"[0.000000,39.000000,68.000000,36.000000]",68.000000
3300,330136,44.000000,"[25.000000,44.000000,36.000000,42.000000]",44.000000
3400,340130,54.000000,"[37.000000,54.000000,38.000000,12.000000]",54.000000
3500,350199,53.000000,"[28.000000,40.000000,22.000000,53.000000]",53.000000
3600,360167,49.000000,"[46.000000,0.000000,43.000000,49.000000]",49.000000
3700,370141,86.000000,"[51.000000,0.000000,0.000000,86.000000]",86.000000
3800,380144,87.000000,"[87.000000,0.000000,0.000000,39.000000]",87.000000
3900,390131,54.000000,"[32.000000,27.000000,54.000000,27.000000]",54.000000
4000,400107,55.000000,"[55.000000,0.000000,33.000000,44.000000]",55.000000
4100,410170,48.000000,"[40.000000,32.000000,48.000000,26.000000]",48.000000
4200,420148,88.000000,"[51.000000,0.000000,88.000000,0.000000]",88.000000
4300,430164,80.000000,"[0.000000,0.000000,0.000000,80.000000]",80.000000
4400,440158,50.000000,"[9.000000,48.000000,22.000000,50.000000]",50.000000
4500,450181,71.000000,"[0.000000,0.000000,28.000000,71.000000]",71.000000
4600,460197,51.000000,"[32.000000,41.000000,51.000000,22.000000]",51.000000
4700,470124,57.000000,"[47.000000,30.000000,57.000000,0.000000]",57.000000
4800,480138,49.000000,"[49.000000,0.000000,0.000000,0.000000]",49.000000
