generation,ID,score,rawScores,ownScore
0,109,28.0,"[41.000000,1.000000,31.000000,39.000000]",28.0
100,10177,36.25,"[45.000000,41.000000,38.000000,21.000000]",36.25
200,20156,36.75,"[33.000000,29.000000,27.000000,58.000000]",36.75
300,30164,35.25,"[38.000000,29.000000,41.000000,33.000000]",35.25
400,40194,35.75,"[39.000000,43.000000,34.000000,27.000000]",35.75
500,50136,38.5,"[53.000000,36.000000,31.000000,34.000000]",38.5
600,60196,37.25,"[46.000000,22.000000,39.000000,42.000000]",37.25
700,70144,35.75,"[25.000000,44.000000,43.000000,31.000000]",35.75
800,80164,36.75,"[45.000000,27.000000,34.000000,41.000000]",36.75
900,90152,37.0,"[39.000000,36.000000,22.000000,51.000000]",37.0
1000,100181,35.5,"[18.000000,51.000000,34.000000,39.000000]",35.5
1100,110158,37.25,"[34.000000,32.000000,36.000000,47.000000]",37.25
1200,120102,37.0,"[48.000000,36.000000,28.000000,36.000000]",37.0
1300,130187,36.75,"[43.000000,24.000000,32.000000,48.000000]",36.75
1400,140177,36.75,"[28.000000,26.000000,53.000000,40.000000]",36.75
1500,150190,36.75,"[35.000000,23.000000,51.000000,38.000000]",36.75
1600,160116,37.25,"[53.000000,47.000000,29.000000,20.000000]",37.25
1700,170154,35.75,"[37.000000,36.000000,38.000000,32.000000]",35.75
1800,180177,37.25,"[39.000000,52.000000,29.000000,29.000000]",37.25
1900,190120,37.0,"[42.000000,46.000000,20.000000,40.000000]",37.0
2000,200183,37.0,"[38.000000,30.000000,52.000000,28.000000]",37.0
2100,210120,37.0,"[34.000000,34.000000,29.000000,51.000000]",37.0
2200,220137,36.75,"[49.000000,37.000000,27.000000,34.000000]",36.75
2300,230168,35.25,"[50.000000,28.000000,34.000000,29.000000]",35.25
2400,240184,37.0,"[31.000000,45.000000,42.000000,30.000000]",37.0
2500,250167,37.0,"[41.000000,43.000000,35.000000,29.000000]",37.0
2600,260162,36.0,"[55.000000,28.000000,36.000000,25.000000]",36.0
2700,270154,36.75,"[42.000000,22.000000,51.000000,32.000000]",36.75
2800,280194,37.0,"[39.000000,40.000000,46.000000,23.000000]",37.0
2900,290143,35.5,"[30.000000,28.000000,48.000000,36.000000]",35.5
3000,300198,37.5,"[64.000000,25.000000,29.000000,32.000000]",37.5
3100,310178,36.75,"[40.000000,29.000000,43.000000,35.000000]",36.75
3200,320174,36.25,"[43.000000,25.000000,40.000000,37.000000]",36.25
3300,330168,37.25,"[34.000000,32.000000,42.000000,41.000000]",37.25
3400,340153,37.5,"[45.000000,49.000000,22.000000,34.000000]",37.5
3500,350178,36.75,"[31.000000,35.000000,49.000000,32.000000]",36.75
3600,360107,36.5,"[39.000000,29.000000,36.000000,42.000000]",36.5
3700,370196,36.25,"[32.000000,54.000000,35.000000,24.000000]",36.25
3800,380191,36.0,"[31.000000,40.000000,42.000000,31.000000]",36.0
3900,390187,35.75,"[24.000000,42.000000,52.000000,25.000000]",35.75
4000,400172,37.0,"[39.000000,41.000000,37.000000,31.000000]",37.0
4100,410104,36.5,"[33.000000,41.000000,21.000000,51.000000]",36.5
4200,420199,37.5,"[30.000000,42.000000,42.000000,36.000000]",37.5
4300,430141,36.75,"[42.000000,30.000000,35.000000,40.000000]",36.75
4400,440128,37.5,"[36.000000,22.000000,49.000000,43.000000]",37.5
4500,450160,36.75,"[18.000000,24.000000,41.000000,64.000000]",36.75
4600,460151,36.25,"[45.000000,31.000000,22.000000,47.000000]",36.25
4700,470193,39.0,"[54.000000,28.000000,27.000000,47.000000]",39.0
4800,470193,39.0,"[54.000000,28.000000,27.000000,47.000000]",39.0
