generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,135,50.0,"50.000000,0.000000,20.000000,61.000000",50.0,0.0,61.0,32.75,131.0
100,10110,44.0,"38.000000,44.000000,30.000000,32.000000",44.0,30.0,44.0,36.0,144.0
200,20132,30.0,"42.000000,36.000000,41.000000,30.000000",30.0,30.0,42.0,37.25,149.0
300,30199,62.0,"62.000000,19.000000,44.000000,23.000000",62.0,19.0,62.0,37.0,148.0
400,40156,71.0,"31.000000,40.000000,0.000000,71.000000",71.0,0.0,71.0,35.5,142.0
500,50166,51.0,"41.000000,51.000000,23.000000,33.000000",51.0,23.0,51.0,37.0,148.0
600,60129,41.0,"46.000000,49.000000,41.000000,12.000000",41.0,12.0,49.0,37.0,148.0
700,70108,55.0,"22.000000,27.000000,41.000000,55.000000",55.0,22.0,55.0,36.25,145.0
800,80132,57.0,"9.000000,53.000000,30.000000,57.000000",57.0,9.0,57.0,37.25,149.0
900,90116,48.0,"34.000000,25.000000,35.000000,48.000000",48.0,25.0,48.0,35.5,142.0
1000,100164,48.0,"0.000000,30.000000,63.000000,48.000000",48.0,0.0,63.0,35.25,141.0
1100,110131,39.0,"39.000000,50.000000,24.000000,35.000000",39.0,24.0,50.0,37.0,148.0
1200,120126,69.0,"13.000000,69.000000,31.000000,35.000000",69.0,13.0,69.0,37.0,148.0
1300,130154,30.0,"46.000000,30.000000,33.000000,40.000000",30.0,30.0,46.0,37.25,149.0
1400,140132,62.0,"32.000000,20.000000,31.000000,62.000000",62.0,20.0,62.0,36.25,145.0
1500,150144,67.0,"44.000000,0.000000,37.000000,67.000000",67.0,0.0,67.0,37.0,148.0
1600,160189,48.0,"40.000000,16.000000,48.000000,44.000000",48.0,16.0,48.0,37.0,148.0
1700,170132,36.0,"64.000000,17.000000,27.000000,36.000000",36.0,17.0,64.0,36.0,144.0
1800,180106,46.0,"34.000000,46.000000,30.000000,36.000000",46.0,30.0,46.0,36.5,146.0
1900,190159,42.0,"42.000000,38.000000,49.000000,22.000000",42.0,22.0,49.0,37.75,151.0
2000,200101,42.0,"43.000000,17.000000,42.000000,48.000000",42.0,17.0,48.0,37.5,150.0
2100,210149,32.0,"41.000000,50.000000,32.000000,22.000000",32.0,22.0,50.0,36.25,145.0
2200,220194,56.0,"28.000000,56.000000,46.000000,17.000000",56.0,17.0,56.0,36.75,147.0
2300,230106,40.0,"31.000000,40.000000,33.000000,44.000000",40.0,31.0,44.0,37.0,148.0
2400,240148,32.0,"39.000000,45.000000,35.000000,32.000000",32.0,32.0,45.0,37.75,151.0
2500,250196,45.0,"36.000000,34.000000,31.000000,45.000000",45.0,31.0,45.0,36.5,146.0
2600,260108,30.0,"40.000000,40.000000,41.000000,30.000000",30.0,30.0,41.0,37.75,151.0
2700,270168,31.0,"35.000000,40.000000,42.000000,31.000000",31.0,31.0,42.0,37.0,148.0
2800,280177,52.0,"46.000000,39.000000,52.000000,11.000000",52.0,11.0,52.0,37.0,148.0
2900,290160,43.0,"32.000000,27.000000,42.000000,43.000000",43.0,27.0,43.0,36.0,144.0
3000,300141,67.0,"0.000000,51.000000,67.000000,30.000000",67.0,0.0,67.0,37.0,148.0
3100,310158,46.0,"15.000000,46.000000,52.000000,32.000000",46.0,15.0,52.0,36.25,145.0
3200,320146,54.0,"40.000000,54.000000,51.000000,1.000000",54.0,1.0,54.0,36.5,146.0
3300,330105,49.0,"60.000000,3.000000,49.000000,34.000000",49.0,3.0,60.0,36.5,146.0
3400,340147,55.0,"55.000000,3.000000,26.000000,62.000000",55.0,3.0,62.0,36.5,146.0
3500,350148,63.0,"32.000000,12.000000,40.000000,63.000000",63.0,12.0,63.0,36.75,147.0
3600,360188,55.0,"38.000000,50.000000,0.000000,55.000000",55.0,0.0,55.0,35.75,143.0
3700,370194,49.0,"48.000000,49.000000,47.000000,0.000000",49.0,0.0,49.0,36.0,144.0
3800,380162,94.0,"0.000000,94.000000,46.000000,0.000000",94.0,0.0,94.0,35.0,140.0
3900,390133,39.0,"23.000000,20.000000,39.000000,66.000000",39.0,20.0,66.0,37.0,148.0
4000,400179,53.0,"53.000000,43.000000,21.000000,34.000000",53.0,21.0,53.0,37.75,151.0
4100,410143,48.0,"48.000000,0.000000,59.000000,40.000000",48.0,0.0,59.0,36.75,147.0
4200,420171,45.0,"45.000000,20.000000,13.000000,69.000000",45.0,13.0,69.0,36.75,147.0
4300,430113,41.0,"24.000000,39.000000,41.000000,44.000000",41.0,24.0,44.0,37.0,148.0
4400,440116,39.0,"23.000000,56.000000,35.000000,39.000000",39.0,23.0,56.0,38.25,153.0
4500,450183,58.0,"58.000000,27.000000,41.000000,17.000000",58.0,17.0,58.0,35.75,143.0
4600,460185,38.0,"32.000000,44.000000,38.000000,33.000000",38.0,32.0,44.0,36.75,147.0
4700,470105,40.0,"28.000000,43.000000,40.000000,36.000000",40.0,28.0,43.0,36.75,147.0
4800,480126,55.0,"34.000000,55.000000,33.000000,26.000000",55.0,26.0,55.0,37.0,148.0
