generation,ID,score,rawScores,ownScore
0,111,55.000000,"[55.000000,64.000000,6.000000,0.000000]",55.000000
100,10197,52.000000,"[0.000000,50.000000,52.000000,50.000000]",52.000000
200,20141,64.000000,"[39.000000,33.000000,64.000000,7.000000]",64.000000
300,30108,37.000000,"[42.000000,32.000000,39.000000,37.000000]",37.000000
400,40185,54.000000,"[6.000000,46.000000,54.000000,43.000000]",54.000000
500,50160,56.000000,"[38.000000,23.000000,34.000000,56.000000]",56.000000
600,60169,43.000000,"[30.000000,40.000000,43.000000,33.000000]",43.000000
700,70183,45.000000,"[45.000000,41.000000,29.000000,30.000000]",45.000000
800,80119,35.000000,"[35.000000,18.000000,52.000000,46.000000]",35.000000
900,90150,43.000000,"[54.000000,43.000000,25.000000,26.000000]",43.000000
1000,100120,51.000000,"[29.000000,34.000000,36.000000,51.000000]",51.000000
1100,110113,46.000000,"[39.000000,34.000000,46.000000,27.000000]",46.000000
1200,120176,43.000000,"[36.000000,33.000000,39.000000,43.000000]",43.000000
1300,130121,41.000000,"[24.000000,23.000000,41.000000,60.000000]",41.000000
1400,140141,76.000000,"[32.000000,40.000000,76.000000,0.000000]",76.000000
1500,150132,59.000000,"[33.000000,46.000000,8.000000,59.000000]",59.000000
1600,160126,36.000000,"[44.000000,36.000000,62.000000,0.000000]",36.000000
1700,170100,39.000000,"[26.000000,34.000000,47.000000,39.000000]",39.000000
1800,180141,44.000000,"[49.000000,36.000000,44.000000,17.000000]",44.000000
1900,190164,46.000000,"[37.000000,38.000000,33.000000,46.000000]",46.000000
2000,200199,35.000000,"[35.000000,41.000000,40.000000,29.000000]",35.000000
2100,210177,28.000000,"[56.000000,27.000000,28.000000,39.000000]",28.000000
2200,220168,44.000000,"[35.000000,37.000000,28.000000,44.000000]",44.000000
2300,230123,45.000000,"[45.000000,30.000000,40.000000,35.000000]",45.000000
2400,240120,71.000000,"[0.000000,39.000000,40.000000,71.000000]",71.000000
2500,250109,47.000000,"[43.000000,46.000000,47.000000,18.000000]",47.000000
2600,260169,53.000000,"[27.000000,34.000000,53.000000,35.000000]",53.000000
2700,270174,47.000000,"[30.000000,47.000000,52.000000,19.000000]",47.000000
2800,280164,54.000000,"[48.000000,23.000000,25.000000,54.000000]",54.000000
2900,290197,30.000000,"[38.000000,42.000000,30.000000,37.000000]",30.000000
3000,300106,64.000000,"[35.000000,64.000000,0.000000,47.000000]",64.000000
3100,310198,39.000000,"[32.000000,39.000000,44.000000,32.000000]",39.000000
3200,320144,33.000000,"[33.000000,41.000000,41.000000,33.000000]",33.000000
3300,330130,23.000000,"[31.000000,23.000000,47.000000,47.000000]",23.000000
3400,340190,28.000000,"[32.000000,28.000000,37.000000,50.000000]",28.000000
3500,350132,39.000000,"[33.000000,35.000000,43.000000,39.000000]",39.000000
3600,360178,38.000000,"[35.000000,38.000000,30.000000,44.000000]",38.000000
3700,370173,45.000000,"[34.000000,35.000000,45.000000,35.000000]",45.000000
3800,380119,56.000000,"[56.000000,48.000000,38.000000,10.000000]",56.000000
3900,390193,30.000000,"[22.000000,62.000000,30.000000,34.000000]",30.000000
4000,400139,45.000000,"[45.000000,37.000000,37.000000,29.000000]",45.000000
4100,410114,41.000000,"[46.000000,41.000000,25.000000,37.000000]",41.000000
4200,420121,40.000000,"[11.000000,39.000000,40.000000,62.000000]",40.000000
4300,430122,25.000000,"[61.000000,25.000000,10.000000,50.000000]",25.000000
4400,440178,48.000000,"[42.000000,48.000000,22.000000,34.000000]",48.000000
4500,450193,31.000000,"[39.000000,37.000000,31.000000,42.000000]",31.000000
4600,460172,35.000000,"[39.000000,45.000000,32.000000,35.000000]",35.000000
4700,470116,48.000000,"[34.000000,30.000000,35.000000,48.000000]",48.000000
4800,480153,35.000000,"[37.000000,44.000000,35.000000,36.000000]",35.000000
