generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,186,37.0,"29.000000,44.000000,28.000000,47.000000",37.0,28.0,47.0,37.0,148.0
100,10150,36.25,"51.000000,28.000000,40.000000,26.000000",36.25,26.0,51.0,36.25,145.0
200,20134,34.25,"31.000000,26.000000,32.000000,48.000000",34.25,26.0,48.0,34.25,137.0
300,30114,37.5,"50.000000,38.000000,40.000000,22.000000",37.5,22.0,50.0,37.5,150.0
400,40138,37.0,"48.000000,30.000000,42.000000,28.000000",37.0,28.0,48.0,37.0,148.0
500,50119,36.75,"37.000000,49.000000,29.000000,32.000000",36.75,29.0,49.0,36.75,147.0
600,60164,37.0,"50.000000,31.000000,40.000000,27.000000",37.0,27.0,50.0,37.0,148.0
700,70143,36.5,"34.000000,52.000000,30.000000,30.000000",36.5,30.0,52.0,36.5,146.0
800,80156,37.0,"31.000000,34.000000,34.000000,49.000000",37.0,31.0,49.0,37.0,148.0
900,90167,34.0,"39.000000,43.000000,36.000000,18.000000",34.0,18.0,43.0,34.0,136.0
1000,100118,37.0,"37.000000,45.000000,25.000000,41.000000",37.0,25.0,45.0,37.0,148.0
1100,110103,36.5,"22.000000,37.000000,47.000000,40.000000",36.5,22.0,47.0,36.5,146.0
1200,120186,36.25,"34.000000,32.000000,44.000000,35.000000",36.25,32.0,44.0,36.25,145.0
1300,130121,38.25,"43.000000,45.000000,36.000000,29.000000",38.25,29.0,45.0,38.25,153.0
1400,140169,36.5,"55.000000,23.000000,37.000000,31.000000",36.5,23.0,55.0,36.5,146.0
1500,150182,35.75,"44.000000,38.000000,36.000000,25.000000",35.75,25.0,44.0,35.75,143.0
1600,160144,36.75,"44.000000,19.000000,36.000000,48.000000",36.75,19.0,48.0,36.75,147.0
1700,170181,36.25,"49.000000,35.000000,22.000000,39.000000",36.25,22.0,49.0,36.25,145.0
1800,180102,37.5,"40.000000,22.000000,39.000000,49.000000",37.5,22.0,49.0,37.5,150.0
1900,190135,37.25,"46.000000,22.000000,41.000000,40.000000",37.25,22.0,46.0,37.25,149.0
2000,200144,36.25,"34.000000,50.000000,36.000000,25.000000",36.25,25.0,50.0,36.25,145.0
2100,210187,37.5,"40.000000,38.000000,34.000000,38.000000",37.5,34.0,40.0,37.5,150.0
2200,220101,33.25,"33.000000,29.000000,27.000000,44.000000",33.25,27.0,44.0,33.25,133.0
2300,230148,36.25,"41.000000,36.000000,39.000000,29.000000",36.25,29.0,41.0,36.25,145.0
2400,240115,36.0,"31.000000,42.000000,48.000000,23.000000",36.0,23.0,48.0,36.0,144.0
2500,250176,35.75,"32.000000,29.000000,44.000000,38.000000",35.75,29.0,44.0,35.75,143.0
2600,260172,38.0,"38.000000,39.000000,35.000000,40.000000",38.0,35.0,40.0,38.0,152.0
2700,270155,36.0,"38.000000,40.000000,25.000000,41.000000",36.0,25.0,41.0,36.0,144.0
2800,280194,36.5,"57.000000,23.000000,38.000000,28.000000",36.5,23.0,57.0,36.5,146.0
2900,290151,36.25,"20.000000,34.000000,45.000000,46.000000",36.25,20.0,46.0,36.25,145.0
3000,300177,37.0,"46.000000,23.000000,48.000000,31.000000",37.0,23.0,48.0,37.0,148.0
3100,310109,36.0,"43.000000,16.000000,40.000000,45.000000",36.0,16.0,45.0,36.0,144.0
3200,320188,37.5,"46.000000,34.000000,40.000000,30.000000",37.5,30.0,46.0,37.5,150.0
3300,330133,35.5,"23.000000,43.000000,51.000000,25.000000",35.5,23.0,51.0,35.5,142.0
3400,340183,36.0,"42.000000,36.000000,29.000000,37.000000",36.0,29.0,42.0,36.0,144.0
3500,350143,36.0,"43.000000,27.000000,26.000000,48.000000",36.0,26.0,48.0,36.0,144.0
3600,360124,37.25,"37.000000,36.000000,25.000000,51.000000",37.25,25.0,51.0,37.25,149.0
3700,370170,37.5,"33.000000,41.000000,40.000000,36.000000",37.5,33.0,41.0,37.5,150.0
3800,380133,37.0,"46.000000,37.000000,25.000000,40.000000",37.0,25.0,46.0,37.0,148.0
3900,390187,37.25,"38.000000,32.000000,48.000000,31.000000",37.25,31.0,48.0,37.25,149.0
4000,400157,35.0,"35.000000,38.000000,41.000000,26.000000",35.0,26.0,41.0,35.0,140.0
4100,410117,36.25,"52.000000,22.000000,32.000000,39.000000",36.25,22.0,52.0,36.25,145.0
4200,420158,37.0,"38.000000,29.000000,41.000000,40.000000",37.0,29.0,41.0,37.0,148.0
4300,430128,35.25,"29.000000,34.000000,35.000000,43.000000",35.25,29.0,43.0,35.25,141.0
4400,440192,36.75,"53.000000,22.000000,47.000000,25.000000",36.75,22.0,53.0,36.75,147.0
4500,450108,37.0,"56.000000,32.000000,28.000000,32.000000",37.0,28.0,56.0,37.0,148.0
4600,460182,37.5,"37.000000,46.000000,32.000000,35.000000",37.5,32.0,46.0,37.5,150.0
4700,470118,36.5,"37.000000,47.000000,38.000000,24.000000",36.5,24.0,47.0,36.5,146.0
4800,480195,36.0,"46.000000,37.000000,34.000000,27.000000",36.0,27.0,46.0,36.0,144.0
