generation,ID,score,rawScores,ownScore
0,100,55.000000,"[40.000000,0.000000,15.000000,55.000000]",55.000000
100,10178,43.000000,"[18.000000,43.000000,46.000000,48.000000]",43.000000
200,20143,54.000000,"[54.000000,1.000000,47.000000,45.000000]",54.000000
300,30142,34.000000,"[27.000000,34.000000,34.000000,47.000000]",34.000000
400,40155,49.000000,"[49.000000,49.000000,27.000000,27.000000]",49.000000
500,50117,47.000000,"[32.000000,49.000000,47.000000,24.000000]",47.000000
600,60120,44.000000,"[27.000000,20.000000,56.000000,44.000000]",44.000000
700,70169,34.000000,"[30.000000,34.000000,34.000000,45.000000]",34.000000
800,80199,35.000000,"[35.000000,10.000000,64.000000,36.000000]",35.000000
900,90116,79.000000,"[0.000000,1.000000,52.000000,79.000000]",79.000000
1000,100116,53.000000,"[41.000000,10.000000,47.000000,53.000000]",53.000000
1100,110157,45.000000,"[42.000000,33.000000,45.000000,32.000000]",45.000000
1200,120132,56.000000,"[16.000000,36.000000,40.000000,56.000000]",56.000000
1300,130198,42.000000,"[27.000000,42.000000,35.000000,40.000000]",42.000000
1400,140105,56.000000,"[52.000000,12.000000,56.000000,10.000000]",56.000000
1500,150137,29.000000,"[35.000000,39.000000,29.000000,47.000000]",29.000000
1600,160118,56.000000,"[27.000000,56.000000,32.000000,35.000000]",56.000000
1700,170191,39.000000,"[39.000000,38.000000,33.000000,34.000000]",39.000000
1800,180125,60.000000,"[50.000000,32.000000,60.000000,0.000000]",60.000000
1900,190179,37.000000,"[37.000000,20.000000,36.000000,56.000000]",37.000000
2000,200193,42.000000,"[34.000000,33.000000,42.000000,38.000000]",42.000000
2100,210196,56.000000,"[37.000000,29.000000,30.000000,56.000000]",56.000000
2200,220138,42.000000,"[28.000000,42.000000,42.000000,36.000000]",42.000000
2300,230147,33.000000,"[33.000000,30.000000,37.000000,47.000000]",33.000000
2400,240116,40.000000,"[38.000000,31.000000,36.000000,40.000000]",40.000000
2500,250144,25.000000,"[30.000000,52.000000,42.000000,25.000000]",25.000000
2600,260115,49.000000,"[49.000000,51.000000,0.000000,47.000000]",49.000000
2700,270107,35.000000,"[35.000000,38.000000,38.000000,39.000000]",35.000000
2800,280103,47.000000,"[47.000000,19.000000,44.000000,39.000000]",47.000000
2900,290197,47.000000,"[27.000000,41.000000,47.000000,33.000000]",47.000000
3000,300141,42.000000,"[45.000000,28.000000,42.000000,33.000000]",42.000000
3100,310190,28.000000,"[48.000000,28.000000,42.000000,30.000000]",28.000000
3200,320121,44.000000,"[34.000000,34.000000,44.000000,39.000000]",44.000000
3300,330139,47.000000,"[47.000000,34.000000,42.000000,25.000000]",47.000000
3400,340185,45.000000,"[64.000000,0.000000,45.000000,32.000000]",45.000000
3500,350160,36.000000,"[32.000000,45.000000,33.000000,36.000000]",36.000000
3600,360101,51.000000,"[50.000000,27.000000,51.000000,22.000000]",51.000000
3700,370106,37.000000,"[36.000000,37.000000,48.000000,29.000000]",37.000000
3800,380141,41.000000,"[35.000000,45.000000,41.000000,19.000000]",41.000000
3900,390121,47.000000,"[47.000000,51.000000,47.000000,0.000000]",47.000000
4000,400171,32.000000,"[32.000000,34.000000,46.000000,37.000000]",32.000000
4100,410178,35.000000,"[26.000000,35.000000,54.000000,32.000000]",35.000000
4200,420121,38.000000,"[32.000000,33.000000,38.000000,45.000000]",38.000000
4300,430123,38.000000,"[38.000000,36.000000,33.000000,38.000000]",38.000000
4400,440172,47.000000,"[47.000000,23.000000,24.000000,47.000000]",47.000000
4500,450113,68.000000,"[27.000000,26.000000,68.000000,28.000000]",68.000000
4600,460193,55.000000,"[43.000000,22.000000,55.000000,30.000000]",55.000000
4700,470173,43.000000,"[26.000000,55.000000,43.000000,21.000000]",43.000000
4800,480101,48.000000,"[10.000000,30.000000,48.000000,58.000000]",48.000000
