generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,127,22.0,"88.000000,0.000000,0.000000,0.000000",88.0,0.0,88.0,22.0,88.0
100,10186,34.75,"49.000000,45.000000,30.000000,15.000000",45.0,15.0,49.0,34.75,139.0
200,20108,34.5,"54.000000,32.000000,23.000000,29.000000",29.0,23.0,54.0,34.5,138.0
300,30159,32.75,"45.000000,59.000000,0.000000,27.000000",45.0,0.0,59.0,32.75,131.0
400,40109,33.75,"32.000000,34.000000,43.000000,26.000000",43.0,26.0,43.0,33.75,135.0
500,50100,35.0,"4.000000,27.000000,60.000000,49.000000",49.0,4.0,60.0,35.0,140.0
600,60150,35.75,"27.000000,49.000000,31.000000,36.000000",49.0,27.0,49.0,35.75,143.0
700,70179,34.25,"44.000000,40.000000,29.000000,24.000000",44.0,24.0,44.0,34.25,137.0
800,80176,33.0,"29.000000,0.000000,51.000000,52.000000",52.0,0.0,52.0,33.0,132.0
900,90154,37.0,"27.000000,52.000000,47.000000,22.000000",52.0,22.0,52.0,37.0,148.0
1000,100164,31.0,"45.000000,25.000000,54.000000,0.000000",0.0,0.0,54.0,31.0,124.0
1100,110160,36.25,"24.000000,44.000000,26.000000,51.000000",51.0,24.0,51.0,36.25,145.0
1200,120186,34.0,"26.000000,38.000000,16.000000,56.000000",38.0,16.0,56.0,34.0,136.0
1300,130156,32.5,"19.000000,63.000000,0.000000,48.000000",48.0,0.0,63.0,32.5,130.0
1400,140112,36.5,"39.000000,49.000000,16.000000,42.000000",42.0,16.0,49.0,36.5,146.0
1500,150192,33.75,"0.000000,0.000000,38.000000,97.000000",97.0,0.0,97.0,33.75,135.0
1600,160109,34.75,"42.000000,24.000000,47.000000,26.000000",47.0,24.0,47.0,34.75,139.0
1700,170136,33.75,"27.000000,40.000000,0.000000,68.000000",68.0,0.0,68.0,33.75,135.0
1800,180139,32.25,"38.000000,55.000000,36.000000,0.000000",38.0,0.0,55.0,32.25,129.0
1900,190154,34.0,"44.000000,39.000000,30.000000,23.000000",39.0,23.0,44.0,34.0,136.0
2000,200167,35.25,"60.000000,41.000000,40.000000,0.000000",60.0,0.0,60.0,35.25,141.0
2100,210157,34.0,"41.000000,38.000000,40.000000,17.000000",40.0,17.0,41.0,34.0,136.0
2200,220142,35.5,"52.000000,18.000000,48.000000,24.000000",18.0,18.0,52.0,35.5,142.0
2300,230199,36.25,"58.000000,54.000000,33.000000,0.000000",58.0,0.0,58.0,36.25,145.0
2400,240141,36.25,"14.000000,63.000000,18.000000,50.000000",18.0,14.0,63.0,36.25,145.0
2500,250109,36.25,"38.000000,21.000000,45.000000,41.000000",45.0,21.0,45.0,36.25,145.0
2600,260183,33.75,"35.000000,49.000000,50.000000,1.000000",35.0,1.0,50.0,33.75,135.0
2700,270143,36.0,"47.000000,44.000000,0.000000,53.000000",47.0,0.0,53.0,36.0,144.0
2800,280175,32.75,"44.000000,23.000000,32.000000,32.000000",44.0,23.0,44.0,32.75,131.0
2900,290120,35.75,"34.000000,0.000000,44.000000,65.000000",65.0,0.0,65.0,35.75,143.0
3000,300169,36.0,"27.000000,46.000000,39.000000,32.000000",39.0,27.0,46.0,36.0,144.0
3100,310196,37.25,"0.000000,56.000000,45.000000,48.000000",48.0,0.0,56.0,37.25,149.0
3200,320152,35.25,"41.000000,43.000000,0.000000,57.000000",57.0,0.0,57.0,35.25,141.0
3300,330100,35.75,"33.000000,40.000000,42.000000,28.000000",28.0,28.0,42.0,35.75,143.0
3400,340113,34.25,"0.000000,32.000000,84.000000,21.000000",84.0,0.0,84.0,34.25,137.0
3500,350172,36.5,"36.000000,43.000000,47.000000,20.000000",20.0,20.0,47.0,36.5,146.0
3600,360127,36.0,"74.000000,23.000000,47.000000,0.000000",74.0,0.0,74.0,36.0,144.0
3700,370103,35.25,"48.000000,0.000000,44.000000,49.000000",48.0,0.0,49.0,35.25,141.0
3800,380105,22.25,"0.000000,0.000000,89.000000,0.000000",89.0,0.0,89.0,22.25,89.0
3900,390102,35.5,"30.000000,47.000000,24.000000,41.000000",47.0,24.0,47.0,35.5,142.0
4000,400149,35.75,"0.000000,58.000000,85.000000,0.000000",85.0,0.0,85.0,35.75,143.0
4100,410112,36.5,"0.000000,26.000000,54.000000,66.000000",66.0,0.0,66.0,36.5,146.0
4200,420188,35.5,"36.000000,27.000000,43.000000,36.000000",36.0,27.0,43.0,35.5,142.0
4300,430109,33.0,"38.000000,15.000000,51.000000,28.000000",51.0,15.0,51.0,33.0,132.0
4400,440156,35.75,"38.000000,52.000000,32.000000,21.000000",21.0,21.0,52.0,35.75,143.0
4500,450158,33.25,"33.000000,35.000000,33.000000,32.000000",35.0,32.0,35.0,33.25,133.0
4600,460156,35.75,"25.000000,42.000000,25.000000,51.000000",51.0,25.0,51.0,35.75,143.0
4700,470143,30.75,"76.000000,0.000000,0.000000,47.000000",76.0,0.0,76.0,30.75,123.0
4800,480123,31.0,"53.000000,0.000000,71.000000,0.000000",53.0,0.0,71.0,31.0,124.0
