generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,141,0.0,"1.000000,23.000000,16.000000,0.000000",16.0,0.0,23.0,10.0,40.0
100,10199,14.0,"14.000000,39.000000,24.000000,49.000000",14.0,14.0,49.0,31.5,126.0
200,20166,27.0,"53.000000,27.000000,38.000000,27.000000",27.0,27.0,53.0,36.25,145.0
300,30114,25.0,"25.000000,32.000000,30.000000,35.000000",32.0,25.0,35.0,30.5,122.0
400,40107,26.0,"35.000000,52.000000,26.000000,28.000000",35.0,26.0,52.0,35.25,141.0
500,50197,18.0,"25.000000,41.000000,18.000000,57.000000",18.0,18.0,57.0,35.25,141.0
600,60187,25.0,"36.000000,40.000000,43.000000,25.000000",36.0,25.0,43.0,36.0,144.0
700,70148,20.0,"43.000000,20.000000,30.000000,34.000000",34.0,20.0,43.0,31.75,127.0
800,80120,14.0,"71.000000,40.000000,19.000000,14.000000",14.0,14.0,71.0,36.0,144.0
900,90146,28.0,"28.000000,41.000000,33.000000,30.000000",41.0,28.0,41.0,33.0,132.0
1000,100131,20.0,"37.000000,20.000000,25.000000,49.000000",37.0,20.0,49.0,32.75,131.0
1100,110189,24.0,"32.000000,24.000000,38.000000,27.000000",38.0,24.0,38.0,30.25,121.0
1200,120196,25.0,"40.000000,25.000000,30.000000,40.000000",40.0,25.0,40.0,33.75,135.0
1300,130196,21.0,"21.000000,36.000000,53.000000,29.000000",29.0,21.0,53.0,34.75,139.0
1400,140114,28.0,"28.000000,37.000000,34.000000,41.000000",37.0,28.0,41.0,35.0,140.0
1500,150131,17.0,"34.000000,17.000000,43.000000,51.000000",34.0,17.0,51.0,36.25,145.0
1600,160134,26.0,"26.000000,26.000000,46.000000,33.000000",26.0,26.0,46.0,32.75,131.0
1700,170174,20.0,"20.000000,50.000000,54.000000,21.000000",50.0,20.0,54.0,36.25,145.0
1800,180139,23.0,"42.000000,37.000000,23.000000,46.000000",42.0,23.0,46.0,37.0,148.0
1900,190127,25.0,"29.000000,43.000000,32.000000,25.000000",29.0,25.0,43.0,32.25,129.0
2000,200163,24.0,"24.000000,28.000000,45.000000,46.000000",24.0,24.0,46.0,35.75,143.0
2100,210170,26.0,"34.000000,26.000000,48.000000,28.000000",26.0,26.0,48.0,34.0,136.0
2200,220182,18.0,"20.000000,18.000000,42.000000,49.000000",18.0,18.0,49.0,32.25,129.0
2300,230146,27.0,"27.000000,31.000000,37.000000,43.000000",31.0,27.0,43.0,34.5,138.0
2400,240114,29.0,"46.000000,33.000000,29.000000,35.000000",33.0,29.0,46.0,35.75,143.0
2500,250176,32.0,"33.000000,41.000000,32.000000,33.000000",33.0,32.0,41.0,34.75,139.0
2600,260178,29.0,"45.000000,31.000000,29.000000,37.000000",31.0,29.0,45.0,35.5,142.0
2700,270144,27.0,"31.000000,27.000000,40.000000,40.000000",40.0,27.0,40.0,34.5,138.0
2800,280153,25.0,"28.000000,41.000000,25.000000,43.000000",25.0,25.0,43.0,34.25,137.0
2900,290194,26.0,"30.000000,26.000000,43.000000,40.000000",26.0,26.0,43.0,34.75,139.0
3000,300122,18.0,"52.000000,27.000000,39.000000,18.000000",27.0,18.0,52.0,34.0,136.0
3100,310154,25.0,"26.000000,45.000000,46.000000,25.000000",45.0,25.0,46.0,35.5,142.0
3200,320177,20.0,"41.000000,20.000000,58.000000,24.000000",58.0,20.0,58.0,35.75,143.0
3300,330196,16.0,"26.000000,47.000000,26.000000,16.000000",16.0,16.0,47.0,28.75,115.0
3400,340103,20.0,"30.000000,49.000000,20.000000,41.000000",30.0,20.0,49.0,35.0,140.0
3500,350136,24.0,"29.000000,39.000000,44.000000,24.000000",24.0,24.0,44.0,34.0,136.0
3600,360128,33.0,"34.000000,33.000000,36.000000,34.000000",34.0,33.0,36.0,34.25,137.0
3700,370157,29.0,"51.000000,34.000000,34.000000,29.000000",34.0,29.0,51.0,37.0,148.0
3800,380152,30.0,"32.000000,30.000000,36.000000,50.000000",50.0,30.0,50.0,37.0,148.0
3900,390127,27.0,"27.000000,39.000000,37.000000,40.000000",27.0,27.0,40.0,35.75,143.0
4000,400153,27.0,"27.000000,43.000000,35.000000,38.000000",35.0,27.0,43.0,35.75,143.0
4100,410122,20.0,"41.000000,45.000000,29.000000,20.000000",45.0,20.0,45.0,33.75,135.0
4200,420197,16.0,"43.000000,44.000000,28.000000,16.000000",28.0,16.0,44.0,32.75,131.0
4300,430142,20.0,"44.000000,20.000000,38.000000,31.000000",20.0,20.0,44.0,33.25,133.0
4400,440145,29.0,"32.000000,30.000000,29.000000,42.000000",29.0,29.0,42.0,33.25,133.0
4500,450164,17.0,"29.000000,31.000000,17.000000,31.000000",31.0,17.0,31.0,27.0,108.0
4600,460109,21.0,"21.000000,41.000000,29.000000,21.000000",29.0,21.0,41.0,28.0,112.0
4700,460109,21.0,"21.000000,41.000000,29.000000,21.000000",29.0,21.0,41.0,28.0,112.0
4800,460109,21.0,"21.000000,41.000000,29.000000,21.000000",29.0,21.0,41.0,28.0,112.0
