generation,ID,score,rawScores,ownScore
0,163,32.000000,"[35.000000,44.000000,37.000000,32.000000]",32.000000
100,10165,23.000000,"[46.000000,23.000000,47.000000,31.000000]",23.000000
200,20106,27.000000,"[51.000000,40.000000,32.000000,27.000000]",27.000000
300,30112,26.000000,"[43.000000,46.000000,26.000000,35.000000]",26.000000
400,40134,30.000000,"[30.000000,41.000000,44.000000,34.000000]",30.000000
500,50162,28.000000,"[40.000000,46.000000,28.000000,35.000000]",28.000000
600,60161,24.000000,"[35.000000,36.000000,50.000000,24.000000]",24.000000
700,70190,34.000000,"[39.000000,34.000000,36.000000,38.000000]",34.000000
800,80143,33.000000,"[33.000000,38.000000,37.000000,34.000000]",33.000000
900,90192,36.000000,"[38.000000,36.000000,36.000000,38.000000]",36.000000
1000,100133,31.000000,"[39.000000,36.000000,31.000000,39.000000]",31.000000
1100,110148,26.000000,"[32.000000,26.000000,31.000000,32.000000]",26.000000
1200,120185,33.000000,"[34.000000,35.000000,36.000000,33.000000]",33.000000
1300,130130,30.000000,"[38.000000,32.000000,36.000000,30.000000]",30.000000
1400,140166,33.000000,"[34.000000,39.000000,37.000000,33.000000]",33.000000
1500,150174,34.000000,"[37.000000,34.000000,35.000000,35.000000]",34.000000
1600,160158,33.000000,"[38.000000,37.000000,33.000000,36.000000]",33.000000
1700,170129,34.000000,"[37.000000,39.000000,34.000000,40.000000]",34.000000
1800,180106,35.000000,"[36.000000,35.000000,42.000000,35.000000]",35.000000
1900,190152,34.000000,"[38.000000,40.000000,34.000000,37.000000]",34.000000
2000,200130,33.000000,"[36.000000,33.000000,39.000000,37.000000]",33.000000
2100,210158,32.000000,"[36.000000,33.000000,32.000000,38.000000]",32.000000
2200,220189,34.000000,"[38.000000,41.000000,36.000000,34.000000]",34.000000
2300,230141,33.000000,"[33.000000,34.000000,34.000000,34.000000]",33.000000
2400,240117,30.000000,"[34.000000,34.000000,37.000000,30.000000]",30.000000
2500,250194,33.000000,"[37.000000,37.000000,36.000000,33.000000]",33.000000
2600,260123,33.000000,"[39.000000,33.000000,38.000000,35.000000]",33.000000
2700,270168,33.000000,"[40.000000,33.000000,35.000000,39.000000]",33.000000
2800,280135,36.000000,"[36.000000,37.000000,36.000000,38.000000]",36.000000
2900,290172,33.000000,"[39.000000,35.000000,33.000000,37.000000]",33.000000
3000,300136,35.000000,"[38.000000,35.000000,39.000000,35.000000]",35.000000
3100,310134,35.000000,"[35.000000,36.000000,40.000000,39.000000]",35.000000
3200,320148,31.000000,"[37.000000,39.000000,40.000000,31.000000]",31.000000
3300,330171,34.000000,"[39.000000,35.000000,37.000000,34.000000]",34.000000
3400,340108,35.000000,"[38.000000,35.000000,40.000000,38.000000]",35.000000
3500,350186,35.000000,"[39.000000,39.000000,35.000000,36.000000]",35.000000
3600,360115,31.000000,"[42.000000,39.000000,35.000000,31.000000]",31.000000
3700,370132,33.000000,"[39.000000,33.000000,42.000000,34.000000]",33.000000
3800,380179,36.000000,"[39.000000,36.000000,37.000000,39.000000]",36.000000
3900,390123,32.000000,"[33.000000,32.000000,34.000000,33.000000]",32.000000
4000,400154,34.000000,"[36.000000,38.000000,37.000000,34.000000]",34.000000
4100,410112,34.000000,"[34.000000,37.000000,37.000000,39.000000]",34.000000
4200,420159,32.000000,"[40.000000,37.000000,40.000000,32.000000]",32.000000
4300,430128,31.000000,"[38.000000,35.000000,41.000000,31.000000]",31.000000
4400,440120,36.000000,"[38.000000,39.000000,36.000000,36.000000]",36.000000
4500,450168,32.000000,"[32.000000,32.000000,35.000000,33.000000]",32.000000
4600,460160,30.000000,"[33.000000,44.000000,40.000000,30.000000]",30.000000
4700,470103,36.000000,"[36.000000,40.000000,37.000000,37.000000]",36.000000
4800,480109,33.000000,"[39.000000,42.000000,35.000000,33.000000]",33.000000
