generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,145,33.5,"45.000000,18.000000,44.000000,27.000000",33.5,18.0,45.0,33.5,134.0
100,10137,36.0,"45.000000,18.000000,44.000000,37.000000",36.0,18.0,45.0,36.0,144.0
200,20145,35.0,"37.000000,37.000000,37.000000,29.000000",35.0,29.0,37.0,35.0,140.0
300,30134,37.0,"30.000000,39.000000,40.000000,39.000000",37.0,30.0,40.0,37.0,148.0
400,40152,36.5,"34.000000,46.000000,25.000000,41.000000",36.5,25.0,46.0,36.5,146.0
500,50174,36.5,"34.000000,39.000000,41.000000,32.000000",36.5,32.0,41.0,36.5,146.0
600,60106,36.5,"47.000000,42.000000,24.000000,33.000000",36.5,24.0,47.0,36.5,146.0
700,70108,37.0,"37.000000,47.000000,30.000000,34.000000",37.0,30.0,47.0,37.0,148.0
800,80132,36.0,"36.000000,58.000000,39.000000,11.000000",36.0,11.0,58.0,36.0,144.0
900,90159,35.5,"33.000000,34.000000,31.000000,44.000000",35.5,31.0,44.0,35.5,142.0
1000,100152,35.75,"35.000000,44.000000,38.000000,26.000000",35.75,26.0,44.0,35.75,143.0
1100,110106,35.75,"45.000000,39.000000,24.000000,35.000000",35.75,24.0,45.0,35.75,143.0
1200,120114,33.75,"37.000000,25.000000,35.000000,38.000000",33.75,25.0,38.0,33.75,135.0
1300,130124,36.25,"39.000000,20.000000,39.000000,47.000000",36.25,20.0,47.0,36.25,145.0
1400,140110,36.0,"36.000000,25.000000,42.000000,41.000000",36.0,25.0,42.0,36.0,144.0
1500,150144,35.75,"39.000000,28.000000,55.000000,21.000000",35.75,21.0,55.0,35.75,143.0
1600,160141,35.25,"32.000000,27.000000,30.000000,52.000000",35.25,27.0,52.0,35.25,141.0
1700,170192,36.0,"32.000000,48.000000,38.000000,26.000000",36.0,26.0,48.0,36.0,144.0
1800,180170,36.75,"46.000000,38.000000,24.000000,39.000000",36.75,24.0,46.0,36.75,147.0
1900,190127,35.75,"25.000000,47.000000,28.000000,43.000000",35.75,25.0,47.0,35.75,143.0
2000,200173,36.0,"45.000000,38.000000,23.000000,38.000000",36.0,23.0,45.0,36.0,144.0
2100,210149,36.5,"40.000000,38.000000,36.000000,32.000000",36.5,32.0,40.0,36.5,146.0
2200,220100,35.75,"32.000000,31.000000,26.000000,54.000000",35.75,26.0,54.0,35.75,143.0
2300,230103,36.5,"51.000000,48.000000,23.000000,24.000000",36.5,23.0,51.0,36.5,146.0
2400,240150,36.5,"28.000000,59.000000,23.000000,36.000000",36.5,23.0,59.0,36.5,146.0
2500,250101,38.0,"44.000000,30.000000,58.000000,20.000000",38.0,20.0,58.0,38.0,152.0
2600,260113,36.75,"25.000000,47.000000,44.000000,31.000000",36.75,25.0,47.0,36.75,147.0
2700,270114,36.25,"44.000000,53.000000,24.000000,24.000000",36.25,24.0,53.0,36.25,145.0
2800,280155,36.75,"29.000000,49.000000,27.000000,42.000000",36.75,27.0,49.0,36.75,147.0
2900,290158,37.25,"34.000000,42.000000,33.000000,40.000000",37.25,33.0,42.0,37.25,149.0
3000,300161,37.0,"32.000000,38.000000,43.000000,35.000000",37.0,32.0,43.0,37.0,148.0
3100,310157,37.75,"33.000000,48.000000,46.000000,24.000000",37.75,24.0,48.0,37.75,151.0
3200,320142,35.75,"37.000000,35.000000,27.000000,44.000000",35.75,27.0,44.0,35.75,143.0
3300,330183,36.5,"24.000000,32.000000,50.000000,40.000000",36.5,24.0,50.0,36.5,146.0
3400,340178,36.25,"38.000000,27.000000,37.000000,43.000000",36.25,27.0,43.0,36.25,145.0
3500,350168,35.5,"40.000000,39.000000,36.000000,27.000000",35.5,27.0,40.0,35.5,142.0
3600,360114,38.0,"28.000000,34.000000,45.000000,45.000000",38.0,28.0,45.0,38.0,152.0
3700,370114,36.75,"44.000000,40.000000,40.000000,23.000000",36.75,23.0,44.0,36.75,147.0
3800,380165,36.75,"43.000000,26.000000,31.000000,47.000000",36.75,26.0,47.0,36.75,147.0
3900,390198,35.0,"38.000000,22.000000,42.000000,38.000000",35.0,22.0,42.0,35.0,140.0
4000,400102,37.0,"36.000000,37.000000,36.000000,39.000000",37.0,36.0,39.0,37.0,148.0
4100,410142,35.75,"42.000000,27.000000,29.000000,45.000000",35.75,27.0,45.0,35.75,143.0
4200,420101,37.25,"32.000000,29.000000,28.000000,60.000000",37.25,28.0,60.0,37.25,149.0
4300,430147,36.75,"34.000000,19.000000,33.000000,61.000000",36.75,19.0,61.0,36.75,147.0
4400,440168,36.75,"37.000000,39.000000,34.000000,37.000000",36.75,34.0,39.0,36.75,147.0
4500,450137,36.0,"35.000000,33.000000,37.000000,39.000000",36.0,33.0,39.0,36.0,144.0
4600,460103,37.0,"44.000000,41.000000,29.000000,34.000000",37.0,29.0,44.0,37.0,148.0
4700,470186,37.25,"47.000000,30.000000,41.000000,31.000000",37.25,30.0,47.0,37.25,149.0
4800,470186,37.25,"47.000000,30.000000,41.000000,31.000000",37.25,30.0,47.0,37.25,149.0
