generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,152,27.25,"31.000000,0.000000,0.000000,78.000000",78.0,0.0,78.0,27.25,109.0
100,10124,36.75,"47.000000,29.000000,31.000000,40.000000",40.0,29.0,47.0,36.75,147.0
200,20161,27.5,"0.000000,0.000000,110.000000,0.000000",110.0,0.0,110.0,27.5,110.0
300,30132,33.75,"19.000000,43.000000,35.000000,38.000000",38.0,19.0,43.0,33.75,135.0
400,40185,30.25,"0.000000,44.000000,44.000000,33.000000",44.0,0.0,44.0,30.25,121.0
500,50193,35.0,"63.000000,0.000000,31.000000,46.000000",31.0,0.0,63.0,35.0,140.0
600,60100,36.75,"37.000000,40.000000,31.000000,39.000000",39.0,31.0,40.0,36.75,147.0
700,70189,35.75,"17.000000,23.000000,56.000000,47.000000",56.0,17.0,56.0,35.75,143.0
800,80152,35.0,"32.000000,39.000000,31.000000,38.000000",38.0,31.0,39.0,35.0,140.0
900,90178,38.25,"41.000000,44.000000,22.000000,46.000000",44.0,22.0,46.0,38.25,153.0
1000,100160,34.5,"35.000000,21.000000,42.000000,40.000000",40.0,21.0,42.0,34.5,138.0
1100,110132,29.25,"0.000000,46.000000,0.000000,71.000000",71.0,0.0,71.0,29.25,117.0
1200,120192,35.75,"21.000000,43.000000,61.000000,18.000000",18.0,18.0,61.0,35.75,143.0
1300,130180,34.75,"16.000000,45.000000,21.000000,57.000000",57.0,16.0,57.0,34.75,139.0
1400,140122,29.0,"0.000000,46.000000,70.000000,0.000000",46.0,0.0,70.0,29.0,116.0
1500,150100,35.75,"19.000000,28.000000,44.000000,52.000000",52.0,19.0,52.0,35.75,143.0
1600,160197,30.0,"30.000000,0.000000,46.000000,44.000000",46.0,0.0,46.0,30.0,120.0
1700,170117,36.25,"38.000000,45.000000,33.000000,29.000000",33.0,29.0,45.0,36.25,145.0
1800,180143,35.5,"23.000000,47.000000,33.000000,39.000000",23.0,23.0,47.0,35.5,142.0
1900,190168,34.5,"0.000000,15.000000,52.000000,71.000000",71.0,0.0,71.0,34.5,138.0
2000,200141,26.5,"36.000000,0.000000,49.000000,21.000000",49.0,0.0,49.0,26.5,106.0
2100,210112,33.75,"0.000000,63.000000,26.000000,46.000000",46.0,0.0,63.0,33.75,135.0
2200,220180,36.5,"19.000000,25.000000,54.000000,48.000000",48.0,19.0,54.0,36.5,146.0
2300,230115,32.75,"37.000000,29.000000,50.000000,15.000000",37.0,15.0,50.0,32.75,131.0
2400,240173,37.0,"18.000000,34.000000,59.000000,37.000000",59.0,18.0,59.0,37.0,148.0
2500,250127,36.0,"45.000000,43.000000,36.000000,20.000000",45.0,20.0,45.0,36.0,144.0
2600,260100,31.5,"0.000000,0.000000,58.000000,68.000000",68.0,0.0,68.0,31.5,126.0
2700,270135,35.5,"56.000000,30.000000,36.000000,20.000000",56.0,20.0,56.0,35.5,142.0
2800,280194,32.75,"19.000000,57.000000,55.000000,0.000000",57.0,0.0,57.0,32.75,131.0
2900,290162,30.0,"70.000000,50.000000,0.000000,0.000000",50.0,0.0,70.0,30.0,120.0
3000,300175,32.5,"54.000000,0.000000,16.000000,60.000000",54.0,0.0,60.0,32.5,130.0
3100,310123,34.75,"38.000000,49.000000,9.000000,43.000000",38.0,9.0,49.0,34.75,139.0
3200,320161,35.75,"39.000000,33.000000,44.000000,27.000000",44.0,27.0,44.0,35.75,143.0
3300,330194,35.75,"58.000000,28.000000,14.000000,43.000000",28.0,14.0,58.0,35.75,143.0
3400,340100,32.75,"52.000000,41.000000,0.000000,38.000000",38.0,0.0,52.0,32.75,131.0
3500,350128,37.5,"42.000000,37.000000,38.000000,33.000000",33.0,33.0,42.0,37.5,150.0
3600,360167,37.5,"45.000000,39.000000,41.000000,25.000000",45.0,25.0,45.0,37.5,150.0
3700,370189,35.5,"31.000000,51.000000,60.000000,0.000000",60.0,0.0,60.0,35.5,142.0
3800,380119,34.0,"25.000000,39.000000,39.000000,33.000000",25.0,25.0,39.0,34.0,136.0
3900,390173,29.75,"0.000000,49.000000,59.000000,11.000000",59.0,0.0,59.0,29.75,119.0
4000,400193,34.75,"26.000000,0.000000,54.000000,59.000000",54.0,0.0,59.0,34.75,139.0
4100,410146,36.0,"54.000000,55.000000,0.000000,35.000000",55.0,0.0,55.0,36.0,144.0
4200,420185,36.5,"35.000000,24.000000,35.000000,52.000000",35.0,24.0,52.0,36.5,146.0
4300,430168,21.25,"0.000000,0.000000,0.000000,85.000000",85.0,0.0,85.0,21.25,85.0
4400,440178,33.0,"0.000000,71.000000,0.000000,61.000000",71.0,0.0,71.0,33.0,132.0
4500,450176,34.75,"0.000000,64.000000,0.000000,75.000000",75.0,0.0,75.0,34.75,139.0
4600,460100,35.25,"41.000000,46.000000,5.000000,49.000000",49.0,5.0,49.0,35.25,141.0
4700,470106,35.75,"33.000000,42.000000,39.000000,29.000000",42.0,29.0,42.0,35.75,143.0
4800,480196,33.75,"51.000000,0.000000,37.000000,47.000000",47.0,0.0,51.0,33.75,135.0
