generation,ID,score,rawScores,ownScore
0,194,0.000000,"[0.000000,0.000000,30.000000,0.000000]",0.000000
100,10147,30.000000,"[32.000000,30.000000,30.000000,57.000000]",32.000000
200,20166,21.000000,"[44.000000,46.000000,21.000000,30.000000]",46.000000
300,30188,22.000000,"[48.000000,28.000000,22.000000,51.000000]",51.000000
400,40159,19.000000,"[51.000000,19.000000,47.000000,26.000000]",51.000000
500,50128,27.000000,"[32.000000,47.000000,39.000000,27.000000]",27.000000
600,60125,26.000000,"[35.000000,52.000000,26.000000,31.000000]",26.000000
700,70100,27.000000,"[30.000000,45.000000,48.000000,27.000000]",27.000000
800,80178,30.000000,"[38.000000,34.000000,35.000000,30.000000]",34.000000
900,90199,15.000000,"[59.000000,15.000000,40.000000,30.000000]",59.000000
1000,100196,26.000000,"[51.000000,26.000000,28.000000,34.000000]",34.000000
1100,110160,22.000000,"[28.000000,22.000000,41.000000,57.000000]",57.000000
1200,120175,26.000000,"[33.000000,26.000000,36.000000,47.000000]",33.000000
1300,130152,28.000000,"[28.000000,36.000000,51.000000,29.000000]",29.000000
1400,140164,26.000000,"[26.000000,31.000000,33.000000,50.000000]",50.000000
1500,150169,31.000000,"[35.000000,47.000000,33.000000,31.000000]",33.000000
1600,160182,31.000000,"[34.000000,31.000000,35.000000,44.000000]",31.000000
1700,170146,31.000000,"[34.000000,31.000000,40.000000,35.000000]",31.000000
1800,180109,28.000000,"[28.000000,40.000000,45.000000,29.000000]",45.000000
1900,190111,34.000000,"[40.000000,39.000000,36.000000,34.000000]",40.000000
2000,200126,20.000000,"[40.000000,48.000000,20.000000,29.000000]",48.000000
2100,210108,27.000000,"[27.000000,32.000000,40.000000,29.000000]",29.000000
2200,220108,27.000000,"[27.000000,37.000000,42.000000,35.000000]",35.000000
2300,230135,21.000000,"[38.000000,40.000000,21.000000,25.000000]",38.000000
2400,240198,24.000000,"[43.000000,31.000000,31.000000,24.000000]",31.000000
2500,250144,24.000000,"[58.000000,24.000000,30.000000,28.000000]",28.000000
2600,260198,23.000000,"[39.000000,23.000000,32.000000,42.000000]",23.000000
2700,270188,26.000000,"[28.000000,40.000000,39.000000,26.000000]",26.000000
2800,280169,23.000000,"[42.000000,23.000000,27.000000,38.000000]",27.000000
2900,290110,26.000000,"[40.000000,35.000000,26.000000,35.000000]",35.000000
3000,300123,26.000000,"[26.000000,29.000000,31.000000,32.000000]",26.000000
3100,310149,26.000000,"[28.000000,26.000000,42.000000,31.000000]",42.000000
3200,320138,26.000000,"[32.000000,36.000000,33.000000,26.000000]",36.000000
3300,330197,21.000000,"[28.000000,21.000000,52.000000,24.000000]",52.000000
3400,340157,10.000000,"[10.000000,21.000000,54.000000,33.000000]",54.000000
3500,350114,20.000000,"[20.000000,40.000000,39.000000,29.000000]",40.000000
3600,360110,20.000000,"[24.000000,26.000000,20.000000,38.000000]",26.000000
3700,370125,26.000000,"[48.000000,39.000000,27.000000,26.000000]",27.000000
3800,380168,23.000000,"[39.000000,34.000000,23.000000,39.000000]",39.000000
3900,390177,29.000000,"[54.000000,29.000000,34.000000,31.000000]",34.000000
4000,400136,29.000000,"[36.000000,37.000000,29.000000,32.000000]",32.000000
4100,410130,20.000000,"[35.000000,34.000000,54.000000,20.000000]",34.000000
4200,420140,28.000000,"[35.000000,37.000000,39.000000,28.000000]",28.000000
4300,430160,26.000000,"[33.000000,42.000000,31.000000,26.000000]",26.000000
4400,440163,25.000000,"[27.000000,35.000000,25.000000,47.000000]",27.000000
4500,450145,26.000000,"[35.000000,40.000000,30.000000,26.000000]",30.000000
4600,460139,26.000000,"[43.000000,26.000000,29.000000,39.000000]",43.000000
4700,470129,25.000000,"[35.000000,35.000000,25.000000,35.000000]",25.000000
4800,480124,28.000000,"[42.000000,30.000000,34.000000,28.000000]",28.000000
