generation,ID,score,rawScores,ownScore
0,188,42.0,"[26.000000,41.000000,33.000000,42.000000]",42.0
100,10114,77.0,"[0.000000,0.000000,0.000000,77.000000]",77.0
200,20111,111.0,"[0.000000,0.000000,0.000000,111.000000]",111.0
300,30112,86.0,"[0.000000,47.000000,86.000000,0.000000]",86.0
400,40160,80.0,"[0.000000,0.000000,62.000000,80.000000]",80.0
500,50167,75.0,"[59.000000,0.000000,0.000000,75.000000]",75.0
600,60190,109.0,"[0.000000,0.000000,0.000000,109.000000]",109.0
700,70188,59.0,"[0.000000,59.000000,59.000000,0.000000]",59.0
800,80144,100.0,"[35.000000,0.000000,0.000000,100.000000]",100.0
900,90132,65.0,"[38.000000,65.000000,42.000000,0.000000]",65.0
1000,100129,90.0,"[0.000000,90.000000,0.000000,0.000000]",90.0
1100,110108,62.0,"[9.000000,45.000000,62.000000,0.000000]",62.0
1200,120155,98.0,"[0.000000,2.000000,98.000000,25.000000]",98.0
1300,130165,91.0,"[2.000000,0.000000,91.000000,0.000000]",91.0
1400,140127,94.0,"[7.000000,4.000000,94.000000,0.000000]",94.0
1500,150174,112.0,"[1.000000,0.000000,112.000000,0.000000]",112.0
1600,160191,101.0,"[2.000000,1.000000,101.000000,2.000000]",101.0
1700,170120,110.0,"[0.000000,1.000000,110.000000,1.000000]",110.0
1800,180152,102.0,"[0.000000,0.000000,102.000000,0.000000]",102.0
1900,190115,85.0,"[5.000000,7.000000,85.000000,2.000000]",85.0
2000,200164,108.0,"[0.000000,0.000000,108.000000,2.000000]",108.0
2100,210121,102.0,"[10.000000,0.000000,102.000000,8.000000]",102.0
2200,220111,96.0,"[2.000000,7.000000,96.000000,5.000000]",96.0
2300,230177,109.0,"[0.000000,2.000000,109.000000,0.000000]",109.0
2400,240124,111.0,"[2.000000,6.000000,111.000000,1.000000]",111.0
2500,250133,87.0,"[0.000000,3.000000,87.000000,1.000000]",87.0
2600,260177,109.0,"[9.000000,0.000000,109.000000,0.000000]",109.0
2700,270131,117.0,"[2.000000,0.000000,117.000000,1.000000]",117.0
2800,280142,117.0,"[3.000000,3.000000,117.000000,3.000000]",117.0
2900,290124,119.0,"[1.000000,3.000000,119.000000,0.000000]",119.0
3000,300102,113.0,"[0.000000,1.000000,113.000000,1.000000]",113.0
3100,310129,114.0,"[2.000000,3.000000,114.000000,0.000000]",114.0
3200,320147,116.0,"[0.000000,0.000000,116.000000,1.000000]",116.0
3300,330195,103.0,"[0.000000,0.000000,103.000000,0.000000]",103.0
3400,340126,109.0,"[0.000000,0.000000,109.000000,2.000000]",109.0
3500,350159,101.0,"[4.000000,0.000000,101.000000,5.000000]",101.0
3600,360172,116.0,"[0.000000,0.000000,116.000000,0.000000]",116.0
3700,370140,119.0,"[0.000000,0.000000,119.000000,0.000000]",119.0
3800,380157,118.0,"[2.000000,0.000000,118.000000,0.000000]",118.0
3900,390146,119.0,"[0.000000,0.000000,119.000000,0.000000]",119.0
4000,400121,115.0,"[0.000000,0.000000,115.000000,0.000000]",115.0
4100,410178,114.0,"[0.000000,0.000000,114.000000,0.000000]",114.0
4200,420110,109.0,"[0.000000,0.000000,109.000000,0.000000]",109.0
4300,430128,120.0,"[0.000000,0.000000,120.000000,0.000000]",120.0
4400,440170,123.0,"[0.000000,0.000000,123.000000,0.000000]",123.0
4500,450144,111.0,"[0.000000,0.000000,111.000000,0.000000]",111.0
4600,460156,110.0,"[2.000000,1.000000,110.000000,0.000000]",110.0
4700,470128,114.0,"[0.000000,0.000000,114.000000,0.000000]",114.0
4800,470128,114.0,"[0.000000,0.000000,114.000000,0.000000]",114.0
