generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,138,58.0,"0.000000,58.000000,54.000000,0.000000",58.0,0.0,58.0,28.0,112.0
100,10163,21.0,"21.000000,36.000000,43.000000,45.000000",21.0,21.0,45.0,36.25,145.0
200,20114,9.0,"53.000000,9.000000,0.000000,59.000000",9.0,0.0,59.0,30.25,121.0
300,30126,49.0,"41.000000,49.000000,27.000000,28.000000",49.0,27.0,49.0,36.25,145.0
400,40107,49.0,"49.000000,12.000000,29.000000,53.000000",49.0,12.0,53.0,35.75,143.0
500,50101,40.0,"33.000000,56.000000,40.000000,23.000000",40.0,23.0,56.0,38.0,152.0
600,60183,26.0,"26.000000,28.000000,50.000000,43.000000",26.0,26.0,50.0,36.75,147.0
700,70109,30.0,"42.000000,35.000000,30.000000,43.000000",30.0,30.0,43.0,37.5,150.0
800,80113,46.0,"31.000000,36.000000,46.000000,32.000000",46.0,31.0,46.0,36.25,145.0
900,90154,44.0,"51.000000,44.000000,30.000000,26.000000",44.0,26.0,51.0,37.75,151.0
1000,100152,37.0,"39.000000,42.000000,32.000000,37.000000",37.0,32.0,42.0,37.5,150.0
1100,110148,31.0,"41.000000,27.000000,50.000000,31.000000",31.0,27.0,50.0,37.25,149.0
1200,120145,55.0,"29.000000,32.000000,55.000000,34.000000",55.0,29.0,55.0,37.5,150.0
1300,130150,36.0,"29.000000,36.000000,39.000000,44.000000",36.0,29.0,44.0,37.0,148.0
1400,140188,57.0,"59.000000,35.000000,0.000000,57.000000",57.0,0.0,59.0,37.75,151.0
1500,150123,43.0,"43.000000,42.000000,41.000000,19.000000",43.0,19.0,43.0,36.25,145.0
1600,160132,31.0,"45.000000,44.000000,27.000000,31.000000",31.0,27.0,45.0,36.75,147.0
1700,170145,63.0,"23.000000,0.000000,63.000000,59.000000",63.0,0.0,63.0,36.25,145.0
1800,180158,42.0,"0.000000,42.000000,53.000000,54.000000",42.0,0.0,54.0,37.25,149.0
1900,190153,42.0,"35.000000,41.000000,42.000000,32.000000",42.0,32.0,42.0,37.5,150.0
2000,200199,62.0,"62.000000,13.000000,20.000000,57.000000",62.0,13.0,62.0,38.0,152.0
2100,210185,41.0,"36.000000,29.000000,41.000000,43.000000",41.0,29.0,43.0,37.25,149.0
2200,220175,43.0,"43.000000,24.000000,33.000000,48.000000",43.0,24.0,48.0,37.0,148.0
2300,230177,45.0,"66.000000,25.000000,45.000000,14.000000",45.0,14.0,66.0,37.5,150.0
2400,240112,28.0,"29.000000,53.000000,41.000000,28.000000",28.0,28.0,53.0,37.75,151.0
2500,250153,30.0,"50.000000,41.000000,30.000000,30.000000",30.0,30.0,50.0,37.75,151.0
2600,260111,43.0,"43.000000,31.000000,43.000000,32.000000",43.0,31.0,43.0,37.25,149.0
2700,270114,37.0,"40.000000,37.000000,52.000000,21.000000",37.0,21.0,52.0,37.5,150.0
2800,280184,55.0,"0.000000,40.000000,51.000000,55.000000",55.0,0.0,55.0,36.5,146.0
2900,290144,37.0,"11.000000,55.000000,44.000000,37.000000",37.0,11.0,55.0,36.75,147.0
3000,300140,50.0,"20.000000,55.000000,22.000000,50.000000",50.0,20.0,55.0,36.75,147.0
3100,310118,50.0,"33.000000,50.000000,34.000000,33.000000",50.0,33.0,50.0,37.5,150.0
3200,320150,50.0,"31.000000,50.000000,28.000000,39.000000",50.0,28.0,50.0,37.0,148.0
3300,330119,86.0,"86.000000,0.000000,0.000000,59.000000",86.0,0.0,86.0,36.25,145.0
3400,340198,46.0,"25.000000,46.000000,46.000000,35.000000",46.0,25.0,46.0,38.0,152.0
3500,350191,28.0,"28.000000,41.000000,50.000000,28.000000",28.0,28.0,50.0,36.75,147.0
3600,360166,53.0,"21.000000,53.000000,11.000000,56.000000",53.0,11.0,56.0,35.25,141.0
3700,370108,35.0,"38.000000,32.000000,46.000000,35.000000",35.0,32.0,46.0,37.75,151.0
3800,380147,44.0,"44.000000,2.000000,57.000000,44.000000",44.0,2.0,57.0,36.75,147.0
3900,390145,62.0,"38.000000,15.000000,62.000000,34.000000",62.0,15.0,62.0,37.25,149.0
4000,400168,28.0,"42.000000,37.000000,39.000000,28.000000",28.0,28.0,42.0,36.5,146.0
4100,410153,43.0,"22.000000,29.000000,43.000000,52.000000",43.0,22.0,52.0,36.5,146.0
4200,420175,51.0,"51.000000,39.000000,60.000000,0.000000",51.0,0.0,60.0,37.5,150.0
4300,430145,59.0,"26.000000,38.000000,59.000000,28.000000",59.0,26.0,59.0,37.75,151.0
4400,440145,69.0,"7.000000,14.000000,69.000000,62.000000",69.0,7.0,69.0,38.0,152.0
4500,450140,35.0,"52.000000,51.000000,10.000000,35.000000",35.0,10.0,52.0,37.0,148.0
4600,460180,45.0,"37.000000,0.000000,70.000000,45.000000",45.0,0.0,70.0,38.0,152.0
4700,470142,77.0,"30.000000,77.000000,34.000000,0.000000",77.0,0.0,77.0,35.25,141.0
4800,480176,51.0,"24.000000,45.000000,31.000000,51.000000",51.0,24.0,51.0,37.75,151.0
