generation,ID,score,rawScores,ownScore
0,144,36.750000,"[47.000000,40.000000,29.000000,31.000000]",36.750000
100,10172,37.750000,"[28.000000,23.000000,32.000000,68.000000]",37.750000
200,20125,35.000000,"[22.000000,41.000000,45.000000,32.000000]",35.000000
300,30188,36.250000,"[48.000000,34.000000,29.000000,34.000000]",36.250000
400,40138,37.000000,"[43.000000,35.000000,25.000000,45.000000]",37.000000
500,50126,34.750000,"[40.000000,28.000000,38.000000,33.000000]",34.750000
600,60108,37.000000,"[28.000000,42.000000,26.000000,52.000000]",37.000000
700,70148,37.000000,"[33.000000,36.000000,42.000000,37.000000]",37.000000
800,80129,36.750000,"[36.000000,58.000000,22.000000,31.000000]",36.750000
900,90113,36.750000,"[43.000000,30.000000,36.000000,38.000000]",36.750000
1000,100131,36.250000,"[31.000000,42.000000,44.000000,28.000000]",36.250000
1100,110100,36.750000,"[33.000000,38.000000,32.000000,44.000000]",36.750000
1200,120150,36.750000,"[55.000000,39.000000,26.000000,27.000000]",36.750000
1300,130194,36.000000,"[31.000000,30.000000,41.000000,42.000000]",36.000000
1400,140158,36.500000,"[37.000000,38.000000,32.000000,39.000000]",36.500000
1500,150169,36.000000,"[21.000000,35.000000,43.000000,45.000000]",36.000000
1600,160120,32.750000,"[47.000000,13.000000,34.000000,37.000000]",32.750000
1700,170145,37.000000,"[29.000000,38.000000,39.000000,42.000000]",37.000000
1800,180119,34.750000,"[25.000000,19.000000,44.000000,51.000000]",34.750000
1900,190139,37.000000,"[19.000000,57.000000,28.000000,44.000000]",37.000000
2000,200180,35.250000,"[40.000000,38.000000,33.000000,30.000000]",35.250000
2100,210180,35.750000,"[36.000000,33.000000,42.000000,32.000000]",35.750000
2200,220137,36.250000,"[39.000000,29.000000,39.000000,38.000000]",36.250000
2300,230145,36.250000,"[37.000000,28.000000,53.000000,27.000000]",36.250000
2400,240102,35.500000,"[49.000000,36.000000,23.000000,34.000000]",35.500000
2500,250180,37.250000,"[38.000000,36.000000,38.000000,37.000000]",37.250000
2600,260143,36.500000,"[27.000000,30.000000,32.000000,57.000000]",36.500000
2700,270144,35.000000,"[47.000000,24.000000,46.000000,23.000000]",35.000000
2800,280169,37.000000,"[56.000000,35.000000,24.000000,33.000000]",37.000000
2900,290122,33.000000,"[31.000000,37.000000,47.000000,17.000000]",33.000000
3000,300141,33.500000,"[38.000000,38.000000,22.000000,36.000000]",33.500000
3100,310151,36.500000,"[38.000000,39.000000,39.000000,30.000000]",36.500000
3200,320163,37.500000,"[28.000000,41.000000,38.000000,43.000000]",37.500000
3300,330145,35.250000,"[52.000000,40.000000,18.000000,31.000000]",35.250000
3400,340150,35.750000,"[38.000000,28.000000,39.000000,38.000000]",35.750000
3500,350175,35.500000,"[30.000000,28.000000,43.000000,41.000000]",35.500000
3600,360123,34.750000,"[45.000000,24.000000,36.000000,34.000000]",34.750000
3700,370193,37.000000,"[45.000000,39.000000,30.000000,34.000000]",37.000000
3800,380108,37.500000,"[33.000000,50.000000,23.000000,44.000000]",37.500000
3900,390101,35.750000,"[36.000000,51.000000,25.000000,31.000000]",35.750000
4000,400125,37.250000,"[41.000000,49.000000,40.000000,19.000000]",37.250000
4100,410178,36.250000,"[31.000000,39.000000,55.000000,20.000000]",36.250000
4200,420185,37.000000,"[41.000000,33.000000,51.000000,23.000000]",37.000000
4300,430189,37.500000,"[38.000000,36.000000,44.000000,32.000000]",37.500000
4400,440124,36.750000,"[18.000000,51.000000,45.000000,33.000000]",36.750000
4500,450142,37.000000,"[43.000000,40.000000,40.000000,25.000000]",37.000000
4600,460193,36.500000,"[40.000000,30.000000,40.000000,36.000000]",36.500000
4700,470199,36.500000,"[37.000000,41.000000,36.000000,32.000000]",36.500000
4800,480191,37.250000,"[45.000000,32.000000,31.000000,41.000000]",37.250000
