generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,191,35.75,"34.000000,43.000000,30.000000,36.000000",35.75,30.0,43.0,35.75,143.0
100,10107,33.75,"41.000000,27.000000,26.000000,41.000000",33.75,26.0,41.0,33.75,135.0
200,20175,37.25,"44.000000,22.000000,48.000000,35.000000",37.25,22.0,48.0,37.25,149.0
300,30167,36.5,"56.000000,24.000000,43.000000,23.000000",36.5,23.0,56.0,36.5,146.0
400,40120,36.75,"39.000000,34.000000,46.000000,28.000000",36.75,28.0,46.0,36.75,147.0
500,50105,35.5,"42.000000,30.000000,43.000000,27.000000",35.5,27.0,43.0,35.5,142.0
600,60181,37.25,"37.000000,39.000000,28.000000,45.000000",37.25,28.0,45.0,37.25,149.0
700,70168,37.0,"17.000000,33.000000,46.000000,52.000000",37.0,17.0,52.0,37.0,148.0
800,80170,37.25,"32.000000,26.000000,35.000000,56.000000",37.25,26.0,56.0,37.25,149.0
900,90146,37.0,"33.000000,33.000000,44.000000,38.000000",37.0,33.0,44.0,37.0,148.0
1000,100106,35.75,"40.000000,34.000000,13.000000,56.000000",35.75,13.0,56.0,35.75,143.0
1100,110101,36.5,"37.000000,39.000000,33.000000,37.000000",36.5,33.0,39.0,36.5,146.0
1200,120156,36.5,"23.000000,32.000000,42.000000,49.000000",36.5,23.0,49.0,36.5,146.0
1300,130172,36.75,"35.000000,35.000000,40.000000,37.000000",36.75,35.0,40.0,36.75,147.0
1400,140195,36.25,"42.000000,23.000000,54.000000,26.000000",36.25,23.0,54.0,36.25,145.0
1500,150160,35.0,"29.000000,45.000000,23.000000,43.000000",35.0,23.0,45.0,35.0,140.0
1600,160134,35.75,"39.000000,36.000000,35.000000,33.000000",35.75,33.0,39.0,35.75,143.0
1700,170118,36.75,"42.000000,39.000000,43.000000,23.000000",36.75,23.0,43.0,36.75,147.0
1800,180107,36.25,"48.000000,36.000000,21.000000,40.000000",36.25,21.0,48.0,36.25,145.0
1900,190132,37.5,"42.000000,32.000000,42.000000,34.000000",37.5,32.0,42.0,37.5,150.0
2000,200105,36.75,"38.000000,57.000000,28.000000,24.000000",36.75,24.0,57.0,36.75,147.0
2100,210187,35.0,"48.000000,23.000000,44.000000,25.000000",35.0,23.0,48.0,35.0,140.0
2200,220161,36.0,"45.000000,27.000000,40.000000,32.000000",36.0,27.0,45.0,36.0,144.0
2300,230120,36.5,"39.000000,23.000000,44.000000,40.000000",36.5,23.0,44.0,36.5,146.0
2400,240100,34.75,"33.000000,25.000000,40.000000,41.000000",34.75,25.0,41.0,34.75,139.0
2500,250163,36.75,"30.000000,36.000000,42.000000,39.000000",36.75,30.0,42.0,36.75,147.0
2600,260128,37.0,"27.000000,39.000000,37.000000,45.000000",37.0,27.0,45.0,37.0,148.0
2700,270107,37.25,"41.000000,42.000000,23.000000,43.000000",37.25,23.0,43.0,37.25,149.0
2800,280132,36.75,"34.000000,50.000000,28.000000,35.000000",36.75,28.0,50.0,36.75,147.0
2900,290113,35.75,"27.000000,39.000000,41.000000,36.000000",35.75,27.0,41.0,35.75,143.0
3000,300187,36.5,"47.000000,19.000000,45.000000,35.000000",36.5,19.0,47.0,36.5,146.0
3100,310115,36.75,"32.000000,45.000000,19.000000,51.000000",36.75,19.0,51.0,36.75,147.0
3200,320115,37.25,"38.000000,25.000000,43.000000,43.000000",37.25,25.0,43.0,37.25,149.0
3300,330193,35.5,"42.000000,28.000000,33.000000,39.000000",35.5,28.0,42.0,35.5,142.0
3400,340100,38.0,"42.000000,40.000000,28.000000,42.000000",38.0,28.0,42.0,38.0,152.0
3500,350146,36.75,"43.000000,14.000000,46.000000,44.000000",36.75,14.0,46.0,36.75,147.0
3600,360100,35.0,"36.000000,37.000000,37.000000,30.000000",35.0,30.0,37.0,35.0,140.0
3700,370188,36.75,"37.000000,27.000000,38.000000,45.000000",36.75,27.0,45.0,36.75,147.0
3800,380128,26.25,"17.000000,31.000000,23.000000,34.000000",26.25,17.0,34.0,26.25,105.0
3900,390119,38.0,"45.000000,33.000000,27.000000,47.000000",38.0,27.0,47.0,38.0,152.0
4000,400150,36.75,"37.000000,50.000000,25.000000,35.000000",36.75,25.0,50.0,36.75,147.0
4100,410108,35.0,"27.000000,38.000000,38.000000,37.000000",35.0,27.0,38.0,35.0,140.0
4200,420167,36.75,"40.000000,40.000000,22.000000,45.000000",36.75,22.0,45.0,36.75,147.0
4300,430190,35.0,"37.000000,33.000000,28.000000,42.000000",35.0,28.0,42.0,35.0,140.0
4400,440178,37.0,"35.000000,18.000000,51.000000,44.000000",37.0,18.0,51.0,37.0,148.0
4500,450160,35.5,"21.000000,46.000000,39.000000,36.000000",35.5,21.0,46.0,35.5,142.0
4600,460153,37.0,"28.000000,55.000000,34.000000,31.000000",37.0,28.0,55.0,37.0,148.0
4700,470111,36.0,"35.000000,45.000000,28.000000,36.000000",36.0,28.0,45.0,36.0,144.0
4800,480193,36.0,"29.000000,25.000000,47.000000,43.000000",36.0,25.0,47.0,36.0,144.0
