generation,ID,score,rawScores,ownScore
0,158,88.0,"[4.000000,0.000000,88.000000,0.000000]",0.0
100,10165,74.0,"[0.000000,74.000000,2.000000,2.000000]",2.0
200,20160,66.0,"[66.000000,0.000000,0.000000,65.000000]",65.0
300,30175,108.0,"[108.000000,0.000000,30.000000,0.000000]",108.0
400,40184,78.0,"[61.000000,0.000000,0.000000,78.000000]",78.0
500,50116,80.0,"[0.000000,21.000000,80.000000,23.000000]",23.0
600,60191,57.0,"[31.000000,39.000000,20.000000,57.000000]",31.0
700,70151,98.0,"[98.000000,0.000000,0.000000,1.000000]",98.0
800,80194,83.0,"[0.000000,83.000000,48.000000,0.000000]",83.0
900,90155,57.0,"[34.000000,0.000000,52.000000,57.000000]",34.0
1000,100164,45.0,"[36.000000,24.000000,45.000000,39.000000]",39.0
1100,110157,112.0,"[0.000000,0.000000,112.000000,0.000000]",112.0
1200,120104,44.0,"[44.000000,37.000000,29.000000,40.000000]",40.0
1300,130184,57.0,"[0.000000,32.000000,48.000000,57.000000]",57.0
1400,140120,71.0,"[0.000000,56.000000,0.000000,71.000000]",71.0
1500,150194,78.0,"[0.000000,78.000000,24.000000,0.000000]",78.0
1600,160179,52.0,"[52.000000,0.000000,0.000000,50.000000]",52.0
1700,170158,87.0,"[0.000000,87.000000,0.000000,0.000000]",87.0
1800,180151,117.0,"[117.000000,0.000000,0.000000,0.000000]",117.0
1900,190102,70.0,"[70.000000,63.000000,0.000000,0.000000]",63.0
2000,200157,56.0,"[35.000000,56.000000,35.000000,27.000000]",35.0
2100,210130,68.0,"[0.000000,68.000000,59.000000,0.000000]",68.0
2200,220116,74.0,"[0.000000,74.000000,0.000000,66.000000]",66.0
2300,230106,53.0,"[40.000000,53.000000,13.000000,38.000000]",53.0
2400,240148,62.0,"[0.000000,29.000000,47.000000,62.000000]",62.0
2500,250162,74.0,"[58.000000,74.000000,0.000000,1.000000]",74.0
2600,260143,67.0,"[65.000000,0.000000,67.000000,11.000000]",65.0
2700,270123,89.0,"[48.000000,0.000000,89.000000,0.000000]",48.0
2800,280130,110.0,"[0.000000,110.000000,0.000000,0.000000]",110.0
2900,290104,80.0,"[34.000000,24.000000,0.000000,80.000000]",80.0
3000,300119,71.0,"[71.000000,0.000000,40.000000,0.000000]",71.0
3100,310132,69.0,"[56.000000,0.000000,0.000000,69.000000]",69.0
3200,320156,72.0,"[0.000000,72.000000,0.000000,57.000000]",57.0
3300,330149,73.0,"[0.000000,73.000000,35.000000,26.000000]",35.0
3400,340151,65.0,"[59.000000,0.000000,65.000000,0.000000]",59.0
3500,350117,74.0,"[0.000000,0.000000,70.000000,74.000000]",70.0
3600,360185,73.0,"[0.000000,73.000000,63.000000,0.000000]",63.0
3700,370129,70.0,"[0.000000,0.000000,70.000000,0.000000]",70.0
3800,380190,58.0,"[58.000000,46.000000,36.000000,0.000000]",46.0
3900,390161,75.0,"[0.000000,49.000000,75.000000,0.000000]",75.0
4000,400116,78.0,"[0.000000,0.000000,0.000000,78.000000]",78.0
4100,410145,58.0,"[0.000000,53.000000,37.000000,58.000000]",37.0
4200,420164,76.0,"[0.000000,0.000000,76.000000,61.000000]",61.0
4300,430162,104.0,"[0.000000,104.000000,0.000000,0.000000]",104.0
4400,440178,93.0,"[0.000000,93.000000,0.000000,0.000000]",93.0
4500,450144,113.0,"[0.000000,0.000000,0.000000,113.000000]",113.0
4600,460179,47.0,"[45.000000,0.000000,45.000000,47.000000]",45.0
4700,460179,47.0,"[45.000000,0.000000,45.000000,47.000000]",45.0
4800,460179,47.0,"[45.000000,0.000000,45.000000,47.000000]",45.0
