generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,126,35.25,"19.000000,48.000000,48.000000,26.000000",35.25,19.0,48.0,35.25,141.0
100,10146,37.25,"44.000000,42.000000,28.000000,35.000000",37.25,28.0,44.0,37.25,149.0
200,20100,38.25,"31.000000,44.000000,53.000000,25.000000",38.25,25.0,53.0,38.25,153.0
300,30194,35.0,"36.000000,52.000000,22.000000,30.000000",35.0,22.0,52.0,35.0,140.0
400,40178,35.75,"27.000000,43.000000,28.000000,45.000000",35.75,27.0,45.0,35.75,143.0
500,50116,37.5,"36.000000,27.000000,33.000000,54.000000",37.5,27.0,54.0,37.5,150.0
600,60145,37.25,"38.000000,26.000000,33.000000,52.000000",37.25,26.0,52.0,37.25,149.0
700,70197,38.0,"49.000000,24.000000,40.000000,39.000000",38.0,24.0,49.0,38.0,152.0
800,80185,36.5,"32.000000,30.000000,44.000000,40.000000",36.5,30.0,44.0,36.5,146.0
900,90167,35.0,"40.000000,38.000000,41.000000,21.000000",35.0,21.0,41.0,35.0,140.0
1000,100167,36.5,"44.000000,30.000000,33.000000,39.000000",36.5,30.0,44.0,36.5,146.0
1100,110172,36.75,"45.000000,38.000000,27.000000,37.000000",36.75,27.0,45.0,36.75,147.0
1200,120153,35.75,"36.000000,39.000000,36.000000,32.000000",35.75,32.0,39.0,35.75,143.0
1300,130140,37.25,"47.000000,32.000000,28.000000,42.000000",37.25,28.0,47.0,37.25,149.0
1400,140111,37.0,"58.000000,18.000000,43.000000,29.000000",37.0,18.0,58.0,37.0,148.0
1500,150173,37.75,"23.000000,22.000000,51.000000,55.000000",37.75,22.0,55.0,37.75,151.0
1600,160150,36.25,"29.000000,43.000000,22.000000,51.000000",36.25,22.0,51.0,36.25,145.0
1700,170117,36.75,"26.000000,46.000000,26.000000,49.000000",36.75,26.0,49.0,36.75,147.0
1800,180160,35.0,"20.000000,45.000000,39.000000,36.000000",35.0,20.0,45.0,35.0,140.0
1900,190175,36.25,"34.000000,39.000000,45.000000,27.000000",36.25,27.0,45.0,36.25,145.0
2000,200125,35.75,"32.000000,56.000000,23.000000,32.000000",35.75,23.0,56.0,35.75,143.0
2100,210184,35.75,"37.000000,19.000000,39.000000,48.000000",35.75,19.0,48.0,35.75,143.0
2200,220124,38.0,"38.000000,39.000000,46.000000,29.000000",38.0,29.0,46.0,38.0,152.0
2300,230123,37.25,"41.000000,35.000000,29.000000,44.000000",37.25,29.0,44.0,37.25,149.0
2400,240162,38.0,"50.000000,32.000000,31.000000,39.000000",38.0,31.0,50.0,38.0,152.0
2500,250109,36.5,"26.000000,42.000000,37.000000,41.000000",36.5,26.0,42.0,36.5,146.0
2600,260193,37.0,"48.000000,37.000000,26.000000,37.000000",37.0,26.0,48.0,37.0,148.0
2700,270167,35.75,"35.000000,35.000000,32.000000,41.000000",35.75,32.0,41.0,35.75,143.0
2800,280121,36.5,"35.000000,37.000000,32.000000,42.000000",36.5,32.0,42.0,36.5,146.0
2900,290185,36.5,"19.000000,33.000000,64.000000,30.000000",36.5,19.0,64.0,36.5,146.0
3000,300100,37.0,"50.000000,34.000000,28.000000,36.000000",37.0,28.0,50.0,37.0,148.0
3100,310107,36.25,"27.000000,63.000000,33.000000,22.000000",36.25,22.0,63.0,36.25,145.0
3200,320110,38.0,"51.000000,32.000000,38.000000,31.000000",38.0,31.0,51.0,38.0,152.0
3300,330106,36.25,"44.000000,50.000000,31.000000,20.000000",36.25,20.0,50.0,36.25,145.0
3400,340120,37.5,"35.000000,30.000000,59.000000,26.000000",37.5,26.0,59.0,37.5,150.0
3500,350179,37.0,"48.000000,29.000000,25.000000,46.000000",37.0,25.0,48.0,37.0,148.0
3600,360113,36.75,"35.000000,35.000000,34.000000,43.000000",36.75,34.0,43.0,36.75,147.0
3700,370103,37.25,"30.000000,33.000000,49.000000,37.000000",37.25,30.0,49.0,37.25,149.0
3800,380129,37.25,"36.000000,37.000000,36.000000,40.000000",37.25,36.0,40.0,37.25,149.0
3900,390166,36.25,"25.000000,39.000000,46.000000,35.000000",36.25,25.0,46.0,36.25,145.0
4000,400151,37.75,"56.000000,43.000000,27.000000,25.000000",37.75,25.0,56.0,37.75,151.0
4100,410139,37.0,"33.000000,36.000000,27.000000,52.000000",37.0,27.0,52.0,37.0,148.0
4200,420114,36.0,"43.000000,29.000000,39.000000,33.000000",36.0,29.0,43.0,36.0,144.0
4300,430134,37.75,"36.000000,32.000000,49.000000,34.000000",37.75,32.0,49.0,37.75,151.0
4400,440128,35.75,"28.000000,36.000000,37.000000,42.000000",35.75,28.0,42.0,35.75,143.0
4500,450145,36.0,"23.000000,33.000000,35.000000,53.000000",36.0,23.0,53.0,36.0,144.0
4600,460175,37.25,"47.000000,39.000000,36.000000,27.000000",37.25,27.0,47.0,37.25,149.0
4700,470110,37.25,"40.000000,40.000000,25.000000,44.000000",37.25,25.0,44.0,37.25,149.0
4800,470110,37.25,"40.000000,40.000000,25.000000,44.000000",37.25,25.0,44.0,37.25,149.0
