generation,ID,score,rawScores,ownScore
0,141,108.0,"[0.000000,0.000000,108.000000,6.000000]",108.0
100,10189,58.0,"[47.000000,58.000000,41.000000,0.000000]",41.0
200,20191,72.0,"[72.000000,1.000000,0.000000,40.000000]",72.0
300,30179,58.0,"[41.000000,58.000000,0.000000,45.000000]",41.0
400,40139,56.0,"[47.000000,28.000000,56.000000,0.000000]",47.0
500,50177,99.0,"[0.000000,0.000000,99.000000,0.000000]",99.0
600,60115,84.0,"[42.000000,84.000000,0.000000,0.000000]",42.0
700,70161,88.0,"[0.000000,0.000000,88.000000,41.000000]",88.0
800,80182,72.0,"[0.000000,53.000000,0.000000,72.000000]",53.0
900,90173,82.0,"[82.000000,0.000000,45.000000,0.000000]",45.0
1000,100136,60.0,"[0.000000,35.000000,43.000000,60.000000]",60.0
1100,110130,61.0,"[0.000000,61.000000,0.000000,48.000000]",61.0
1200,120186,48.0,"[45.000000,47.000000,48.000000,0.000000]",47.0
1300,130166,69.0,"[69.000000,54.000000,0.000000,0.000000]",54.0
1400,140127,123.0,"[123.000000,0.000000,0.000000,0.000000]",123.0
1500,150194,109.0,"[0.000000,109.000000,0.000000,0.000000]",109.0
1600,160117,75.0,"[0.000000,0.000000,61.000000,75.000000]",61.0
1700,170127,88.0,"[88.000000,0.000000,0.000000,0.000000]",88.0
1800,180139,52.0,"[52.000000,0.000000,45.000000,42.000000]",52.0
1900,190115,80.0,"[52.000000,0.000000,0.000000,80.000000]",52.0
2000,200167,90.0,"[90.000000,0.000000,0.000000,0.000000]",90.0
2100,210107,48.0,"[45.000000,0.000000,47.000000,48.000000]",45.0
2200,220118,105.0,"[0.000000,105.000000,0.000000,0.000000]",105.0
2300,230153,70.0,"[0.000000,66.000000,70.000000,0.000000]",70.0
2400,240153,56.0,"[56.000000,33.000000,55.000000,0.000000]",55.0
2500,250122,91.0,"[0.000000,91.000000,34.000000,0.000000]",91.0
2600,260190,73.0,"[58.000000,73.000000,0.000000,0.000000]",73.0
2700,270110,82.0,"[0.000000,82.000000,0.000000,51.000000]",82.0
2800,280116,81.0,"[50.000000,0.000000,0.000000,81.000000]",81.0
2900,290136,70.0,"[40.000000,0.000000,70.000000,18.000000]",18.0
3000,300184,92.0,"[0.000000,0.000000,0.000000,92.000000]",92.0
3100,310131,99.0,"[99.000000,0.000000,0.000000,0.000000]",99.0
3200,320148,65.0,"[40.000000,0.000000,65.000000,44.000000]",44.0
3300,330171,75.0,"[75.000000,0.000000,64.000000,0.000000]",75.0
3400,340147,100.0,"[100.000000,0.000000,1.000000,0.000000]",100.0
3500,350147,60.0,"[60.000000,0.000000,38.000000,46.000000]",60.0
3600,360141,67.0,"[0.000000,67.000000,30.000000,48.000000]",30.0
3700,370137,66.0,"[45.000000,0.000000,66.000000,35.000000]",66.0
3800,380142,86.0,"[40.000000,86.000000,0.000000,0.000000]",86.0
3900,390115,84.0,"[84.000000,0.000000,47.000000,0.000000]",84.0
4000,400170,86.0,"[0.000000,86.000000,0.000000,37.000000]",86.0
4100,410162,56.0,"[0.000000,46.000000,56.000000,32.000000]",46.0
4200,420101,62.0,"[0.000000,62.000000,47.000000,29.000000]",47.0
4300,430151,70.0,"[65.000000,70.000000,0.000000,0.000000]",65.0
4400,440193,71.0,"[71.000000,35.000000,31.000000,0.000000]",31.0
4500,450155,83.0,"[83.000000,0.000000,0.000000,55.000000]",83.0
4600,460148,112.0,"[0.000000,0.000000,0.000000,112.000000]",112.0
4700,470192,37.0,"[36.000000,33.000000,37.000000,33.000000]",33.0
4800,470192,37.0,"[36.000000,33.000000,37.000000,33.000000]",33.0
