generation,ID,score,rawScores,ownScore
0,191,3.000000,"[52.000000,6.000000,3.000000,4.000000]",52.000000
100,10135,27.000000,"[27.000000,49.000000,37.000000,33.000000]",27.000000
200,20189,29.000000,"[29.000000,41.000000,33.000000,39.000000]",33.000000
300,30115,20.000000,"[40.000000,29.000000,20.000000,46.000000]",40.000000
400,40131,29.000000,"[33.000000,29.000000,30.000000,37.000000]",33.000000
500,50131,24.000000,"[45.000000,33.000000,45.000000,24.000000]",45.000000
600,60168,26.000000,"[26.000000,53.000000,28.000000,36.000000]",36.000000
700,70194,28.000000,"[28.000000,37.000000,37.000000,40.000000]",37.000000
800,80180,21.000000,"[21.000000,30.000000,37.000000,45.000000]",45.000000
900,90187,25.000000,"[30.000000,25.000000,44.000000,41.000000]",30.000000
1000,100156,25.000000,"[37.000000,33.000000,40.000000,25.000000]",25.000000
1100,110142,22.000000,"[52.000000,34.000000,22.000000,26.000000]",34.000000
1200,120190,27.000000,"[27.000000,41.000000,34.000000,36.000000]",41.000000
1300,130195,23.000000,"[35.000000,23.000000,49.000000,35.000000]",35.000000
1400,140195,23.000000,"[34.000000,38.000000,23.000000,50.000000]",34.000000
1500,150163,19.000000,"[43.000000,22.000000,19.000000,36.000000]",43.000000
1600,160148,28.000000,"[29.000000,37.000000,28.000000,41.000000]",41.000000
1700,170108,23.000000,"[36.000000,36.000000,23.000000,25.000000]",25.000000
1800,180160,18.000000,"[42.000000,46.000000,25.000000,18.000000]",18.000000
1900,190106,21.000000,"[43.000000,38.000000,36.000000,21.000000]",38.000000
2000,200108,17.000000,"[17.000000,42.000000,31.000000,44.000000]",44.000000
2100,210124,20.000000,"[26.000000,47.000000,20.000000,43.000000]",43.000000
2200,220107,33.000000,"[35.000000,41.000000,33.000000,36.000000]",35.000000
2300,230109,15.000000,"[15.000000,36.000000,36.000000,54.000000]",36.000000
2400,240154,18.000000,"[39.000000,23.000000,18.000000,51.000000]",23.000000
2500,250143,26.000000,"[36.000000,41.000000,38.000000,26.000000]",36.000000
2600,260137,21.000000,"[21.000000,29.000000,38.000000,30.000000]",38.000000
2700,270161,32.000000,"[34.000000,39.000000,32.000000,33.000000]",32.000000
2800,280123,28.000000,"[39.000000,35.000000,28.000000,28.000000]",39.000000
2900,290143,28.000000,"[38.000000,29.000000,44.000000,28.000000]",38.000000
3000,300110,21.000000,"[25.000000,53.000000,21.000000,28.000000]",53.000000
3100,310178,26.000000,"[36.000000,26.000000,33.000000,44.000000]",26.000000
3200,320180,22.000000,"[22.000000,30.000000,27.000000,52.000000]",52.000000
3300,330192,16.000000,"[36.000000,38.000000,48.000000,16.000000]",16.000000
3400,340141,22.000000,"[41.000000,34.000000,22.000000,26.000000]",22.000000
3500,350142,19.000000,"[19.000000,21.000000,53.000000,26.000000]",21.000000
3600,360111,18.000000,"[28.000000,18.000000,25.000000,33.000000]",28.000000
3700,370181,14.000000,"[14.000000,36.000000,32.000000,46.000000]",32.000000
3800,380146,27.000000,"[34.000000,27.000000,30.000000,34.000000]",27.000000
3900,390118,26.000000,"[37.000000,30.000000,26.000000,37.000000]",30.000000
4000,400138,30.000000,"[37.000000,30.000000,30.000000,37.000000]",30.000000
4100,410174,15.000000,"[15.000000,31.000000,41.000000,52.000000]",31.000000
4200,420103,30.000000,"[43.000000,30.000000,36.000000,31.000000]",43.000000
4300,430176,26.000000,"[27.000000,26.000000,37.000000,37.000000]",37.000000
4400,440196,28.000000,"[39.000000,33.000000,28.000000,43.000000]",43.000000
4500,450193,22.000000,"[25.000000,35.000000,22.000000,49.000000]",22.000000
4600,460142,22.000000,"[22.000000,36.000000,27.000000,45.000000]",36.000000
