generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,150,36.5,"37.000000,41.000000,32.000000,36.000000",36.5,32.0,41.0,36.5,146.0
100,10185,37.0,"40.000000,47.000000,25.000000,36.000000",37.0,25.0,47.0,37.0,148.0
200,20133,36.75,"38.000000,30.000000,34.000000,45.000000",36.75,30.0,45.0,36.75,147.0
300,30126,36.25,"16.000000,49.000000,23.000000,57.000000",36.25,16.0,57.0,36.25,145.0
400,40165,37.25,"30.000000,32.000000,33.000000,54.000000",37.25,30.0,54.0,37.25,149.0
500,50101,33.5,"37.000000,32.000000,37.000000,28.000000",33.5,28.0,37.0,33.5,134.0
600,60142,35.5,"44.000000,34.000000,15.000000,49.000000",35.5,15.0,49.0,35.5,142.0
700,70181,37.0,"31.000000,59.000000,24.000000,34.000000",37.0,24.0,59.0,37.0,148.0
800,80196,36.0,"32.000000,45.000000,39.000000,28.000000",36.0,28.0,45.0,36.0,144.0
900,90185,35.25,"50.000000,24.000000,35.000000,32.000000",35.25,24.0,50.0,35.25,141.0
1000,100197,37.0,"44.000000,39.000000,19.000000,46.000000",37.0,19.0,46.0,37.0,148.0
1100,110146,36.75,"31.000000,39.000000,43.000000,34.000000",36.75,31.0,43.0,36.75,147.0
1200,120195,36.5,"30.000000,22.000000,47.000000,47.000000",36.5,22.0,47.0,36.5,146.0
1300,130199,35.75,"42.000000,60.000000,18.000000,23.000000",35.75,18.0,60.0,35.75,143.0
1400,140136,37.25,"39.000000,41.000000,21.000000,48.000000",37.25,21.0,48.0,37.25,149.0
1500,150193,36.0,"15.000000,55.000000,39.000000,35.000000",36.0,15.0,55.0,36.0,144.0
1600,160175,36.25,"25.000000,51.000000,44.000000,25.000000",36.25,25.0,51.0,36.25,145.0
1700,170101,36.0,"30.000000,34.000000,53.000000,27.000000",36.0,27.0,53.0,36.0,144.0
1800,180110,36.5,"37.000000,38.000000,34.000000,37.000000",36.5,34.0,38.0,36.5,146.0
1900,190165,36.5,"38.000000,39.000000,42.000000,27.000000",36.5,27.0,42.0,36.5,146.0
2000,200152,36.25,"44.000000,22.000000,51.000000,28.000000",36.25,22.0,51.0,36.25,145.0
2100,210138,37.25,"57.000000,45.000000,27.000000,20.000000",37.25,20.0,57.0,37.25,149.0
2200,220142,36.5,"26.000000,33.000000,52.000000,35.000000",36.5,26.0,52.0,36.5,146.0
2300,230110,37.0,"27.000000,18.000000,58.000000,45.000000",37.0,18.0,58.0,37.0,148.0
2400,240161,37.0,"34.000000,47.000000,23.000000,44.000000",37.0,23.0,47.0,37.0,148.0
2500,250187,36.0,"41.000000,29.000000,32.000000,42.000000",36.0,29.0,42.0,36.0,144.0
2600,260120,35.5,"38.000000,44.000000,25.000000,35.000000",35.5,25.0,44.0,35.5,142.0
2700,270149,36.25,"33.000000,41.000000,44.000000,27.000000",36.25,27.0,44.0,36.25,145.0
2800,280152,35.0,"37.000000,36.000000,23.000000,44.000000",35.0,23.0,44.0,35.0,140.0
2900,290159,35.75,"41.000000,32.000000,44.000000,26.000000",35.75,26.0,44.0,35.75,143.0
3000,300169,36.5,"22.000000,45.000000,42.000000,37.000000",36.5,22.0,45.0,36.5,146.0
3100,310156,36.0,"33.000000,32.000000,40.000000,39.000000",36.0,32.0,40.0,36.0,144.0
3200,320115,36.25,"28.000000,37.000000,41.000000,39.000000",36.25,28.0,41.0,36.25,145.0
3300,330119,37.0,"33.000000,35.000000,31.000000,49.000000",37.0,31.0,49.0,37.0,148.0
3400,340135,35.75,"34.000000,33.000000,35.000000,41.000000",35.75,33.0,41.0,35.75,143.0
3500,350100,35.0,"56.000000,38.000000,22.000000,24.000000",35.0,22.0,56.0,35.0,140.0
3600,360181,36.75,"30.000000,41.000000,30.000000,46.000000",36.75,30.0,46.0,36.75,147.0
3700,370110,35.75,"41.000000,38.000000,40.000000,24.000000",35.75,24.0,41.0,35.75,143.0
3800,380128,36.0,"32.000000,29.000000,43.000000,40.000000",36.0,29.0,43.0,36.0,144.0
3900,390148,37.75,"34.000000,45.000000,33.000000,39.000000",37.75,33.0,45.0,37.75,151.0
4000,400188,37.25,"51.000000,31.000000,38.000000,29.000000",37.25,29.0,51.0,37.25,149.0
4100,410133,35.75,"31.000000,43.000000,35.000000,34.000000",35.75,31.0,43.0,35.75,143.0
4200,420102,37.25,"31.000000,43.000000,39.000000,36.000000",37.25,31.0,43.0,37.25,149.0
4300,430126,36.75,"39.000000,39.000000,46.000000,23.000000",36.75,23.0,46.0,36.75,147.0
4400,440126,36.25,"39.000000,49.000000,30.000000,27.000000",36.25,27.0,49.0,36.25,145.0
4500,450137,36.0,"40.000000,41.000000,47.000000,16.000000",36.0,16.0,47.0,36.0,144.0
4600,460151,36.75,"33.000000,38.000000,35.000000,41.000000",36.75,33.0,41.0,36.75,147.0
4700,470166,37.25,"47.000000,28.000000,28.000000,46.000000",37.25,28.0,47.0,37.25,149.0
4800,480173,36.5,"46.000000,44.000000,19.000000,37.000000",36.5,19.0,46.0,36.5,146.0
