generation,ID,score,rawScores,ownScore
0,150,36.750000,"[52.000000,27.000000,53.000000,15.000000]",36.750000
100,10146,35.750000,"[35.000000,22.000000,40.000000,46.000000]",35.750000
200,20161,37.500000,"[46.000000,27.000000,33.000000,44.000000]",37.500000
300,30142,37.250000,"[36.000000,47.000000,21.000000,45.000000]",37.250000
400,40187,35.500000,"[46.000000,34.000000,25.000000,37.000000]",35.500000
500,50126,36.250000,"[45.000000,34.000000,43.000000,23.000000]",36.250000
600,60149,36.750000,"[28.000000,40.000000,38.000000,41.000000]",36.750000
700,70189,36.500000,"[41.000000,40.000000,45.000000,20.000000]",36.500000
800,80198,36.500000,"[27.000000,33.000000,32.000000,54.000000]",36.500000
900,90121,35.500000,"[50.000000,18.000000,49.000000,25.000000]",35.500000
1000,100196,36.750000,"[39.000000,20.000000,55.000000,33.000000]",36.750000
1100,110179,37.000000,"[31.000000,24.000000,55.000000,38.000000]",37.000000
1200,120146,35.250000,"[32.000000,55.000000,31.000000,23.000000]",35.250000
1300,130180,37.250000,"[23.000000,38.000000,45.000000,43.000000]",37.250000
1400,140157,37.250000,"[38.000000,51.000000,33.000000,27.000000]",37.250000
1500,150125,37.000000,"[39.000000,38.000000,38.000000,33.000000]",37.000000
1600,160169,36.250000,"[36.000000,54.000000,25.000000,30.000000]",36.250000
1700,170126,37.750000,"[42.000000,42.000000,38.000000,29.000000]",37.750000
1800,180144,37.000000,"[26.000000,38.000000,38.000000,46.000000]",37.000000
1900,190110,36.750000,"[34.000000,37.000000,27.000000,49.000000]",36.750000
2000,200105,38.250000,"[26.000000,41.000000,49.000000,37.000000]",38.250000
2100,210154,36.750000,"[35.000000,37.000000,51.000000,24.000000]",36.750000
2200,220129,37.250000,"[17.000000,47.000000,45.000000,40.000000]",37.250000
2300,230160,37.250000,"[35.000000,30.000000,22.000000,62.000000]",37.250000
2400,240162,36.500000,"[31.000000,28.000000,60.000000,27.000000]",36.500000
2500,250100,36.750000,"[40.000000,31.000000,43.000000,33.000000]",36.750000
2600,260131,36.000000,"[54.000000,27.000000,27.000000,36.000000]",36.000000
2700,270127,35.000000,"[26.000000,34.000000,47.000000,33.000000]",35.000000
2800,280124,36.500000,"[53.000000,14.000000,46.000000,33.000000]",36.500000
2900,290169,35.000000,"[34.000000,24.000000,42.000000,40.000000]",35.000000
3000,300154,35.750000,"[32.000000,29.000000,45.000000,37.000000]",35.750000
3100,310100,37.000000,"[42.000000,44.000000,36.000000,26.000000]",37.000000
3200,320161,33.250000,"[34.000000,47.000000,31.000000,21.000000]",33.250000
3300,330170,36.500000,"[44.000000,39.000000,35.000000,28.000000]",36.500000
3400,340128,36.000000,"[46.000000,26.000000,28.000000,44.000000]",36.000000
3500,350192,36.000000,"[35.000000,31.000000,50.000000,28.000000]",36.000000
3600,360182,31.250000,"[22.000000,38.000000,22.000000,43.000000]",31.250000
3700,370183,35.750000,"[40.000000,32.000000,34.000000,37.000000]",35.750000
3800,380186,34.750000,"[37.000000,43.000000,31.000000,28.000000]",34.750000
3900,390100,35.750000,"[25.000000,39.000000,41.000000,38.000000]",35.750000
4000,400183,34.750000,"[41.000000,35.000000,32.000000,31.000000]",34.750000
4100,410111,37.000000,"[38.000000,32.000000,51.000000,27.000000]",37.000000
4200,420135,36.000000,"[36.000000,47.000000,28.000000,33.000000]",36.000000
4300,430130,36.500000,"[43.000000,36.000000,35.000000,32.000000]",36.500000
4400,440170,35.750000,"[20.000000,40.000000,30.000000,53.000000]",35.750000
4500,450174,36.500000,"[38.000000,34.000000,35.000000,39.000000]",36.500000
4600,460159,36.000000,"[30.000000,43.000000,37.000000,34.000000]",36.000000
4700,470162,35.000000,"[66.000000,23.000000,27.000000,24.000000]",35.000000
4800,480117,35.250000,"[46.000000,41.000000,34.000000,20.000000]",35.250000
