generation,ID,score,rawScores,ownScore
0,100,36.750000,"[41.000000,37.000000,33.000000,36.000000]",36.750000
100,10191,37.000000,"[32.000000,47.000000,28.000000,41.000000]",37.000000
200,20155,37.250000,"[40.000000,33.000000,45.000000,31.000000]",37.250000
300,30148,37.500000,"[43.000000,33.000000,30.000000,44.000000]",37.500000
400,40119,36.250000,"[33.000000,39.000000,45.000000,28.000000]",36.250000
500,50155,36.000000,"[43.000000,39.000000,33.000000,29.000000]",36.000000
600,60149,36.250000,"[50.000000,27.000000,39.000000,29.000000]",36.250000
700,70122,36.750000,"[50.000000,33.000000,48.000000,16.000000]",36.750000
800,80193,36.750000,"[33.000000,36.000000,31.000000,47.000000]",36.750000
900,90190,32.750000,"[37.000000,23.000000,43.000000,28.000000]",32.750000
1000,100104,37.250000,"[27.000000,41.000000,36.000000,45.000000]",37.250000
1100,110169,36.750000,"[47.000000,42.000000,35.000000,23.000000]",36.750000
1200,120167,36.750000,"[30.000000,43.000000,35.000000,39.000000]",36.750000
1300,130170,37.000000,"[30.000000,37.000000,44.000000,37.000000]",37.000000
1400,140111,37.000000,"[33.000000,50.000000,40.000000,25.000000]",37.000000
1500,150185,36.000000,"[40.000000,33.000000,44.000000,27.000000]",36.000000
1600,160118,37.000000,"[37.000000,33.000000,38.000000,40.000000]",37.000000
1700,170139,35.000000,"[36.000000,23.000000,29.000000,52.000000]",35.000000
1800,180116,35.250000,"[41.000000,49.000000,23.000000,28.000000]",35.250000
1900,190181,36.000000,"[22.000000,46.000000,44.000000,32.000000]",36.000000
2000,200182,36.750000,"[35.000000,60.000000,27.000000,25.000000]",36.750000
2100,210139,37.250000,"[37.000000,38.000000,38.000000,36.000000]",37.250000
2200,220131,36.250000,"[37.000000,27.000000,42.000000,39.000000]",36.250000
2300,230151,36.250000,"[44.000000,32.000000,21.000000,48.000000]",36.250000
2400,240133,36.000000,"[42.000000,45.000000,23.000000,34.000000]",36.000000
2500,250197,37.750000,"[54.000000,31.000000,28.000000,38.000000]",37.750000
2600,260176,36.500000,"[31.000000,42.000000,50.000000,23.000000]",36.500000
2700,270164,36.750000,"[37.000000,39.000000,35.000000,36.000000]",36.750000
2800,280185,37.250000,"[22.000000,61.000000,36.000000,30.000000]",37.250000
2900,290103,36.750000,"[35.000000,41.000000,33.000000,38.000000]",36.750000
3000,300136,38.500000,"[33.000000,32.000000,46.000000,43.000000]",38.500000
3100,310180,37.500000,"[46.000000,24.000000,59.000000,21.000000]",37.500000
3200,320143,36.750000,"[31.000000,40.000000,38.000000,38.000000]",36.750000
3300,330124,37.000000,"[24.000000,38.000000,36.000000,50.000000]",37.000000
3400,340182,36.750000,"[31.000000,43.000000,32.000000,41.000000]",36.750000
3500,350188,37.000000,"[41.000000,33.000000,34.000000,40.000000]",37.000000
3600,360164,37.000000,"[42.000000,30.000000,42.000000,34.000000]",37.000000
3700,370110,37.750000,"[37.000000,27.000000,44.000000,43.000000]",37.750000
3800,380101,37.000000,"[51.000000,31.000000,37.000000,29.000000]",37.000000
3900,390171,36.750000,"[44.000000,32.000000,50.000000,21.000000]",36.750000
4000,400128,37.000000,"[29.000000,32.000000,56.000000,31.000000]",37.000000
4100,410123,37.000000,"[40.000000,38.000000,30.000000,40.000000]",37.000000
4200,420101,36.500000,"[34.000000,42.000000,27.000000,43.000000]",36.500000
4300,430173,36.500000,"[36.000000,39.000000,33.000000,38.000000]",36.500000
4400,440110,35.750000,"[32.000000,35.000000,38.000000,38.000000]",35.750000
4500,450160,36.750000,"[33.000000,36.000000,44.000000,34.000000]",36.750000
4600,460187,36.750000,"[40.000000,46.000000,32.000000,29.000000]",36.750000
4700,470198,36.250000,"[58.000000,19.000000,40.000000,28.000000]",36.250000
4800,480146,35.750000,"[39.000000,44.000000,30.000000,30.000000]",35.750000
