generation,ID,score,rawScores,ownScore
0,154,35.25,"[38.000000,32.000000,26.000000,45.000000]",35.25
100,10165,37.25,"[48.000000,28.000000,44.000000,29.000000]",37.25
200,20188,36.75,"[32.000000,40.000000,37.000000,38.000000]",36.75
300,30191,34.25,"[39.000000,29.000000,36.000000,33.000000]",34.25
400,40181,37.5,"[31.000000,49.000000,34.000000,36.000000]",37.5
500,50121,36.75,"[38.000000,38.000000,40.000000,31.000000]",36.75
600,60170,34.0,"[18.000000,23.000000,47.000000,48.000000]",34.0
700,70152,36.5,"[26.000000,43.000000,42.000000,35.000000]",36.5
800,80115,35.25,"[47.000000,24.000000,45.000000,25.000000]",35.25
900,90183,34.75,"[44.000000,34.000000,33.000000,28.000000]",34.75
1000,100144,35.25,"[25.000000,32.000000,42.000000,42.000000]",35.25
1100,110184,36.25,"[38.000000,46.000000,41.000000,20.000000]",36.25
1200,120150,33.0,"[38.000000,28.000000,24.000000,42.000000]",33.0
1300,130167,37.25,"[35.000000,34.000000,36.000000,44.000000]",37.25
1400,140175,36.75,"[30.000000,27.000000,43.000000,47.000000]",36.75
1500,150178,35.25,"[44.000000,33.000000,24.000000,40.000000]",35.25
1600,160136,35.25,"[23.000000,40.000000,39.000000,39.000000]",35.25
1700,170107,36.5,"[38.000000,49.000000,21.000000,38.000000]",36.5
1800,180129,36.5,"[43.000000,45.000000,29.000000,29.000000]",36.5
1900,190113,36.25,"[41.000000,18.000000,55.000000,31.000000]",36.25
2000,200119,33.75,"[42.000000,22.000000,49.000000,22.000000]",33.75
2100,210136,24.25,"[26.000000,14.000000,28.000000,29.000000]",24.25
2200,220196,35.75,"[37.000000,22.000000,45.000000,39.000000]",35.75
2300,230134,36.25,"[42.000000,33.000000,39.000000,31.000000]",36.25
2400,240197,36.25,"[39.000000,50.000000,14.000000,42.000000]",36.25
2500,250148,37.75,"[33.000000,24.000000,45.000000,49.000000]",37.75
2600,260196,35.5,"[42.000000,18.000000,53.000000,29.000000]",35.5
2700,270164,36.0,"[39.000000,32.000000,39.000000,34.000000]",36.0
2800,280190,36.25,"[48.000000,23.000000,34.000000,40.000000]",36.25
2900,290131,36.5,"[40.000000,32.000000,37.000000,37.000000]",36.5
3000,300176,38.0,"[36.000000,38.000000,38.000000,40.000000]",38.0
3100,310103,30.0,"[29.000000,30.000000,30.000000,31.000000]",30.0
3200,320130,37.0,"[40.000000,36.000000,35.000000,37.000000]",37.0
3300,330146,35.0,"[38.000000,31.000000,39.000000,32.000000]",35.0
3400,340105,32.75,"[31.000000,31.000000,37.000000,32.000000]",32.75
3500,350125,37.0,"[40.000000,35.000000,36.000000,37.000000]",37.0
3600,360139,35.0,"[36.000000,35.000000,35.000000,34.000000]",35.0
3700,370128,37.25,"[40.000000,38.000000,37.000000,34.000000]",37.25
3800,380192,37.25,"[41.000000,35.000000,38.000000,35.000000]",37.25
3900,390176,35.5,"[37.000000,38.000000,36.000000,31.000000]",35.5
4000,400155,37.25,"[39.000000,37.000000,38.000000,35.000000]",37.25
4100,410101,37.0,"[42.000000,34.000000,39.000000,33.000000]",37.0
4200,420164,37.75,"[40.000000,39.000000,36.000000,36.000000]",37.75
4300,430100,36.5,"[39.000000,46.000000,45.000000,16.000000]",36.5
4400,440195,36.5,"[33.000000,32.000000,42.000000,39.000000]",36.5
4500,450183,37.0,"[35.000000,29.000000,28.000000,56.000000]",37.0
4600,460137,37.75,"[29.000000,26.000000,45.000000,51.000000]",37.75
4700,470153,37.25,"[22.000000,40.000000,36.000000,51.000000]",37.25
4800,470153,37.25,"[22.000000,40.000000,36.000000,51.000000]",37.25
