generation,ID,score,rawScores,ownScore
0,172,46.000000,"[46.000000,37.000000,35.000000,24.000000]",46.000000
100,10171,74.000000,"[74.000000,12.000000,14.000000,12.000000]",74.000000
200,20103,85.000000,"[85.000000,14.000000,24.000000,17.000000]",85.000000
300,30155,76.000000,"[76.000000,15.000000,28.000000,24.000000]",76.000000
400,40175,66.000000,"[66.000000,13.000000,26.000000,14.000000]",66.000000
500,50158,59.000000,"[59.000000,38.000000,18.000000,18.000000]",59.000000
600,60161,83.000000,"[83.000000,3.000000,0.000000,0.000000]",83.000000
700,70144,79.000000,"[79.000000,0.000000,1.000000,0.000000]",79.000000
800,80170,119.000000,"[119.000000,0.000000,0.000000,0.000000]",119.000000
900,90157,92.000000,"[92.000000,0.000000,8.000000,0.000000]",92.000000
1000,100127,86.000000,"[86.000000,0.000000,3.000000,2.000000]",86.000000
1100,110138,107.000000,"[107.000000,0.000000,0.000000,0.000000]",107.000000
1200,120163,100.000000,"[0.000000,2.000000,2.000000,100.000000]",100.000000
1300,130142,116.000000,"[0.000000,0.000000,2.000000,116.000000]",116.000000
1400,140106,85.000000,"[0.000000,0.000000,5.000000,85.000000]",85.000000
1500,150114,106.000000,"[0.000000,0.000000,1.000000,106.000000]",106.000000
1600,160142,94.000000,"[5.000000,0.000000,0.000000,94.000000]",94.000000
1700,170131,85.000000,"[0.000000,15.000000,1.000000,85.000000]",85.000000
1800,180168,101.000000,"[0.000000,0.000000,0.000000,101.000000]",101.000000
1900,190170,93.000000,"[0.000000,5.000000,3.000000,93.000000]",93.000000
2000,200197,98.000000,"[1.000000,0.000000,0.000000,98.000000]",98.000000
2100,210132,111.000000,"[0.000000,0.000000,1.000000,111.000000]",111.000000
2200,220153,95.000000,"[0.000000,1.000000,3.000000,95.000000]",95.000000
2300,230145,94.000000,"[12.000000,0.000000,3.000000,94.000000]",94.000000
2400,240195,117.000000,"[0.000000,0.000000,0.000000,117.000000]",117.000000
2500,250123,98.000000,"[0.000000,7.000000,0.000000,98.000000]",98.000000
2600,260143,110.000000,"[0.000000,4.000000,0.000000,110.000000]",110.000000
2700,270158,90.000000,"[11.000000,0.000000,0.000000,90.000000]",90.000000
2800,280145,88.000000,"[0.000000,0.000000,11.000000,88.000000]",88.000000
2900,290101,92.000000,"[11.000000,0.000000,0.000000,92.000000]",92.000000
3000,300177,96.000000,"[1.000000,0.000000,0.000000,96.000000]",96.000000
3100,310169,115.000000,"[1.000000,0.000000,2.000000,115.000000]",115.000000
3200,320103,85.000000,"[0.000000,1.000000,0.000000,85.000000]",85.000000
3300,330143,85.000000,"[0.000000,0.000000,0.000000,85.000000]",85.000000
3400,340181,109.000000,"[4.000000,0.000000,0.000000,109.000000]",109.000000
3500,350155,91.000000,"[0.000000,1.000000,0.000000,91.000000]",91.000000
3600,360109,103.000000,"[0.000000,2.000000,1.000000,103.000000]",103.000000
3700,370126,89.000000,"[0.000000,0.000000,0.000000,89.000000]",89.000000
3800,380120,104.000000,"[0.000000,3.000000,0.000000,104.000000]",104.000000
3900,390154,94.000000,"[0.000000,0.000000,94.000000,0.000000]",94.000000
4000,400147,107.000000,"[0.000000,0.000000,107.000000,4.000000]",107.000000
4100,410169,89.000000,"[0.000000,0.000000,89.000000,0.000000]",89.000000
4200,420108,90.000000,"[2.000000,3.000000,90.000000,7.000000]",90.000000
4300,430162,95.000000,"[1.000000,0.000000,95.000000,0.000000]",95.000000
4400,440184,96.000000,"[0.000000,4.000000,96.000000,0.000000]",96.000000
4500,450146,89.000000,"[0.000000,0.000000,89.000000,1.000000]",89.000000
4600,460188,109.000000,"[0.000000,1.000000,109.000000,0.000000]",109.000000
4700,470111,101.000000,"[0.000000,0.000000,101.000000,2.000000]",101.000000
4800,480105,96.000000,"[1.000000,0.000000,96.000000,1.000000]",96.000000
