generation,ID,score,rawScores,ownScore
0,100,54.000000,"[18.000000,26.000000,48.000000,54.000000]",54.000000
100,10151,39.000000,"[39.000000,36.000000,49.000000,21.000000]",39.000000
200,20191,55.000000,"[55.000000,23.000000,41.000000,30.000000]",55.000000
300,30139,39.000000,"[39.000000,47.000000,44.000000,19.000000]",39.000000
400,40174,54.000000,"[26.000000,54.000000,29.000000,45.000000]",54.000000
500,50130,44.000000,"[26.000000,44.000000,43.000000,30.000000]",44.000000
600,60145,34.000000,"[39.000000,45.000000,34.000000,25.000000]",34.000000
700,70118,37.000000,"[28.000000,37.000000,32.000000,51.000000]",37.000000
800,80100,54.000000,"[23.000000,34.000000,36.000000,54.000000]",54.000000
900,90124,52.000000,"[0.000000,51.000000,42.000000,52.000000]",52.000000
1000,100183,57.000000,"[57.000000,37.000000,44.000000,12.000000]",57.000000
1100,110101,35.000000,"[24.000000,54.000000,35.000000,23.000000]",35.000000
1200,120144,56.000000,"[27.000000,33.000000,28.000000,56.000000]",56.000000
1300,130163,22.000000,"[22.000000,29.000000,31.000000,62.000000]",22.000000
1400,140188,39.000000,"[42.000000,39.000000,27.000000,39.000000]",39.000000
1500,150162,64.000000,"[30.000000,64.000000,30.000000,23.000000]",64.000000
1600,160133,43.000000,"[28.000000,18.000000,43.000000,60.000000]",43.000000
1700,170149,46.000000,"[22.000000,39.000000,46.000000,39.000000]",46.000000
1800,180134,54.000000,"[41.000000,54.000000,0.000000,46.000000]",54.000000
1900,190116,45.000000,"[28.000000,46.000000,27.000000,45.000000]",45.000000
2000,200180,68.000000,"[27.000000,51.000000,1.000000,68.000000]",68.000000
2100,210144,38.000000,"[38.000000,29.000000,39.000000,38.000000]",38.000000
2200,220111,38.000000,"[38.000000,56.000000,26.000000,24.000000]",38.000000
2300,230196,60.000000,"[34.000000,27.000000,29.000000,60.000000]",60.000000
2400,240152,47.000000,"[27.000000,38.000000,27.000000,47.000000]",47.000000
2500,250149,44.000000,"[33.000000,40.000000,44.000000,27.000000]",44.000000
2600,260110,37.000000,"[50.000000,37.000000,6.000000,57.000000]",37.000000
2700,270163,51.000000,"[51.000000,42.000000,27.000000,28.000000]",51.000000
2800,280194,43.000000,"[0.000000,43.000000,46.000000,58.000000]",43.000000
2900,290181,45.000000,"[33.000000,30.000000,45.000000,43.000000]",45.000000
3000,300137,52.000000,"[32.000000,23.000000,52.000000,37.000000]",52.000000
3100,310158,57.000000,"[23.000000,57.000000,25.000000,39.000000]",57.000000
3200,320197,46.000000,"[25.000000,43.000000,46.000000,32.000000]",46.000000
3300,330194,32.000000,"[38.000000,32.000000,37.000000,40.000000]",32.000000
3400,340187,53.000000,"[53.000000,42.000000,29.000000,24.000000]",53.000000
3500,350121,45.000000,"[46.000000,55.000000,45.000000,0.000000]",45.000000
3600,360158,40.000000,"[20.000000,40.000000,40.000000,46.000000]",40.000000
3700,370155,38.000000,"[38.000000,31.000000,36.000000,43.000000]",38.000000
3800,380105,41.000000,"[20.000000,54.000000,41.000000,36.000000]",41.000000
3900,390187,64.000000,"[64.000000,30.000000,35.000000,19.000000]",64.000000
4000,400188,43.000000,"[43.000000,46.000000,16.000000,43.000000]",43.000000
4100,410170,33.000000,"[45.000000,33.000000,29.000000,42.000000]",33.000000
4200,420184,53.000000,"[22.000000,39.000000,32.000000,53.000000]",53.000000
4300,430151,35.000000,"[35.000000,36.000000,31.000000,49.000000]",35.000000
4400,440106,32.000000,"[55.000000,32.000000,27.000000,33.000000]",32.000000
4500,450158,34.000000,"[34.000000,34.000000,42.000000,38.000000]",34.000000
4600,460193,41.000000,"[43.000000,38.000000,41.000000,25.000000]",41.000000
4700,470127,43.000000,"[43.000000,36.000000,42.000000,29.000000]",43.000000
4800,480155,42.000000,"[42.000000,40.000000,28.000000,37.000000]",42.000000
