generation,ID,score,rawScores,ownScore
0,165,46.000000,"[24.000000,39.000000,46.000000,37.000000]",46.000000
100,10176,56.000000,"[28.000000,29.000000,32.000000,56.000000]",56.000000
200,20173,31.000000,"[25.000000,50.000000,31.000000,39.000000]",31.000000
300,30130,42.000000,"[29.000000,42.000000,45.000000,39.000000]",42.000000
400,40173,52.000000,"[16.000000,44.000000,52.000000,39.000000]",52.000000
500,50122,27.000000,"[27.000000,27.000000,58.000000,35.000000]",27.000000
600,60108,38.000000,"[30.000000,50.000000,29.000000,38.000000]",38.000000
700,70171,34.000000,"[34.000000,33.000000,51.000000,31.000000]",34.000000
800,80183,36.000000,"[36.000000,52.000000,13.000000,48.000000]",36.000000
900,90136,32.000000,"[51.000000,32.000000,33.000000,32.000000]",32.000000
1000,100106,38.000000,"[35.000000,38.000000,43.000000,34.000000]",38.000000
1100,110161,45.000000,"[60.000000,34.000000,45.000000,9.000000]",45.000000
1200,120169,82.000000,"[0.000000,67.000000,82.000000,0.000000]",82.000000
1300,130107,25.000000,"[25.000000,32.000000,57.000000,32.000000]",25.000000
1400,140123,35.000000,"[35.000000,76.000000,12.000000,25.000000]",35.000000
1500,150195,42.000000,"[42.000000,37.000000,31.000000,43.000000]",42.000000
1600,160113,40.000000,"[23.000000,38.000000,40.000000,46.000000]",40.000000
1700,170182,95.000000,"[48.000000,95.000000,0.000000,0.000000]",95.000000
1800,180153,42.000000,"[51.000000,25.000000,42.000000,32.000000]",42.000000
1900,190177,84.000000,"[46.000000,16.000000,84.000000,0.000000]",84.000000
2000,200185,36.000000,"[38.000000,37.000000,36.000000,35.000000]",36.000000
2100,210100,45.000000,"[46.000000,26.000000,28.000000,45.000000]",45.000000
2200,220192,62.000000,"[35.000000,14.000000,33.000000,62.000000]",62.000000
2300,230145,93.000000,"[0.000000,4.000000,93.000000,43.000000]",93.000000
2400,240146,54.000000,"[39.000000,54.000000,17.000000,36.000000]",54.000000
2500,250150,38.000000,"[33.000000,38.000000,38.000000,39.000000]",38.000000
2600,260118,39.000000,"[14.000000,39.000000,53.000000,39.000000]",39.000000
2700,270188,47.000000,"[16.000000,45.000000,39.000000,47.000000]",47.000000
2800,280196,58.000000,"[51.000000,36.000000,7.000000,58.000000]",58.000000
2900,290169,49.000000,"[21.000000,45.000000,49.000000,32.000000]",49.000000
3000,300169,40.000000,"[42.000000,39.000000,40.000000,26.000000]",40.000000
3100,310131,37.000000,"[37.000000,45.000000,33.000000,31.000000]",37.000000
3200,320111,52.000000,"[52.000000,27.000000,30.000000,41.000000]",52.000000
3300,330113,42.000000,"[42.000000,30.000000,42.000000,37.000000]",42.000000
3400,340151,59.000000,"[59.000000,45.000000,11.000000,33.000000]",59.000000
3500,350124,76.000000,"[0.000000,42.000000,23.000000,76.000000]",76.000000
3600,360198,39.000000,"[32.000000,39.000000,11.000000,64.000000]",39.000000
3700,370178,47.000000,"[41.000000,47.000000,31.000000,31.000000]",47.000000
3800,380163,50.000000,"[50.000000,40.000000,31.000000,30.000000]",50.000000
3900,390181,46.000000,"[28.000000,34.000000,46.000000,42.000000]",46.000000
4000,400116,25.000000,"[45.000000,39.000000,42.000000,25.000000]",25.000000
4100,410156,66.000000,"[47.000000,0.000000,33.000000,66.000000]",66.000000
4200,420156,37.000000,"[53.000000,27.000000,35.000000,37.000000]",37.000000
4300,430156,44.000000,"[43.000000,37.000000,25.000000,44.000000]",44.000000
4400,440120,31.000000,"[33.000000,50.000000,31.000000,31.000000]",31.000000
4500,450130,45.000000,"[24.000000,45.000000,54.000000,25.000000]",45.000000
4600,460179,40.000000,"[40.000000,36.000000,37.000000,35.000000]",40.000000
4700,470192,39.000000,"[52.000000,17.000000,43.000000,39.000000]",39.000000
4800,480170,36.000000,"[47.000000,36.000000,27.000000,38.000000]",36.000000
