generation,ID,score,rawScores,ownScore
0,119,20.25,"[80.000000,0.000000,0.000000,1.000000]",80.0
100,10121,27.0,"[82.000000,0.000000,26.000000,0.000000]",26.0
200,20112,33.75,"[34.000000,41.000000,0.000000,60.000000]",60.0
300,30109,34.75,"[53.000000,36.000000,26.000000,24.000000]",26.0
400,40148,33.5,"[31.000000,15.000000,48.000000,40.000000]",40.0
500,50123,36.75,"[57.000000,49.000000,29.000000,12.000000]",57.0
600,60169,34.5,"[0.000000,35.000000,63.000000,40.000000]",63.0
700,70142,34.75,"[25.000000,47.000000,45.000000,22.000000]",47.0
800,80186,30.0,"[0.000000,67.000000,0.000000,53.000000]",67.0
900,90120,36.5,"[29.000000,47.000000,35.000000,35.000000]",35.0
1000,100180,33.5,"[38.000000,56.000000,0.000000,40.000000]",40.0
1100,110182,34.75,"[33.000000,32.000000,41.000000,33.000000]",32.0
1200,120161,34.25,"[0.000000,30.000000,43.000000,64.000000]",43.0
1300,130135,35.0,"[71.000000,35.000000,34.000000,0.000000]",71.0
1400,140144,34.0,"[35.000000,0.000000,34.000000,67.000000]",67.0
1500,150104,30.75,"[0.000000,52.000000,0.000000,71.000000]",71.0
1600,160150,32.25,"[0.000000,50.000000,61.000000,18.000000]",50.0
1700,170117,34.25,"[32.000000,15.000000,59.000000,31.000000]",59.0
1800,180106,35.5,"[55.000000,54.000000,33.000000,0.000000]",54.0
1900,190113,36.0,"[28.000000,44.000000,44.000000,28.000000]",44.0
2000,200164,35.5,"[35.000000,22.000000,45.000000,40.000000]",40.0
2100,210121,31.5,"[30.000000,0.000000,40.000000,56.000000]",40.0
2200,220175,30.5,"[43.000000,43.000000,24.000000,12.000000]",43.0
2300,230164,36.0,"[34.000000,31.000000,45.000000,34.000000]",34.0
2400,240124,33.75,"[16.000000,47.000000,38.000000,34.000000]",34.0
2500,250192,35.75,"[59.000000,12.000000,28.000000,44.000000]",44.0
2600,260143,29.5,"[48.000000,0.000000,70.000000,0.000000]",48.0
2700,270188,36.25,"[76.000000,28.000000,0.000000,41.000000]",41.0
2800,280111,36.0,"[37.000000,38.000000,69.000000,0.000000]",37.0
2900,290167,32.5,"[37.000000,28.000000,26.000000,39.000000]",37.0
3000,300134,36.25,"[21.000000,55.000000,34.000000,35.000000]",55.0
3100,310184,35.5,"[8.000000,32.000000,50.000000,52.000000]",52.0
3200,320122,35.75,"[37.000000,52.000000,54.000000,0.000000]",52.0
3300,330198,34.25,"[25.000000,36.000000,49.000000,27.000000]",36.0
3400,340182,35.75,"[66.000000,67.000000,0.000000,10.000000]",67.0
3500,350126,36.25,"[47.000000,31.000000,33.000000,34.000000]",31.0
3600,360167,31.5,"[69.000000,36.000000,0.000000,21.000000]",69.0
3700,370111,35.5,"[60.000000,5.000000,43.000000,34.000000]",60.0
3800,380167,34.0,"[66.000000,29.000000,10.000000,31.000000]",66.0
3900,390110,31.75,"[21.000000,66.000000,40.000000,0.000000]",66.0
4000,400121,28.75,"[0.000000,43.000000,71.000000,1.000000]",71.0
4100,410130,37.25,"[32.000000,63.000000,14.000000,40.000000]",63.0
4200,420112,35.0,"[0.000000,84.000000,28.000000,28.000000]",28.0
4300,430192,36.25,"[0.000000,48.000000,43.000000,54.000000]",54.0
4400,440132,35.0,"[0.000000,57.000000,30.000000,53.000000]",53.0
4500,450159,33.0,"[48.000000,27.000000,31.000000,26.000000]",48.0
4600,460181,34.5,"[40.000000,12.000000,55.000000,31.000000]",55.0
4700,470142,35.0,"[42.000000,37.000000,0.000000,61.000000]",37.0
4800,470142,35.0,"[42.000000,37.000000,0.000000,61.000000]",37.0
