generation,ID,score,rawScores,ownScore
0,111,12.000000,"[27.000000,12.000000,46.000000,35.000000]",12.000000
100,10145,28.000000,"[30.000000,28.000000,45.000000,36.000000]",28.000000
200,20130,18.000000,"[24.000000,18.000000,48.000000,49.000000]",18.000000
300,30138,34.000000,"[34.000000,43.000000,36.000000,35.000000]",34.000000
400,40166,26.000000,"[39.000000,26.000000,34.000000,48.000000]",26.000000
500,50168,23.000000,"[41.000000,48.000000,23.000000,35.000000]",23.000000
600,60167,25.000000,"[25.000000,36.000000,31.000000,57.000000]",25.000000
700,70138,34.000000,"[39.000000,35.000000,39.000000,34.000000]",34.000000
800,80136,32.000000,"[33.000000,32.000000,39.000000,39.000000]",32.000000
900,90187,32.000000,"[36.000000,41.000000,34.000000,32.000000]",32.000000
1000,100104,35.000000,"[38.000000,35.000000,35.000000,38.000000]",35.000000
1100,110102,35.000000,"[35.000000,36.000000,39.000000,40.000000]",35.000000
1200,120162,36.000000,"[36.000000,37.000000,38.000000,39.000000]",36.000000
1300,130126,29.000000,"[32.000000,37.000000,38.000000,29.000000]",29.000000
1400,140114,35.000000,"[35.000000,39.000000,36.000000,36.000000]",35.000000
1500,150150,35.000000,"[37.000000,37.000000,35.000000,36.000000]",35.000000
1600,160153,35.000000,"[40.000000,35.000000,36.000000,37.000000]",35.000000
1700,170146,34.000000,"[34.000000,36.000000,40.000000,38.000000]",34.000000
1800,180147,33.000000,"[35.000000,35.000000,33.000000,33.000000]",33.000000
1900,190162,36.000000,"[37.000000,39.000000,36.000000,36.000000]",36.000000
2000,200143,35.000000,"[38.000000,40.000000,37.000000,35.000000]",35.000000
2100,210140,35.000000,"[35.000000,37.000000,37.000000,37.000000]",35.000000
2200,220149,37.000000,"[40.000000,38.000000,37.000000,37.000000]",37.000000
2300,230122,35.000000,"[37.000000,37.000000,40.000000,35.000000]",35.000000
2400,240116,34.000000,"[39.000000,34.000000,38.000000,38.000000]",34.000000
2500,250191,32.000000,"[37.000000,34.000000,32.000000,37.000000]",32.000000
2600,260119,30.000000,"[30.000000,34.000000,42.000000,36.000000]",30.000000
2700,270102,23.000000,"[29.000000,28.000000,29.000000,23.000000]",23.000000
2800,280182,35.000000,"[39.000000,38.000000,35.000000,37.000000]",35.000000
2900,290197,30.000000,"[37.000000,30.000000,45.000000,34.000000]",30.000000
3000,300194,33.000000,"[33.000000,39.000000,34.000000,35.000000]",33.000000
3100,310109,29.000000,"[29.000000,36.000000,35.000000,37.000000]",29.000000
3200,320198,34.000000,"[41.000000,35.000000,34.000000,40.000000]",34.000000
3300,330197,31.000000,"[41.000000,31.000000,34.000000,40.000000]",31.000000
3400,340103,32.000000,"[32.000000,32.000000,32.000000,33.000000]",32.000000
3500,350127,22.000000,"[22.000000,36.000000,31.000000,39.000000]",22.000000
3600,360154,34.000000,"[35.000000,39.000000,34.000000,39.000000]",34.000000
3700,370168,34.000000,"[39.000000,38.000000,39.000000,34.000000]",34.000000
3800,380168,33.000000,"[39.000000,36.000000,33.000000,35.000000]",33.000000
3900,390145,32.000000,"[38.000000,39.000000,32.000000,38.000000]",32.000000
4000,400126,34.000000,"[35.000000,40.000000,34.000000,38.000000]",34.000000
4100,410148,35.000000,"[38.000000,36.000000,35.000000,40.000000]",35.000000
4200,420151,35.000000,"[39.000000,37.000000,37.000000,35.000000]",35.000000
4300,430178,34.000000,"[34.000000,35.000000,42.000000,35.000000]",34.000000
4400,440133,33.000000,"[33.000000,34.000000,37.000000,35.000000]",33.000000
4500,450130,34.000000,"[35.000000,36.000000,34.000000,38.000000]",34.000000
4600,460171,35.000000,"[35.000000,37.000000,35.000000,37.000000]",35.000000
4700,470188,33.000000,"[33.000000,36.000000,39.000000,39.000000]",33.000000
4800,480116,22.000000,"[39.000000,22.000000,38.000000,45.000000]",22.000000
