generation,ID,score,rawScores,ownScore
0,104,19.0,"[41.000000,19.000000,48.000000,40.000000]",19.0
100,10186,27.0,"[47.000000,27.000000,36.000000,36.000000]",27.0
200,20111,31.0,"[31.000000,32.000000,42.000000,43.000000]",31.0
300,30179,18.0,"[55.000000,27.000000,18.000000,42.000000]",18.0
400,40126,22.0,"[34.000000,35.000000,55.000000,22.000000]",22.0
500,50124,23.0,"[34.000000,57.000000,23.000000,30.000000]",23.0
600,60141,28.0,"[45.000000,37.000000,39.000000,28.000000]",28.0
700,70176,21.0,"[23.000000,21.000000,49.000000,42.000000]",21.0
800,80103,31.0,"[42.000000,34.000000,35.000000,31.000000]",31.0
900,90150,28.0,"[28.000000,44.000000,38.000000,33.000000]",28.0
1000,100106,26.0,"[29.000000,26.000000,49.000000,39.000000]",26.0
1100,110184,27.0,"[36.000000,36.000000,41.000000,27.000000]",27.0
1200,120196,27.0,"[31.000000,39.000000,27.000000,41.000000]",27.0
1300,130159,22.0,"[48.000000,22.000000,35.000000,40.000000]",22.0
1400,140198,28.0,"[33.000000,30.000000,28.000000,29.000000]",28.0
1500,150117,33.0,"[40.000000,37.000000,33.000000,40.000000]",33.0
1600,160111,36.0,"[36.000000,38.000000,37.000000,41.000000]",36.0
1700,170185,35.0,"[35.000000,39.000000,37.000000,38.000000]",35.0
1800,180123,36.0,"[36.000000,38.000000,36.000000,39.000000]",36.0
1900,190156,32.0,"[37.000000,37.000000,32.000000,45.000000]",32.0
2000,200122,36.0,"[36.000000,40.000000,39.000000,38.000000]",36.0
2100,210198,34.0,"[39.000000,37.000000,36.000000,34.000000]",34.0
2200,220144,34.0,"[37.000000,34.000000,37.000000,40.000000]",34.0
2300,230142,34.0,"[34.000000,40.000000,37.000000,36.000000]",34.0
2400,240176,33.0,"[33.000000,40.000000,34.000000,36.000000]",33.0
2500,250118,34.0,"[43.000000,34.000000,36.000000,37.000000]",34.0
2600,260129,34.0,"[37.000000,35.000000,39.000000,34.000000]",34.0
2700,270191,36.0,"[38.000000,40.000000,37.000000,36.000000]",36.0
2800,280100,32.0,"[39.000000,42.000000,36.000000,32.000000]",32.0
2900,290143,36.0,"[40.000000,40.000000,36.000000,37.000000]",36.0
3000,300126,35.0,"[40.000000,35.000000,37.000000,38.000000]",35.0
3100,310105,36.0,"[36.000000,36.000000,37.000000,41.000000]",36.0
3200,320131,33.0,"[35.000000,33.000000,37.000000,39.000000]",33.0
3300,330127,31.0,"[39.000000,31.000000,39.000000,39.000000]",31.0
3400,340129,31.0,"[39.000000,32.000000,31.000000,40.000000]",31.0
3500,350168,34.0,"[39.000000,37.000000,34.000000,39.000000]",34.0
3600,360137,34.0,"[39.000000,34.000000,39.000000,35.000000]",34.0
3700,370183,34.0,"[38.000000,37.000000,39.000000,34.000000]",34.0
3800,380196,35.0,"[39.000000,39.000000,35.000000,36.000000]",35.0
3900,390106,36.0,"[36.000000,38.000000,36.000000,40.000000]",36.0
4000,400157,34.0,"[36.000000,34.000000,39.000000,37.000000]",34.0
4100,410152,33.0,"[38.000000,34.000000,36.000000,33.000000]",33.0
4200,420136,35.0,"[36.000000,38.000000,35.000000,38.000000]",35.0
4300,430190,35.0,"[37.000000,38.000000,35.000000,43.000000]",35.0
4400,440196,34.0,"[34.000000,35.000000,37.000000,36.000000]",34.0
4500,450127,36.0,"[39.000000,37.000000,36.000000,36.000000]",36.0
4600,460188,34.0,"[36.000000,37.000000,34.000000,38.000000]",34.0
4700,460188,34.0,"[36.000000,37.000000,34.000000,38.000000]",34.0
4800,460188,34.0,"[36.000000,37.000000,34.000000,38.000000]",34.0
