generation,ID,score,rawScores,ownScore
0,148,66.000000,"[66.000000,3.000000,0.000000,44.000000]",44.000000
100,10155,70.000000,"[57.000000,70.000000,0.000000,0.000000]",57.000000
200,20125,79.000000,"[0.000000,0.000000,79.000000,46.000000]",79.000000
300,30189,75.000000,"[0.000000,28.000000,75.000000,32.000000]",75.000000
400,40159,107.000000,"[107.000000,0.000000,0.000000,0.000000]",107.000000
500,50149,86.000000,"[0.000000,0.000000,86.000000,0.000000]",86.000000
600,60132,98.000000,"[0.000000,0.000000,0.000000,98.000000]",98.000000
700,70121,77.000000,"[0.000000,77.000000,52.000000,0.000000]",52.000000
800,80197,51.000000,"[51.000000,28.000000,47.000000,0.000000]",47.000000
900,90152,72.000000,"[0.000000,0.000000,72.000000,47.000000]",47.000000
1000,100178,52.000000,"[0.000000,42.000000,52.000000,52.000000]",42.000000
1100,110106,61.000000,"[51.000000,61.000000,0.000000,28.000000]",61.000000
1200,120178,85.000000,"[33.000000,85.000000,0.000000,0.000000]",85.000000
1300,130161,43.000000,"[36.000000,27.000000,36.000000,43.000000]",36.000000
1400,140165,69.000000,"[22.000000,0.000000,69.000000,45.000000]",69.000000
1500,150177,58.000000,"[0.000000,58.000000,49.000000,39.000000]",49.000000
1600,160185,64.000000,"[37.000000,0.000000,64.000000,43.000000]",64.000000
1700,170185,99.000000,"[0.000000,0.000000,99.000000,0.000000]",99.000000
1800,180106,68.000000,"[68.000000,66.000000,0.000000,0.000000]",66.000000
1900,190121,57.000000,"[0.000000,32.000000,53.000000,57.000000]",53.000000
2000,200122,76.000000,"[0.000000,41.000000,76.000000,0.000000]",41.000000
2100,210147,75.000000,"[75.000000,51.000000,0.000000,0.000000]",75.000000
2200,220126,53.000000,"[0.000000,53.000000,44.000000,48.000000]",53.000000
2300,230138,69.000000,"[37.000000,69.000000,26.000000,0.000000]",69.000000
2400,240196,67.000000,"[0.000000,37.000000,13.000000,67.000000]",67.000000
2500,250150,61.000000,"[35.000000,61.000000,0.000000,43.000000]",61.000000
2600,260165,110.000000,"[0.000000,0.000000,110.000000,0.000000]",110.000000
2700,270198,51.000000,"[43.000000,51.000000,0.000000,42.000000]",51.000000
2800,280147,100.000000,"[100.000000,0.000000,0.000000,0.000000]",100.000000
2900,290180,108.000000,"[0.000000,0.000000,0.000000,108.000000]",108.000000
3000,300148,87.000000,"[0.000000,0.000000,45.000000,87.000000]",87.000000
3100,310147,73.000000,"[47.000000,73.000000,25.000000,0.000000]",47.000000
3200,320184,66.000000,"[52.000000,22.000000,0.000000,66.000000]",66.000000
3300,330144,48.000000,"[33.000000,28.000000,43.000000,48.000000]",48.000000
3400,340112,69.000000,"[45.000000,0.000000,69.000000,21.000000]",21.000000
3500,350113,89.000000,"[89.000000,0.000000,55.000000,0.000000]",55.000000
3600,360114,56.000000,"[53.000000,56.000000,0.000000,34.000000]",56.000000
3700,370127,92.000000,"[92.000000,0.000000,0.000000,0.000000]",92.000000
3800,380141,49.000000,"[25.000000,49.000000,39.000000,32.000000]",39.000000
3900,390197,85.000000,"[0.000000,0.000000,85.000000,53.000000]",85.000000
4000,400154,80.000000,"[80.000000,58.000000,0.000000,0.000000]",58.000000
4100,410125,59.000000,"[0.000000,59.000000,47.000000,39.000000]",47.000000
4200,420136,74.000000,"[0.000000,0.000000,74.000000,58.000000]",58.000000
4300,430147,58.000000,"[58.000000,20.000000,38.000000,22.000000]",58.000000
4400,440141,84.000000,"[12.000000,0.000000,84.000000,10.000000]",84.000000
4500,450142,73.000000,"[0.000000,73.000000,57.000000,0.000000]",73.000000
4600,460126,67.000000,"[67.000000,50.000000,0.000000,0.000000]",50.000000
4700,470159,56.000000,"[49.000000,56.000000,0.000000,38.000000]",49.000000
