generation,ID,score,rawScores,ownScore
0,183,21.000000,"[70.000000,14.000000,0.000000,0.000000]",70.000000
100,10187,28.750000,"[36.000000,8.000000,10.000000,61.000000]",36.000000
200,20184,35.500000,"[36.000000,52.000000,28.000000,26.000000]",26.000000
300,30183,37.500000,"[13.000000,43.000000,41.000000,53.000000]",13.000000
400,40131,33.500000,"[52.000000,0.000000,41.000000,41.000000]",52.000000
500,50124,36.000000,"[0.000000,25.000000,85.000000,34.000000]",34.000000
600,60197,33.000000,"[0.000000,1.000000,53.000000,78.000000]",53.000000
700,70156,37.500000,"[26.000000,32.000000,45.000000,47.000000]",47.000000
800,80101,36.250000,"[41.000000,25.000000,38.000000,41.000000]",38.000000
900,90187,34.750000,"[45.000000,0.000000,39.000000,55.000000]",45.000000
1000,100151,34.250000,"[54.000000,30.000000,53.000000,0.000000]",54.000000
1100,110176,36.500000,"[39.000000,27.000000,18.000000,62.000000]",62.000000
1200,120116,33.500000,"[55.000000,14.000000,36.000000,29.000000]",29.000000
1300,130186,36.750000,"[0.000000,64.000000,57.000000,26.000000]",64.000000
1400,140154,36.500000,"[0.000000,32.000000,44.000000,70.000000]",32.000000
1500,150162,37.500000,"[17.000000,64.000000,35.000000,34.000000]",64.000000
1600,160198,36.000000,"[18.000000,63.000000,33.000000,30.000000]",63.000000
1700,170149,35.500000,"[53.000000,31.000000,31.000000,27.000000]",31.000000
1800,180151,24.500000,"[98.000000,0.000000,0.000000,0.000000]",98.000000
1900,190186,35.750000,"[29.000000,34.000000,37.000000,43.000000]",34.000000
2000,200162,32.250000,"[0.000000,48.000000,35.000000,46.000000]",48.000000
2100,210116,35.750000,"[29.000000,27.000000,27.000000,60.000000]",60.000000
2200,220102,35.750000,"[25.000000,51.000000,0.000000,67.000000]",51.000000
2300,230108,33.500000,"[0.000000,45.000000,54.000000,35.000000]",35.000000
2400,240145,36.250000,"[0.000000,46.000000,54.000000,45.000000]",54.000000
2500,250176,35.750000,"[21.000000,40.000000,44.000000,38.000000]",38.000000
2600,260178,35.250000,"[51.000000,54.000000,0.000000,36.000000]",54.000000
2700,270132,32.250000,"[48.000000,0.000000,0.000000,81.000000]",81.000000
2800,280193,35.750000,"[36.000000,0.000000,43.000000,64.000000]",43.000000
2900,290105,32.000000,"[0.000000,0.000000,62.000000,66.000000]",62.000000
3000,300166,36.000000,"[44.000000,53.000000,13.000000,34.000000]",53.000000
3100,310189,35.250000,"[64.000000,0.000000,31.000000,46.000000]",31.000000
3200,320111,35.750000,"[43.000000,65.000000,0.000000,35.000000]",43.000000
3300,330120,37.000000,"[61.000000,22.000000,24.000000,41.000000]",41.000000
3400,340168,37.500000,"[19.000000,48.000000,39.000000,44.000000]",44.000000
3500,350180,35.000000,"[29.000000,0.000000,61.000000,50.000000]",50.000000
3600,360110,33.500000,"[0.000000,79.000000,55.000000,0.000000]",79.000000
3700,370190,33.000000,"[0.000000,82.000000,50.000000,0.000000]",82.000000
3800,380129,22.750000,"[0.000000,0.000000,91.000000,0.000000]",91.000000
3900,390180,36.500000,"[61.000000,50.000000,0.000000,35.000000]",35.000000
4000,400124,35.000000,"[40.000000,47.000000,0.000000,53.000000]",53.000000
4100,410111,36.500000,"[42.000000,22.000000,29.000000,53.000000]",42.000000
4200,420186,33.250000,"[46.000000,53.000000,0.000000,34.000000]",53.000000
4300,430157,34.250000,"[45.000000,41.000000,51.000000,0.000000]",51.000000
4400,440117,31.750000,"[68.000000,14.000000,45.000000,0.000000]",45.000000
4500,450123,31.500000,"[24.000000,69.000000,0.000000,33.000000]",24.000000
4600,460177,35.000000,"[0.000000,49.000000,36.000000,55.000000]",36.000000
4700,470177,34.000000,"[29.000000,33.000000,38.000000,36.000000]",38.000000
4800,480171,34.750000,"[67.000000,36.000000,0.000000,36.000000]",67.000000
