generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,179,25.25,"27.000000,21.000000,44.000000,9.000000",25.25,9.0,44.0,25.25,101.0
100,10160,36.25,"48.000000,26.000000,30.000000,41.000000",36.25,26.0,48.0,36.25,145.0
200,20196,37.0,"38.000000,58.000000,24.000000,28.000000",37.0,24.0,58.0,37.0,148.0
300,30119,36.5,"49.000000,41.000000,22.000000,34.000000",36.5,22.0,49.0,36.5,146.0
400,40177,35.75,"38.000000,35.000000,42.000000,28.000000",35.75,28.0,42.0,35.75,143.0
500,50101,36.75,"28.000000,40.000000,46.000000,33.000000",36.75,28.0,46.0,36.75,147.0
600,60140,37.25,"44.000000,45.000000,33.000000,27.000000",37.25,27.0,45.0,37.25,149.0
700,70165,36.75,"39.000000,42.000000,44.000000,22.000000",36.75,22.0,44.0,36.75,147.0
800,80170,36.0,"52.000000,37.000000,28.000000,27.000000",36.0,27.0,52.0,36.0,144.0
900,90108,37.25,"42.000000,33.000000,32.000000,42.000000",37.25,32.0,42.0,37.25,149.0
1000,100103,36.5,"34.000000,40.000000,33.000000,39.000000",36.5,33.0,40.0,36.5,146.0
1100,110176,37.25,"25.000000,36.000000,56.000000,32.000000",37.25,25.0,56.0,37.25,149.0
1200,120141,36.5,"26.000000,46.000000,40.000000,34.000000",36.5,26.0,46.0,36.5,146.0
1300,130141,37.0,"30.000000,32.000000,39.000000,47.000000",37.0,30.0,47.0,37.0,148.0
1400,140137,36.75,"33.000000,30.000000,32.000000,52.000000",36.75,30.0,52.0,36.75,147.0
1500,150172,36.0,"36.000000,28.000000,37.000000,43.000000",36.0,28.0,43.0,36.0,144.0
1600,160146,36.75,"26.000000,54.000000,30.000000,37.000000",36.75,26.0,54.0,36.75,147.0
1700,170117,36.5,"40.000000,31.000000,43.000000,32.000000",36.5,31.0,43.0,36.5,146.0
1800,180103,35.25,"42.000000,27.000000,24.000000,48.000000",35.25,24.0,48.0,35.25,141.0
1900,190142,37.75,"50.000000,45.000000,26.000000,30.000000",37.75,26.0,50.0,37.75,151.0
2000,200195,37.5,"32.000000,33.000000,48.000000,37.000000",37.5,32.0,48.0,37.5,150.0
2100,210179,36.25,"32.000000,49.000000,32.000000,32.000000",36.25,32.0,49.0,36.25,145.0
2200,220130,37.25,"39.000000,34.000000,47.000000,29.000000",37.25,29.0,47.0,37.25,149.0
2300,230112,35.75,"23.000000,53.000000,35.000000,32.000000",35.75,23.0,53.0,35.75,143.0
2400,240156,35.25,"42.000000,43.000000,22.000000,34.000000",35.25,22.0,43.0,35.25,141.0
2500,250154,36.0,"44.000000,39.000000,31.000000,30.000000",36.0,30.0,44.0,36.0,144.0
2600,260181,32.25,"35.000000,35.000000,19.000000,40.000000",32.25,19.0,40.0,32.25,129.0
2700,270106,37.0,"39.000000,40.000000,47.000000,22.000000",37.0,22.0,47.0,37.0,148.0
2800,280115,36.5,"52.000000,34.000000,36.000000,24.000000",36.5,24.0,52.0,36.5,146.0
2900,290146,36.5,"39.000000,34.000000,40.000000,33.000000",36.5,33.0,40.0,36.5,146.0
3000,300156,36.75,"35.000000,28.000000,50.000000,34.000000",36.75,28.0,50.0,36.75,147.0
3100,310116,37.0,"38.000000,44.000000,29.000000,37.000000",37.0,29.0,44.0,37.0,148.0
3200,320146,36.25,"43.000000,18.000000,54.000000,30.000000",36.25,18.0,54.0,36.25,145.0
3300,330155,34.5,"37.000000,26.000000,36.000000,39.000000",34.5,26.0,39.0,34.5,138.0
3400,340195,38.0,"51.000000,44.000000,25.000000,32.000000",38.0,25.0,51.0,38.0,152.0
3500,350131,35.75,"44.000000,20.000000,43.000000,36.000000",35.75,20.0,44.0,35.75,143.0
3600,360102,37.5,"51.000000,23.000000,36.000000,40.000000",37.5,23.0,51.0,37.5,150.0
3700,370163,35.0,"37.000000,31.000000,37.000000,35.000000",35.0,31.0,37.0,35.0,140.0
3800,380194,36.0,"34.000000,35.000000,29.000000,46.000000",36.0,29.0,46.0,36.0,144.0
3900,390110,37.0,"34.000000,32.000000,29.000000,53.000000",37.0,29.0,53.0,37.0,148.0
4000,400159,36.25,"21.000000,28.000000,42.000000,54.000000",36.25,21.0,54.0,36.25,145.0
4100,410133,37.0,"47.000000,31.000000,29.000000,41.000000",37.0,29.0,47.0,37.0,148.0
4200,420192,37.25,"35.000000,46.000000,42.000000,26.000000",37.25,26.0,46.0,37.25,149.0
4300,430173,35.25,"43.000000,41.000000,37.000000,20.000000",35.25,20.0,43.0,35.25,141.0
4400,440191,36.75,"27.000000,38.000000,50.000000,32.000000",36.75,27.0,50.0,36.75,147.0
4500,450172,36.75,"42.000000,37.000000,30.000000,38.000000",36.75,30.0,42.0,36.75,147.0
4600,460104,35.75,"34.000000,43.000000,38.000000,28.000000",35.75,28.0,43.0,35.75,143.0
4700,470126,37.25,"33.000000,38.000000,46.000000,32.000000",37.25,32.0,46.0,37.25,149.0
4800,480175,37.0,"41.000000,31.000000,44.000000,32.000000",37.0,31.0,44.0,37.0,148.0
