generation,ID,score,rawScores,ownScore
0,163,0.0,"[3.000000,12.000000,17.000000,0.000000]",3.0
100,10140,17.0,"[17.000000,40.000000,32.000000,48.000000]",48.0
200,20133,9.0,"[39.000000,9.000000,37.000000,51.000000]",37.0
300,30153,21.0,"[50.000000,27.000000,39.000000,21.000000]",39.0
400,40144,23.0,"[40.000000,35.000000,36.000000,23.000000]",23.0
500,50128,25.0,"[42.000000,26.000000,40.000000,25.000000]",25.0
600,60110,10.0,"[10.000000,25.000000,63.000000,26.000000]",25.0
700,70153,9.0,"[48.000000,40.000000,43.000000,9.000000]",43.0
800,80102,28.0,"[34.000000,28.000000,31.000000,50.000000]",28.0
900,90100,28.0,"[33.000000,40.000000,28.000000,39.000000]",39.0
1000,100166,21.0,"[48.000000,39.000000,21.000000,35.000000]",39.0
1100,110100,20.0,"[63.000000,20.000000,38.000000,33.000000]",33.0
1200,120168,20.0,"[46.000000,20.000000,44.000000,33.000000]",33.0
1300,130165,22.0,"[37.000000,22.000000,22.000000,48.000000]",22.0
1400,140170,24.0,"[24.000000,34.000000,56.000000,28.000000]",34.0
1500,150164,21.0,"[26.000000,44.000000,21.000000,51.000000]",51.0
1600,160128,29.0,"[29.000000,36.000000,37.000000,39.000000]",39.0
1700,170125,31.0,"[31.000000,33.000000,45.000000,33.000000]",45.0
1800,180144,25.0,"[46.000000,38.000000,25.000000,36.000000]",36.0
1900,190159,29.0,"[41.000000,29.000000,37.000000,32.000000]",41.0
2000,200179,23.0,"[23.000000,31.000000,28.000000,49.000000]",23.0
2100,210159,24.0,"[24.000000,34.000000,30.000000,54.000000]",24.0
2200,220181,24.0,"[24.000000,30.000000,43.000000,29.000000]",43.0
2300,230119,28.0,"[32.000000,29.000000,28.000000,35.000000]",32.0
2400,240133,21.0,"[53.000000,27.000000,21.000000,37.000000]",21.0
2500,250195,31.0,"[31.000000,31.000000,46.000000,31.000000]",31.0
2600,260191,24.0,"[29.000000,24.000000,36.000000,53.000000]",29.0
2700,270192,23.0,"[23.000000,38.000000,32.000000,49.000000]",49.0
2800,280145,26.0,"[26.000000,40.000000,30.000000,32.000000]",30.0
2900,290153,21.0,"[37.000000,42.000000,21.000000,25.000000]",21.0
3000,300179,23.0,"[23.000000,41.000000,34.000000,39.000000]",23.0
3100,310156,29.0,"[32.000000,43.000000,37.000000,29.000000]",29.0
3200,320158,28.0,"[36.000000,28.000000,38.000000,41.000000]",28.0
3300,330153,19.0,"[22.000000,19.000000,39.000000,43.000000]",39.0
3400,340166,21.0,"[21.000000,43.000000,21.000000,46.000000]",43.0
3500,350127,15.0,"[49.000000,19.000000,15.000000,52.000000]",49.0
3600,360171,26.0,"[34.000000,26.000000,27.000000,31.000000]",34.0
3700,370190,31.0,"[47.000000,33.000000,31.000000,34.000000]",33.0
3800,380113,24.0,"[24.000000,33.000000,28.000000,50.000000]",28.0
3900,390140,25.0,"[26.000000,26.000000,43.000000,25.000000]",25.0
4000,400105,22.0,"[22.000000,30.000000,53.000000,27.000000]",53.0
4100,410191,18.0,"[41.000000,40.000000,36.000000,18.000000]",41.0
4200,420167,29.0,"[42.000000,33.000000,41.000000,29.000000]",42.0
4300,430163,25.0,"[36.000000,25.000000,40.000000,41.000000]",36.0
4400,440162,24.0,"[29.000000,33.000000,52.000000,24.000000]",33.0
4500,450188,26.0,"[31.000000,40.000000,26.000000,31.000000]",31.0
4600,460138,30.0,"[31.000000,36.000000,33.000000,30.000000]",36.0
4700,470129,30.0,"[33.000000,39.000000,35.000000,30.000000]",35.0
4800,470129,30.0,"[33.000000,39.000000,35.000000,30.000000]",35.0
