generation,ID,score,rawScores,ownScore
0,199,34.25,"[20.000000,38.000000,45.000000,34.000000]",34.25
100,10123,37.25,"[45.000000,28.000000,31.000000,45.000000]",37.25
200,20190,36.25,"[29.000000,39.000000,43.000000,34.000000]",36.25
300,30102,36.5,"[42.000000,31.000000,28.000000,45.000000]",36.5
400,40162,34.75,"[27.000000,27.000000,28.000000,57.000000]",34.75
500,50128,35.5,"[51.000000,18.000000,45.000000,28.000000]",35.5
600,60129,37.75,"[25.000000,37.000000,45.000000,44.000000]",37.75
700,70160,37.25,"[41.000000,35.000000,26.000000,47.000000]",37.25
800,80140,37.75,"[24.000000,26.000000,52.000000,49.000000]",37.75
900,90127,36.5,"[45.000000,38.000000,37.000000,26.000000]",36.5
1000,100138,37.25,"[32.000000,32.000000,40.000000,45.000000]",37.25
1100,110159,35.25,"[40.000000,40.000000,19.000000,42.000000]",35.25
1200,120145,37.5,"[50.000000,21.000000,34.000000,45.000000]",37.5
1300,130151,37.0,"[32.000000,33.000000,47.000000,36.000000]",37.0
1400,140142,35.75,"[28.000000,44.000000,44.000000,27.000000]",35.75
1500,150115,37.75,"[39.000000,45.000000,41.000000,26.000000]",37.75
1600,160127,35.75,"[36.000000,41.000000,44.000000,22.000000]",35.75
1700,170198,37.25,"[46.000000,35.000000,36.000000,32.000000]",37.25
1800,180142,34.75,"[28.000000,45.000000,41.000000,25.000000]",34.75
1900,190112,34.75,"[60.000000,32.000000,16.000000,31.000000]",34.75
2000,200193,37.5,"[21.000000,47.000000,23.000000,59.000000]",37.5
2100,210178,37.75,"[22.000000,36.000000,47.000000,46.000000]",37.75
2200,220173,36.5,"[32.000000,34.000000,53.000000,27.000000]",36.5
2300,230125,36.5,"[33.000000,37.000000,45.000000,31.000000]",36.5
2400,240160,33.0,"[40.000000,23.000000,25.000000,44.000000]",33.0
2500,250166,35.25,"[24.000000,47.000000,40.000000,30.000000]",35.25
2600,260124,37.5,"[21.000000,43.000000,53.000000,33.000000]",37.5
2700,270115,35.75,"[27.000000,43.000000,36.000000,37.000000]",35.75
2800,280165,37.5,"[46.000000,28.000000,31.000000,45.000000]",37.5
2900,290150,37.0,"[44.000000,25.000000,49.000000,30.000000]",37.0
3000,300132,36.5,"[39.000000,37.000000,40.000000,30.000000]",36.5
3100,310126,36.75,"[18.000000,67.000000,19.000000,43.000000]",36.75
3200,320142,36.75,"[49.000000,30.000000,36.000000,32.000000]",36.75
3300,330167,36.75,"[35.000000,21.000000,47.000000,44.000000]",36.75
3400,340133,36.5,"[36.000000,38.000000,36.000000,36.000000]",36.5
3500,350134,37.0,"[24.000000,42.000000,36.000000,46.000000]",37.0
3600,360131,36.75,"[38.000000,40.000000,46.000000,23.000000]",36.75
3700,370167,36.25,"[24.000000,22.000000,58.000000,41.000000]",36.25
3800,380128,36.5,"[36.000000,48.000000,34.000000,28.000000]",36.5
3900,390174,37.0,"[37.000000,42.000000,35.000000,34.000000]",37.0
4000,400119,37.25,"[45.000000,33.000000,26.000000,45.000000]",37.25
4100,410113,37.0,"[41.000000,43.000000,33.000000,31.000000]",37.0
4200,420129,37.25,"[43.000000,45.000000,30.000000,31.000000]",37.25
4300,430145,35.75,"[46.000000,37.000000,24.000000,36.000000]",35.75
4400,440130,36.25,"[59.000000,13.000000,43.000000,30.000000]",36.25
4500,450121,35.25,"[36.000000,32.000000,27.000000,46.000000]",35.25
4600,460190,35.75,"[46.000000,38.000000,35.000000,24.000000]",35.75
4700,470193,36.25,"[21.000000,45.000000,46.000000,33.000000]",36.25
4800,470193,36.25,"[21.000000,45.000000,46.000000,33.000000]",36.25
