generation,ID,score,rawScores,ownScore
0,173,10.0,"[20.000000,10.000000,10.000000,12.000000]",10.0
100,10187,12.0,"[31.000000,12.000000,34.000000,68.000000]",31.0
200,20101,16.0,"[27.000000,36.000000,64.000000,16.000000]",64.0
300,30184,30.0,"[32.000000,39.000000,30.000000,43.000000]",43.0
400,40124,33.0,"[39.000000,33.000000,37.000000,35.000000]",35.0
500,50196,25.0,"[25.000000,63.000000,26.000000,27.000000]",27.0
600,60110,31.0,"[35.000000,40.000000,31.000000,34.000000]",40.0
700,70191,26.0,"[40.000000,26.000000,35.000000,41.000000]",40.0
800,80150,31.0,"[31.000000,32.000000,50.000000,31.000000]",32.0
900,90184,24.0,"[24.000000,36.000000,55.000000,31.000000]",31.0
1000,100122,19.0,"[54.000000,37.000000,19.000000,30.000000]",37.0
1100,110149,24.0,"[36.000000,38.000000,24.000000,40.000000]",24.0
1200,120191,16.0,"[63.000000,40.000000,17.000000,16.000000]",63.0
1300,130135,24.0,"[52.000000,29.000000,24.000000,24.000000]",52.0
1400,140143,29.0,"[30.000000,48.000000,29.000000,29.000000]",30.0
1500,150192,22.0,"[33.000000,23.000000,56.000000,22.000000]",22.0
1600,160191,23.0,"[45.000000,32.000000,23.000000,40.000000]",45.0
1700,170103,23.0,"[37.000000,33.000000,23.000000,31.000000]",37.0
1800,180104,16.0,"[47.000000,21.000000,16.000000,22.000000]",22.0
1900,190121,26.0,"[40.000000,28.000000,26.000000,26.000000]",26.0
2000,200115,25.0,"[36.000000,29.000000,25.000000,31.000000]",36.0
2100,210190,17.0,"[20.000000,17.000000,39.000000,49.000000]",17.0
2200,220148,14.0,"[32.000000,44.000000,14.000000,28.000000]",28.0
2300,230151,20.0,"[23.000000,39.000000,20.000000,39.000000]",23.0
2400,240179,17.0,"[54.000000,18.000000,17.000000,40.000000]",54.0
2500,250154,28.0,"[42.000000,44.000000,30.000000,28.000000]",44.0
2600,260133,28.0,"[30.000000,54.000000,28.000000,28.000000]",28.0
2700,270117,24.0,"[24.000000,37.000000,26.000000,55.000000]",26.0
2800,280136,21.0,"[29.000000,37.000000,21.000000,28.000000]",28.0
2900,290150,14.0,"[25.000000,14.000000,30.000000,24.000000]",14.0
3000,300165,28.0,"[31.000000,30.000000,43.000000,28.000000]",43.0
3100,310189,29.0,"[36.000000,32.000000,29.000000,45.000000]",29.0
3200,320162,18.0,"[39.000000,41.000000,18.000000,32.000000]",41.0
3300,330106,24.0,"[29.000000,35.000000,24.000000,48.000000]",35.0
3400,340141,28.0,"[34.000000,28.000000,34.000000,34.000000]",34.0
3500,350170,29.0,"[37.000000,36.000000,29.000000,38.000000]",36.0
3600,360115,30.0,"[34.000000,30.000000,32.000000,44.000000]",34.0
3700,370159,23.0,"[23.000000,42.000000,36.000000,35.000000]",23.0
3800,380109,25.0,"[25.000000,33.000000,29.000000,29.000000]",29.0
3900,390168,21.0,"[48.000000,23.000000,24.000000,21.000000]",21.0
4000,400183,20.0,"[40.000000,34.000000,20.000000,38.000000]",40.0
4100,410195,28.0,"[28.000000,33.000000,32.000000,45.000000]",28.0
4200,420181,23.0,"[40.000000,41.000000,36.000000,23.000000]",36.0
4300,430198,24.0,"[48.000000,45.000000,28.000000,24.000000]",45.0
4400,440174,28.0,"[28.000000,28.000000,33.000000,52.000000]",28.0
4500,450199,21.0,"[34.000000,21.000000,47.000000,32.000000]",34.0
4600,460149,29.0,"[35.000000,34.000000,29.000000,35.000000]",29.0
4700,470137,12.0,"[27.000000,12.000000,63.000000,20.000000]",63.0
4800,470137,12.0,"[27.000000,12.000000,63.000000,20.000000]",63.0
