generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,168,46.0,"0.000000,57.000000,40.000000,46.000000",46.0,0.0,57.0,35.75,143.0
100,10139,33.0,"33.000000,43.000000,47.000000,24.000000",33.0,24.0,47.0,36.75,147.0
200,20173,43.0,"30.000000,29.000000,43.000000,46.000000",43.0,29.0,46.0,37.0,148.0
300,30147,59.0,"59.000000,25.000000,47.000000,22.000000",59.0,22.0,59.0,38.25,153.0
400,40188,51.0,"61.000000,16.000000,19.000000,51.000000",51.0,16.0,61.0,36.75,147.0
500,50138,53.0,"17.000000,53.000000,41.000000,38.000000",53.0,17.0,53.0,37.25,149.0
600,60186,43.0,"45.000000,43.000000,30.000000,29.000000",43.0,29.0,45.0,36.75,147.0
700,70156,48.0,"34.000000,66.000000,0.000000,48.000000",48.0,0.0,66.0,37.0,148.0
800,80185,58.0,"3.000000,37.000000,58.000000,46.000000",58.0,3.0,58.0,36.0,144.0
900,90169,14.0,"48.000000,37.000000,14.000000,48.000000",14.0,14.0,48.0,36.75,147.0
1000,100133,68.0,"63.000000,17.000000,68.000000,0.000000",68.0,0.0,68.0,37.0,148.0
1100,110141,29.0,"34.000000,50.000000,29.000000,32.000000",29.0,29.0,50.0,36.25,145.0
1200,120177,46.0,"14.000000,43.000000,46.000000,44.000000",46.0,14.0,46.0,36.75,147.0
1300,130181,47.0,"33.000000,34.000000,47.000000,36.000000",47.0,33.0,47.0,37.5,150.0
1400,140151,78.0,"78.000000,11.000000,15.000000,44.000000",78.0,11.0,78.0,37.0,148.0
1500,150120,49.0,"21.000000,38.000000,35.000000,49.000000",49.0,21.0,49.0,35.75,143.0
1600,160120,50.0,"45.000000,30.000000,23.000000,50.000000",50.0,23.0,50.0,37.0,148.0
1700,170127,39.0,"39.000000,53.000000,28.000000,27.000000",39.0,27.0,53.0,36.75,147.0
1800,180125,49.0,"31.000000,29.000000,49.000000,41.000000",49.0,29.0,49.0,37.5,150.0
1900,190121,43.0,"54.000000,6.000000,43.000000,44.000000",43.0,6.0,54.0,36.75,147.0
2000,200166,50.0,"0.000000,50.000000,44.000000,53.000000",50.0,0.0,53.0,36.75,147.0
2100,210127,56.0,"56.000000,11.000000,43.000000,39.000000",56.0,11.0,56.0,37.25,149.0
2200,220151,44.0,"44.000000,16.000000,51.000000,37.000000",44.0,16.0,51.0,37.0,148.0
2300,230127,35.0,"35.000000,21.000000,39.000000,53.000000",35.0,21.0,53.0,37.0,148.0
2400,240108,78.0,"38.000000,28.000000,0.000000,78.000000",78.0,0.0,78.0,36.0,144.0
2500,250166,50.0,"40.000000,50.000000,54.000000,3.000000",50.0,3.0,54.0,36.75,147.0
2600,260130,32.0,"58.000000,32.000000,17.000000,39.000000",32.0,17.0,58.0,36.5,146.0
2700,270193,39.0,"44.000000,45.000000,39.000000,21.000000",39.0,21.0,45.0,37.25,149.0
2800,280184,48.0,"25.000000,30.000000,45.000000,48.000000",48.0,25.0,48.0,37.0,148.0
2900,290153,37.0,"35.000000,29.000000,37.000000,51.000000",37.0,29.0,51.0,38.0,152.0
3000,300199,46.0,"46.000000,40.000000,25.000000,35.000000",46.0,25.0,46.0,36.5,146.0
3100,310117,56.0,"21.000000,39.000000,56.000000,33.000000",56.0,21.0,56.0,37.25,149.0
3200,320181,49.0,"25.000000,36.000000,49.000000,40.000000",49.0,25.0,49.0,37.5,150.0
3300,330179,41.0,"41.000000,37.000000,51.000000,21.000000",41.0,21.0,51.0,37.5,150.0
3400,340176,53.0,"38.000000,45.000000,15.000000,53.000000",53.0,15.0,53.0,37.75,151.0
3500,350172,30.0,"26.000000,43.000000,51.000000,30.000000",30.0,26.0,51.0,37.5,150.0
3600,360153,62.0,"40.000000,27.000000,62.000000,18.000000",62.0,18.0,62.0,36.75,147.0
3700,370113,62.0,"23.000000,25.000000,62.000000,40.000000",62.0,23.0,62.0,37.5,150.0
3800,380172,55.0,"39.000000,56.000000,0.000000,55.000000",55.0,0.0,56.0,37.5,150.0
3900,390166,52.0,"36.000000,52.000000,15.000000,42.000000",52.0,15.0,52.0,36.25,145.0
4000,400135,45.0,"45.000000,26.000000,46.000000,31.000000",45.0,26.0,46.0,37.0,148.0
4100,410178,31.0,"61.000000,31.000000,24.000000,34.000000",31.0,24.0,61.0,37.5,150.0
4200,420115,53.0,"53.000000,41.000000,38.000000,22.000000",53.0,22.0,53.0,38.5,154.0
4300,430162,44.0,"26.000000,44.000000,29.000000,50.000000",44.0,26.0,50.0,37.25,149.0
4400,440169,47.0,"10.000000,33.000000,47.000000,60.000000",47.0,10.0,60.0,37.5,150.0
4500,450107,50.0,"50.000000,36.000000,34.000000,32.000000",50.0,32.0,50.0,38.0,152.0
4600,460152,45.0,"35.000000,30.000000,34.000000,45.000000",45.0,30.0,45.0,36.0,144.0
4700,470136,48.0,"29.000000,40.000000,31.000000,48.000000",48.0,29.0,48.0,37.0,148.0
4800,480115,36.0,"36.000000,30.000000,39.000000,46.000000",36.0,30.0,46.0,37.75,151.0
