generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,114,34.25,"67.000000,42.000000,23.000000,5.000000",42.0,5.0,67.0,34.25,137.0
100,10136,23.25,"1.000000,3.000000,0.000000,89.000000",89.0,0.0,89.0,23.25,93.0
200,20172,37.25,"44.000000,31.000000,12.000000,62.000000",62.0,12.0,62.0,37.25,149.0
300,30127,28.5,"90.000000,0.000000,24.000000,0.000000",90.0,0.0,90.0,28.5,114.0
400,40107,35.75,"44.000000,33.000000,26.000000,40.000000",44.0,26.0,44.0,35.75,143.0
500,50102,34.0,"42.000000,38.000000,0.000000,56.000000",38.0,0.0,56.0,34.0,136.0
600,60151,35.75,"52.000000,38.000000,33.000000,20.000000",52.0,20.0,52.0,35.75,143.0
700,70127,34.25,"29.000000,0.000000,35.000000,73.000000",29.0,0.0,73.0,34.25,137.0
800,80135,34.25,"56.000000,0.000000,28.000000,53.000000",56.0,0.0,56.0,34.25,137.0
900,90176,37.0,"32.000000,42.000000,0.000000,74.000000",74.0,0.0,74.0,37.0,148.0
1000,100185,35.5,"34.000000,46.000000,40.000000,22.000000",40.0,22.0,46.0,35.5,142.0
1100,110151,36.5,"66.000000,27.000000,0.000000,53.000000",66.0,0.0,66.0,36.5,146.0
1200,120163,33.5,"56.000000,47.000000,31.000000,0.000000",56.0,0.0,56.0,33.5,134.0
1300,130132,36.25,"24.000000,39.000000,54.000000,28.000000",28.0,24.0,54.0,36.25,145.0
1400,140105,31.5,"0.000000,72.000000,54.000000,0.000000",54.0,0.0,72.0,31.5,126.0
1500,150109,36.75,"50.000000,27.000000,19.000000,51.000000",19.0,19.0,51.0,36.75,147.0
1600,160147,35.5,"40.000000,52.000000,20.000000,30.000000",40.0,20.0,52.0,35.5,142.0
1700,170174,32.0,"34.000000,42.000000,0.000000,52.000000",42.0,0.0,52.0,32.0,128.0
1800,180163,32.75,"32.000000,50.000000,37.000000,12.000000",32.0,12.0,50.0,32.75,131.0
1900,190198,33.25,"46.000000,53.000000,0.000000,34.000000",53.0,0.0,53.0,33.25,133.0
2000,200117,35.25,"40.000000,42.000000,38.000000,21.000000",38.0,21.0,42.0,35.25,141.0
2100,210139,36.5,"47.000000,48.000000,51.000000,0.000000",47.0,0.0,51.0,36.5,146.0
2200,220104,34.25,"65.000000,17.000000,13.000000,42.000000",42.0,13.0,65.0,34.25,137.0
2300,230156,34.75,"48.000000,16.000000,14.000000,61.000000",61.0,14.0,61.0,34.75,139.0
2400,240131,29.25,"41.000000,34.000000,21.000000,21.000000",41.0,21.0,41.0,29.25,117.0
2500,250173,35.75,"34.000000,44.000000,24.000000,41.000000",24.0,24.0,44.0,35.75,143.0
2600,260101,35.75,"20.000000,30.000000,63.000000,30.000000",63.0,20.0,63.0,35.75,143.0
2700,270124,36.5,"56.000000,0.000000,47.000000,43.000000",43.0,0.0,56.0,36.5,146.0
2800,280195,33.5,"77.000000,25.000000,0.000000,32.000000",77.0,0.0,77.0,33.5,134.0
2900,290190,29.75,"0.000000,89.000000,0.000000,30.000000",89.0,0.0,89.0,29.75,119.0
3000,300104,30.0,"0.000000,67.000000,0.000000,53.000000",53.0,0.0,67.0,30.0,120.0
3100,310132,35.75,"19.000000,35.000000,48.000000,41.000000",41.0,19.0,48.0,35.75,143.0
3200,320191,37.75,"23.000000,26.000000,52.000000,50.000000",23.0,23.0,52.0,37.75,151.0
3300,330197,33.25,"5.000000,0.000000,73.000000,55.000000",73.0,0.0,73.0,33.25,133.0
3400,340123,36.0,"38.000000,0.000000,45.000000,61.000000",38.0,0.0,61.0,36.0,144.0
3500,350150,36.5,"36.000000,27.000000,40.000000,43.000000",27.0,27.0,43.0,36.5,146.0
3600,360157,33.0,"0.000000,0.000000,62.000000,70.000000",62.0,0.0,70.0,33.0,132.0
3700,370181,30.75,"78.000000,25.000000,2.000000,18.000000",2.0,2.0,78.0,30.75,123.0
3800,380168,38.0,"18.000000,39.000000,32.000000,63.000000",63.0,18.0,63.0,38.0,152.0
3900,390167,25.25,"101.000000,0.000000,0.000000,0.000000",101.0,0.0,101.0,25.25,101.0
4000,400151,36.5,"43.000000,41.000000,23.000000,39.000000",43.0,23.0,43.0,36.5,146.0
4100,410197,36.75,"27.000000,13.000000,61.000000,46.000000",61.0,13.0,61.0,36.75,147.0
4200,420177,31.5,"34.000000,0.000000,42.000000,50.000000",42.0,0.0,50.0,31.5,126.0
4300,430129,34.5,"43.000000,33.000000,62.000000,0.000000",62.0,0.0,62.0,34.5,138.0
4400,440154,36.75,"31.000000,50.000000,11.000000,55.000000",50.0,11.0,55.0,36.75,147.0
4500,450190,36.75,"21.000000,47.000000,48.000000,31.000000",47.0,21.0,48.0,36.75,147.0
4600,460141,36.0,"46.000000,42.000000,56.000000,0.000000",56.0,0.0,56.0,36.0,144.0
4700,470164,37.0,"38.000000,19.000000,36.000000,55.000000",55.0,19.0,55.0,37.0,148.0
4800,480167,36.5,"42.000000,15.000000,26.000000,63.000000",42.0,15.0,63.0,36.5,146.0
