generation,ID,score,rawScores,ownScore
0,178,35.750000,"[35.000000,37.000000,38.000000,33.000000]",35.750000
100,10153,36.750000,"[46.000000,35.000000,20.000000,46.000000]",36.750000
200,20151,36.500000,"[53.000000,25.000000,41.000000,27.000000]",36.500000
300,30135,36.500000,"[44.000000,23.000000,28.000000,51.000000]",36.500000
400,40116,37.250000,"[34.000000,24.000000,51.000000,40.000000]",37.250000
500,50146,36.250000,"[23.000000,54.000000,19.000000,49.000000]",36.250000
600,60159,36.750000,"[51.000000,15.000000,33.000000,48.000000]",36.750000
700,70100,36.250000,"[34.000000,34.000000,30.000000,47.000000]",36.250000
800,80127,36.250000,"[38.000000,37.000000,29.000000,41.000000]",36.250000
900,90190,36.750000,"[28.000000,42.000000,35.000000,42.000000]",36.750000
1000,100166,36.250000,"[42.000000,41.000000,31.000000,31.000000]",36.250000
1100,110188,36.750000,"[37.000000,33.000000,41.000000,36.000000]",36.750000
1200,120172,36.250000,"[29.000000,35.000000,38.000000,43.000000]",36.250000
1300,130144,37.000000,"[20.000000,63.000000,30.000000,35.000000]",37.000000
1400,140137,35.750000,"[31.000000,37.000000,32.000000,43.000000]",35.750000
1500,150102,36.500000,"[38.000000,31.000000,29.000000,48.000000]",36.500000
1600,160132,36.500000,"[49.000000,21.000000,42.000000,34.000000]",36.500000
1700,170151,36.500000,"[40.000000,19.000000,43.000000,44.000000]",36.500000
1800,180106,36.500000,"[37.000000,38.000000,31.000000,40.000000]",36.500000
1900,190155,37.000000,"[42.000000,48.000000,33.000000,25.000000]",37.000000
2000,200178,36.500000,"[45.000000,37.000000,29.000000,35.000000]",36.500000
2100,210173,37.000000,"[28.000000,38.000000,52.000000,30.000000]",37.000000
2200,220167,35.250000,"[16.000000,49.000000,29.000000,47.000000]",35.250000
2300,230175,35.750000,"[41.000000,45.000000,38.000000,19.000000]",35.750000
2400,240123,36.250000,"[35.000000,42.000000,36.000000,32.000000]",36.250000
2500,250143,36.250000,"[37.000000,30.000000,43.000000,35.000000]",36.250000
2600,260190,37.000000,"[47.000000,31.000000,29.000000,41.000000]",37.000000
2700,270158,35.750000,"[37.000000,31.000000,36.000000,39.000000]",35.750000
2800,280165,37.500000,"[24.000000,36.000000,45.000000,45.000000]",37.500000
2900,290163,35.500000,"[48.000000,34.000000,26.000000,34.000000]",35.500000
3000,300126,36.500000,"[30.000000,48.000000,36.000000,32.000000]",36.500000
3100,310192,35.500000,"[58.000000,25.000000,27.000000,32.000000]",35.500000
3200,320163,37.000000,"[38.000000,40.000000,30.000000,40.000000]",37.000000
3300,330158,37.500000,"[53.000000,36.000000,28.000000,33.000000]",37.500000
3400,340159,37.000000,"[45.000000,27.000000,45.000000,31.000000]",37.000000
3500,350196,36.000000,"[34.000000,30.000000,38.000000,42.000000]",36.000000
3600,360116,35.750000,"[33.000000,40.000000,34.000000,36.000000]",35.750000
3700,370166,36.250000,"[36.000000,41.000000,33.000000,35.000000]",36.250000
3800,380196,37.250000,"[26.000000,45.000000,29.000000,49.000000]",37.250000
3900,390157,37.000000,"[45.000000,32.000000,39.000000,32.000000]",37.000000
4000,400114,37.000000,"[28.000000,51.000000,35.000000,34.000000]",37.000000
4100,410199,36.500000,"[32.000000,46.000000,32.000000,36.000000]",36.500000
4200,420105,36.500000,"[33.000000,21.000000,41.000000,51.000000]",36.500000
4300,430146,38.500000,"[45.000000,30.000000,47.000000,32.000000]",38.500000
4400,440132,37.750000,"[25.000000,30.000000,44.000000,52.000000]",37.750000
4500,450172,37.750000,"[37.000000,38.000000,48.000000,28.000000]",37.750000
4600,460101,36.750000,"[33.000000,45.000000,28.000000,41.000000]",36.750000
4700,470151,34.500000,"[41.000000,29.000000,36.000000,32.000000]",34.500000
4800,480179,37.500000,"[35.000000,36.000000,45.000000,34.000000]",37.500000
