generation,ID,score,rawScores,ownScore
0,188,9.000000,"[27.000000,9.000000,21.000000,36.000000]",36.000000
100,10131,28.000000,"[41.000000,31.000000,28.000000,31.000000]",41.000000
200,20110,17.000000,"[17.000000,30.000000,64.000000,26.000000]",30.000000
300,30116,25.000000,"[36.000000,36.000000,38.000000,25.000000]",25.000000
400,40132,26.000000,"[26.000000,27.000000,34.000000,48.000000]",48.000000
500,50197,11.000000,"[38.000000,11.000000,59.000000,32.000000]",59.000000
600,60140,22.000000,"[22.000000,24.000000,55.000000,43.000000]",43.000000
700,70108,24.000000,"[24.000000,27.000000,51.000000,26.000000]",26.000000
800,80183,24.000000,"[47.000000,34.000000,35.000000,24.000000]",47.000000
900,90152,24.000000,"[32.000000,24.000000,32.000000,33.000000]",33.000000
1000,100134,28.000000,"[28.000000,34.000000,36.000000,36.000000]",34.000000
1100,110120,12.000000,"[39.000000,12.000000,32.000000,43.000000]",43.000000
1200,120125,15.000000,"[38.000000,15.000000,37.000000,31.000000]",37.000000
1300,130174,24.000000,"[28.000000,35.000000,36.000000,24.000000]",35.000000
1400,140158,23.000000,"[38.000000,23.000000,39.000000,25.000000]",23.000000
1500,150138,19.000000,"[19.000000,34.000000,43.000000,53.000000]",34.000000
1600,160192,16.000000,"[16.000000,37.000000,32.000000,32.000000]",32.000000
1700,170152,23.000000,"[23.000000,35.000000,32.000000,36.000000]",36.000000
1800,180172,18.000000,"[33.000000,19.000000,18.000000,39.000000]",39.000000
1900,190103,25.000000,"[29.000000,40.000000,25.000000,41.000000]",29.000000
2000,200110,27.000000,"[27.000000,35.000000,35.000000,38.000000]",35.000000
2100,210135,22.000000,"[30.000000,56.000000,35.000000,22.000000]",30.000000
2200,220164,29.000000,"[32.000000,45.000000,29.000000,32.000000]",32.000000
2300,230187,26.000000,"[26.000000,43.000000,46.000000,28.000000]",26.000000
2400,240105,29.000000,"[44.000000,29.000000,31.000000,31.000000]",31.000000
2500,250111,24.000000,"[41.000000,28.000000,24.000000,37.000000]",41.000000
2600,260112,21.000000,"[47.000000,24.000000,21.000000,37.000000]",37.000000
2700,270157,30.000000,"[36.000000,31.000000,41.000000,30.000000]",41.000000
2800,280160,22.000000,"[27.000000,22.000000,50.000000,41.000000]",41.000000
2900,290154,22.000000,"[34.000000,36.000000,27.000000,22.000000]",36.000000
3000,300156,19.000000,"[25.000000,19.000000,47.000000,46.000000]",46.000000
3100,310105,25.000000,"[35.000000,30.000000,25.000000,49.000000]",25.000000
3200,320142,22.000000,"[22.000000,36.000000,40.000000,30.000000]",36.000000
3300,330113,25.000000,"[29.000000,37.000000,25.000000,44.000000]",25.000000
3400,340191,29.000000,"[29.000000,37.000000,30.000000,42.000000]",29.000000
3500,350188,19.000000,"[49.000000,32.000000,19.000000,38.000000]",38.000000
3600,360191,26.000000,"[31.000000,42.000000,31.000000,26.000000]",31.000000
3700,370145,16.000000,"[16.000000,45.000000,44.000000,31.000000]",44.000000
3800,380176,31.000000,"[36.000000,37.000000,34.000000,31.000000]",31.000000
3900,390164,23.000000,"[23.000000,30.000000,57.000000,36.000000]",36.000000
4000,400131,31.000000,"[31.000000,31.000000,45.000000,35.000000]",31.000000
4100,410139,22.000000,"[29.000000,57.000000,27.000000,22.000000]",29.000000
4200,420166,19.000000,"[19.000000,55.000000,29.000000,33.000000]",55.000000
4300,430128,17.000000,"[17.000000,53.000000,38.000000,33.000000]",33.000000
4400,440151,18.000000,"[21.000000,18.000000,43.000000,42.000000]",21.000000
4500,450165,26.000000,"[26.000000,45.000000,28.000000,43.000000]",28.000000
4600,460116,28.000000,"[49.000000,38.000000,28.000000,30.000000]",30.000000
4700,470134,16.000000,"[16.000000,34.000000,32.000000,57.000000]",34.000000
4800,480129,18.000000,"[33.000000,36.000000,31.000000,18.000000]",31.000000
