generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,108,0.0,"0.000000,0.000000,0.000000,13.000000",13.0,0.0,13.0,3.25,13.0
100,10194,17.0,"27.000000,61.000000,27.000000,17.000000",61.0,17.0,61.0,33.0,132.0
200,20112,30.0,"46.000000,32.000000,35.000000,30.000000",30.0,30.0,46.0,35.75,143.0
300,30169,27.0,"29.000000,46.000000,27.000000,31.000000",27.0,27.0,46.0,33.25,133.0
400,40194,20.0,"25.000000,20.000000,43.000000,38.000000",20.0,20.0,43.0,31.5,126.0
500,50193,21.0,"51.000000,34.000000,21.000000,34.000000",21.0,21.0,51.0,35.0,140.0
600,60101,27.0,"38.000000,41.000000,31.000000,27.000000",31.0,27.0,41.0,34.25,137.0
700,70116,17.0,"17.000000,39.000000,35.000000,33.000000",33.0,17.0,39.0,31.0,124.0
800,80142,14.0,"52.000000,28.000000,14.000000,30.000000",28.0,14.0,52.0,31.0,124.0
900,90155,26.0,"35.000000,32.000000,26.000000,29.000000",35.0,26.0,35.0,30.5,122.0
1000,100120,21.0,"21.000000,46.000000,38.000000,32.000000",32.0,21.0,46.0,34.25,137.0
1100,110170,23.0,"35.000000,43.000000,23.000000,33.000000",43.0,23.0,43.0,33.5,134.0
1200,120105,23.0,"37.000000,42.000000,40.000000,23.000000",40.0,23.0,42.0,35.5,142.0
1300,130188,21.0,"35.000000,25.000000,21.000000,40.000000",40.0,21.0,40.0,30.25,121.0
1400,140196,25.0,"45.000000,29.000000,29.000000,25.000000",25.0,25.0,45.0,32.0,128.0
1500,150167,26.0,"33.000000,46.000000,26.000000,33.000000",33.0,26.0,46.0,34.5,138.0
1600,160163,20.0,"47.000000,23.000000,29.000000,20.000000",47.0,20.0,47.0,29.75,119.0
1700,170168,10.0,"36.000000,12.000000,10.000000,61.000000",61.0,10.0,61.0,29.75,119.0
1800,180133,21.0,"30.000000,36.000000,39.000000,21.000000",39.0,21.0,39.0,31.5,126.0
1900,190198,21.0,"21.000000,35.000000,49.000000,35.000000",35.0,21.0,49.0,35.0,140.0
2000,200140,34.0,"34.000000,35.000000,36.000000,37.000000",37.0,34.0,37.0,35.5,142.0
2100,210163,18.0,"54.000000,41.000000,18.000000,26.000000",54.0,18.0,54.0,34.75,139.0
2200,220192,24.0,"24.000000,34.000000,43.000000,38.000000",38.0,24.0,43.0,34.75,139.0
2300,230193,28.0,"44.000000,43.000000,28.000000,32.000000",28.0,28.0,44.0,36.75,147.0
2400,240160,26.0,"43.000000,31.000000,26.000000,45.000000",45.0,26.0,45.0,36.25,145.0
2500,250131,31.0,"31.000000,39.000000,39.000000,32.000000",31.0,31.0,39.0,35.25,141.0
2600,260110,29.0,"29.000000,48.000000,34.000000,36.000000",48.0,29.0,48.0,36.75,147.0
2700,270134,33.0,"33.000000,40.000000,36.000000,34.000000",40.0,33.0,40.0,35.75,143.0
2800,280184,20.0,"31.000000,51.000000,37.000000,20.000000",20.0,20.0,51.0,34.75,139.0
2900,290195,25.0,"26.000000,53.000000,25.000000,31.000000",26.0,25.0,53.0,33.75,135.0
3000,300150,31.0,"31.000000,44.000000,39.000000,34.000000",44.0,31.0,44.0,37.0,148.0
3100,310154,29.0,"29.000000,30.000000,30.000000,54.000000",30.0,29.0,54.0,35.75,143.0
3200,320118,25.0,"25.000000,49.000000,36.000000,34.000000",49.0,25.0,49.0,36.0,144.0
3300,330135,31.0,"35.000000,42.000000,31.000000,40.000000",35.0,31.0,42.0,37.0,148.0
3400,340162,27.0,"27.000000,32.000000,40.000000,43.000000",32.0,27.0,43.0,35.5,142.0
3500,350128,17.0,"49.000000,17.000000,40.000000,40.000000",40.0,17.0,49.0,36.5,146.0
3600,360168,30.0,"30.000000,52.000000,32.000000,34.000000",34.0,30.0,52.0,37.0,148.0
3700,370137,31.0,"36.000000,31.000000,33.000000,40.000000",33.0,31.0,40.0,35.0,140.0
3800,380133,16.0,"16.000000,47.000000,30.000000,44.000000",30.0,16.0,47.0,34.25,137.0
3900,390197,24.0,"33.000000,53.000000,26.000000,24.000000",26.0,24.0,53.0,34.0,136.0
4000,400176,28.0,"46.000000,32.000000,28.000000,36.000000",36.0,28.0,46.0,35.5,142.0
4100,410176,30.0,"34.000000,42.000000,34.000000,30.000000",30.0,30.0,42.0,35.0,140.0
4200,420197,21.0,"38.000000,24.000000,21.000000,44.000000",21.0,21.0,44.0,31.75,127.0
4300,430180,26.0,"26.000000,35.000000,39.000000,41.000000",41.0,26.0,41.0,35.25,141.0
4400,440126,22.0,"22.000000,37.000000,47.000000,38.000000",37.0,22.0,47.0,36.0,144.0
4500,450101,29.0,"32.000000,33.000000,29.000000,48.000000",29.0,29.0,48.0,35.5,142.0
4600,460178,18.0,"18.000000,35.000000,35.000000,53.000000",35.0,18.0,53.0,35.25,141.0
4700,470198,30.0,"30.000000,35.000000,35.000000,40.000000",35.0,30.0,40.0,35.0,140.0
4800,470198,30.0,"30.000000,35.000000,35.000000,40.000000",35.0,30.0,40.0,35.0,140.0
