generation,ID,score,rawScores,ownScore
0,133,36.75,"[28.000000,37.000000,37.000000,45.000000]",36.75
100,10183,35.5,"[30.000000,20.000000,43.000000,49.000000]",35.5
200,20194,37.5,"[42.000000,19.000000,39.000000,50.000000]",37.5
300,30123,36.75,"[36.000000,39.000000,31.000000,41.000000]",36.75
400,40144,36.75,"[24.000000,39.000000,39.000000,45.000000]",36.75
500,50181,36.5,"[31.000000,46.000000,32.000000,37.000000]",36.5
600,60177,37.5,"[43.000000,28.000000,29.000000,50.000000]",37.5
700,70141,34.75,"[40.000000,42.000000,34.000000,23.000000]",34.75
800,80180,37.25,"[54.000000,24.000000,42.000000,29.000000]",37.25
900,90164,36.5,"[28.000000,61.000000,36.000000,21.000000]",36.5
1000,100141,36.75,"[37.000000,28.000000,27.000000,55.000000]",36.75
1100,110121,37.5,"[41.000000,33.000000,47.000000,29.000000]",37.5
1200,120126,37.0,"[37.000000,45.000000,37.000000,29.000000]",37.0
1300,130195,35.0,"[38.000000,22.000000,43.000000,37.000000]",35.0
1400,140113,36.75,"[46.000000,22.000000,35.000000,44.000000]",36.75
1500,150119,35.25,"[40.000000,46.000000,20.000000,35.000000]",35.25
1600,160195,36.25,"[36.000000,28.000000,26.000000,55.000000]",36.25
1700,170129,37.25,"[25.000000,46.000000,36.000000,42.000000]",37.25
1800,180181,36.0,"[26.000000,45.000000,25.000000,48.000000]",36.0
1900,190175,36.0,"[34.000000,36.000000,36.000000,38.000000]",36.0
2000,200160,35.25,"[37.000000,16.000000,53.000000,35.000000]",35.25
2100,210125,37.25,"[38.000000,42.000000,48.000000,21.000000]",37.25
2200,220168,36.5,"[38.000000,38.000000,44.000000,26.000000]",36.5
2300,230196,36.75,"[40.000000,36.000000,33.000000,38.000000]",36.75
2400,240142,36.5,"[29.000000,41.000000,41.000000,35.000000]",36.5
2500,250189,36.0,"[24.000000,39.000000,46.000000,35.000000]",36.0
2600,260171,37.5,"[33.000000,35.000000,43.000000,39.000000]",37.5
2700,270133,37.0,"[23.000000,39.000000,33.000000,53.000000]",37.0
2800,280162,29.75,"[25.000000,40.000000,23.000000,31.000000]",29.75
2900,290103,36.75,"[44.000000,32.000000,38.000000,33.000000]",36.75
3000,300186,35.5,"[53.000000,33.000000,19.000000,37.000000]",35.5
3100,310169,37.25,"[37.000000,41.000000,33.000000,38.000000]",37.25
3200,320134,37.5,"[42.000000,26.000000,35.000000,47.000000]",37.5
3300,330192,35.75,"[29.000000,37.000000,37.000000,40.000000]",35.75
3400,340176,35.75,"[23.000000,26.000000,52.000000,42.000000]",35.75
3500,350150,36.5,"[26.000000,47.000000,50.000000,23.000000]",36.5
3600,360106,33.5,"[22.000000,38.000000,49.000000,25.000000]",33.5
3700,370112,35.5,"[23.000000,59.000000,24.000000,36.000000]",35.5
3800,380164,37.0,"[44.000000,36.000000,41.000000,27.000000]",37.0
3900,390187,36.75,"[34.000000,38.000000,29.000000,46.000000]",36.75
4000,400114,36.75,"[48.000000,36.000000,32.000000,31.000000]",36.75
4100,410148,37.25,"[41.000000,37.000000,36.000000,35.000000]",37.25
4200,420109,36.75,"[25.000000,45.000000,28.000000,49.000000]",36.75
4300,430168,35.75,"[28.000000,26.000000,42.000000,47.000000]",35.75
4400,440196,37.5,"[69.000000,26.000000,41.000000,14.000000]",37.5
4500,450143,37.0,"[43.000000,41.000000,31.000000,33.000000]",37.0
4600,460154,37.0,"[26.000000,38.000000,51.000000,33.000000]",37.0
4700,470188,37.5,"[32.000000,49.000000,48.000000,21.000000]",37.5
4800,470188,37.5,"[32.000000,49.000000,48.000000,21.000000]",37.5
