generation,ID,score,rawScores,ownScore
0,147,98.000000,"[98.000000,0.000000,8.000000,0.000000]",98.000000
100,10196,71.000000,"[8.000000,71.000000,0.000000,53.000000]",53.000000
200,20182,82.000000,"[0.000000,82.000000,0.000000,0.000000]",82.000000
300,30124,69.000000,"[0.000000,62.000000,0.000000,69.000000]",69.000000
400,40121,77.000000,"[41.000000,0.000000,77.000000,0.000000]",77.000000
500,50116,45.000000,"[0.000000,42.000000,44.000000,45.000000]",45.000000
600,60122,88.000000,"[0.000000,88.000000,0.000000,0.000000]",88.000000
700,70123,73.000000,"[0.000000,0.000000,73.000000,0.000000]",0.000000
800,80138,97.000000,"[0.000000,97.000000,0.000000,34.000000]",97.000000
900,90116,85.000000,"[0.000000,0.000000,46.000000,85.000000]",85.000000
1000,100109,73.000000,"[0.000000,68.000000,73.000000,0.000000]",73.000000
1100,110148,72.000000,"[0.000000,0.000000,59.000000,72.000000]",72.000000
1200,120167,54.000000,"[41.000000,54.000000,46.000000,0.000000]",41.000000
1300,130190,74.000000,"[0.000000,74.000000,0.000000,58.000000]",74.000000
1400,140166,73.000000,"[0.000000,73.000000,0.000000,49.000000]",73.000000
1500,150199,104.000000,"[104.000000,0.000000,0.000000,0.000000]",104.000000
1600,160115,104.000000,"[104.000000,0.000000,0.000000,0.000000]",104.000000
1700,170171,68.000000,"[63.000000,0.000000,0.000000,68.000000]",63.000000
1800,180100,65.000000,"[0.000000,0.000000,65.000000,62.000000]",62.000000
1900,190153,70.000000,"[0.000000,27.000000,36.000000,70.000000]",36.000000
2000,200104,84.000000,"[0.000000,0.000000,20.000000,84.000000]",84.000000
2100,210130,67.000000,"[0.000000,67.000000,48.000000,0.000000]",67.000000
2200,220195,72.000000,"[0.000000,54.000000,72.000000,0.000000]",0.000000
2300,230146,84.000000,"[0.000000,84.000000,0.000000,0.000000]",84.000000
2400,240157,58.000000,"[31.000000,19.000000,58.000000,37.000000]",58.000000
2500,250148,95.000000,"[0.000000,0.000000,0.000000,95.000000]",95.000000
2600,260158,100.000000,"[0.000000,100.000000,22.000000,0.000000]",100.000000
2700,270193,65.000000,"[42.000000,65.000000,37.000000,0.000000]",37.000000
2800,280136,62.000000,"[18.000000,45.000000,0.000000,62.000000]",62.000000
2900,290137,63.000000,"[32.000000,63.000000,42.000000,0.000000]",42.000000
3000,300151,60.000000,"[53.000000,24.000000,0.000000,60.000000]",53.000000
3100,310182,62.000000,"[60.000000,27.000000,0.000000,62.000000]",27.000000
3200,320180,50.000000,"[33.000000,33.000000,50.000000,30.000000]",30.000000
3300,330170,75.000000,"[0.000000,75.000000,56.000000,0.000000]",75.000000
3400,340118,76.000000,"[76.000000,62.000000,0.000000,0.000000]",62.000000
3500,350190,103.000000,"[0.000000,103.000000,0.000000,0.000000]",103.000000
3600,360145,65.000000,"[0.000000,0.000000,64.000000,65.000000]",64.000000
3700,370149,78.000000,"[0.000000,55.000000,78.000000,0.000000]",78.000000
3800,380113,81.000000,"[0.000000,46.000000,81.000000,0.000000]",81.000000
3900,390157,58.000000,"[47.000000,40.000000,58.000000,0.000000]",58.000000
4000,400127,83.000000,"[83.000000,0.000000,0.000000,0.000000]",83.000000
4100,410157,68.000000,"[0.000000,68.000000,62.000000,0.000000]",62.000000
4200,420125,70.000000,"[0.000000,70.000000,56.000000,0.000000]",56.000000
4300,430133,97.000000,"[0.000000,0.000000,97.000000,0.000000]",97.000000
4400,440172,52.000000,"[0.000000,48.000000,11.000000,52.000000]",52.000000
4500,450106,124.000000,"[0.000000,124.000000,0.000000,0.000000]",124.000000
4600,460165,83.000000,"[2.000000,0.000000,83.000000,9.000000]",83.000000
4700,470162,69.000000,"[0.000000,69.000000,0.000000,38.000000]",69.000000
4800,480100,103.000000,"[0.000000,0.000000,0.000000,103.000000]",103.000000
