generation,ID,score,rawScores,ownScore,minimumScore,maximumScore,averageOfScores,sumOfScores
0,113,33.5,"49.000000,38.000000,30.000000,17.000000",33.5,17.0,49.0,33.5,134.0
100,10130,37.75,"49.000000,31.000000,49.000000,22.000000",37.75,22.0,49.0,37.75,151.0
200,20120,36.75,"47.000000,39.000000,26.000000,35.000000",36.75,26.0,47.0,36.75,147.0
300,30182,36.5,"21.000000,49.000000,25.000000,51.000000",36.5,21.0,51.0,36.5,146.0
400,40184,36.5,"47.000000,23.000000,41.000000,35.000000",36.5,23.0,47.0,36.5,146.0
500,50115,37.75,"42.000000,25.000000,48.000000,36.000000",37.75,25.0,48.0,37.75,151.0
600,60185,36.5,"51.000000,29.000000,37.000000,29.000000",36.5,29.0,51.0,36.5,146.0
700,70191,36.75,"41.000000,36.000000,30.000000,40.000000",36.75,30.0,41.0,36.75,147.0
800,80150,36.25,"42.000000,35.000000,29.000000,39.000000",36.25,29.0,42.0,36.25,145.0
900,90112,35.75,"29.000000,46.000000,33.000000,35.000000",35.75,29.0,46.0,35.75,143.0
1000,100146,36.5,"37.000000,41.000000,38.000000,30.000000",36.5,30.0,41.0,36.5,146.0
1100,110184,36.25,"51.000000,35.000000,17.000000,42.000000",36.25,17.0,51.0,36.25,145.0
1200,120157,36.5,"42.000000,33.000000,38.000000,33.000000",36.5,33.0,42.0,36.5,146.0
1300,130183,37.25,"20.000000,46.000000,34.000000,49.000000",37.25,20.0,49.0,37.25,149.0
1400,140116,36.75,"47.000000,19.000000,39.000000,42.000000",36.75,19.0,47.0,36.75,147.0
1500,150118,34.25,"24.000000,33.000000,42.000000,38.000000",34.25,24.0,42.0,34.25,137.0
1600,160131,37.0,"27.000000,32.000000,33.000000,56.000000",37.0,27.0,56.0,37.0,148.0
1700,170179,28.25,"36.000000,25.000000,29.000000,23.000000",28.25,23.0,36.0,28.25,113.0
1800,180117,37.0,"48.000000,28.000000,45.000000,27.000000",37.0,27.0,48.0,37.0,148.0
1900,190129,36.5,"40.000000,22.000000,43.000000,41.000000",36.5,22.0,43.0,36.5,146.0
2000,200174,37.75,"40.000000,26.000000,46.000000,39.000000",37.75,26.0,46.0,37.75,151.0
2100,210184,36.5,"49.000000,30.000000,25.000000,42.000000",36.5,25.0,49.0,36.5,146.0
2200,220161,36.5,"44.000000,48.000000,14.000000,40.000000",36.5,14.0,48.0,36.5,146.0
2300,230127,36.0,"41.000000,31.000000,37.000000,35.000000",36.0,31.0,41.0,36.0,144.0
2400,240189,36.5,"46.000000,23.000000,43.000000,34.000000",36.5,23.0,46.0,36.5,146.0
2500,250107,25.75,"25.000000,21.000000,23.000000,34.000000",25.75,21.0,34.0,25.75,103.0
2600,260175,36.75,"27.000000,59.000000,35.000000,26.000000",36.75,26.0,59.0,36.75,147.0
2700,270194,36.75,"29.000000,37.000000,30.000000,51.000000",36.75,29.0,51.0,36.75,147.0
2800,280120,36.5,"43.000000,29.000000,48.000000,26.000000",36.5,26.0,48.0,36.5,146.0
2900,290151,36.25,"48.000000,40.000000,27.000000,30.000000",36.25,27.0,48.0,36.25,145.0
3000,300147,35.0,"24.000000,45.000000,29.000000,42.000000",35.0,24.0,45.0,35.0,140.0
3100,310142,36.0,"35.000000,35.000000,38.000000,36.000000",36.0,35.0,38.0,36.0,144.0
3200,320122,37.0,"42.000000,46.000000,33.000000,27.000000",37.0,27.0,46.0,37.0,148.0
3300,330180,35.75,"32.000000,46.000000,33.000000,32.000000",35.75,32.0,46.0,35.75,143.0
3400,340143,37.0,"34.000000,30.000000,56.000000,28.000000",37.0,28.0,56.0,37.0,148.0
3500,350118,37.25,"46.000000,31.000000,40.000000,32.000000",37.25,31.0,46.0,37.25,149.0
3600,360133,37.0,"48.000000,32.000000,35.000000,33.000000",37.0,32.0,48.0,37.0,148.0
3700,370131,37.75,"43.000000,44.000000,38.000000,26.000000",37.75,26.0,44.0,37.75,151.0
3800,380176,35.75,"44.000000,42.000000,17.000000,40.000000",35.75,17.0,44.0,35.75,143.0
3900,390130,36.25,"39.000000,39.000000,43.000000,24.000000",36.25,24.0,43.0,36.25,145.0
4000,400179,37.0,"30.000000,36.000000,44.000000,38.000000",37.0,30.0,44.0,37.0,148.0
4100,410152,37.25,"18.000000,44.000000,46.000000,41.000000",37.25,18.0,46.0,37.25,149.0
4200,420145,36.5,"38.000000,32.000000,32.000000,44.000000",36.5,32.0,44.0,36.5,146.0
4300,430159,36.25,"39.000000,33.000000,31.000000,42.000000",36.25,31.0,42.0,36.25,145.0
4400,440182,34.75,"26.000000,41.000000,41.000000,31.000000",34.75,26.0,41.0,34.75,139.0
4500,450117,36.75,"52.000000,27.000000,33.000000,35.000000",36.75,27.0,52.0,36.75,147.0
4600,460138,33.25,"42.000000,37.000000,17.000000,37.000000",33.25,17.0,42.0,33.25,133.0
4700,470189,37.25,"36.000000,38.000000,31.000000,44.000000",37.25,31.0,44.0,37.25,149.0
4800,470189,37.25,"36.000000,38.000000,31.000000,44.000000",37.25,31.0,44.0,37.25,149.0
